whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
382241,Igor Julio,Igor Julio,29,West Ham,Sub,5,Premier League,2025/26,whoscored
20973,Lukasz Fabianski,Lukasz Fabianski,29,West Ham,Sub,22,Premier League,2025/26,whoscored
399772,Xavi Simons,Xavi Simons,30,Tottenham,FWL,7,Premier League,2025/26,whoscored
333542,Randal Kolo Muani,Randal Kolo Muani,30,Tottenham,Sub,39,Premier League,2025/26,whoscored
101856,Christian Nørgaard,Christian Nørgaard,13,Arsenal,Sub,16,Premier League,2025/26,whoscored
407154,Dane Scarlett,Dane Scarlett,30,Tottenham,Sub,44,Premier League,2025/26,whoscored
33386,Ashley Barnes,Ashley Barnes,184,Burnley,Sub,35,Premier League,2025/26,whoscored
273257,Oleksandr Zinchenko,Oleksandr Zinchenko,174,Nottingham Forest,DL,35,Premier League,2025/26,whoscored
363665,Samuel Chukwueze,Samuel Chukwueze,170,Fulham,Sub,19,Premier League,2025/26,whoscored
547830,Jonah Kusi-Asare,Jonah Kusi-Asare,170,Fulham,Sub,18,Premier League,2025/26,whoscored
299254,Alexander Isak,Alexander Isak,26,Liverpool,Sub,9,Premier League,2025/26,whoscored
92547,Ross Barkley,Ross Barkley,24,Aston Villa,Sub,6,Premier League,2025/26,whoscored
299271,Axel Tuanzebe,Axel Tuanzebe,184,Burnley,DC,6,Premier League,2025/26,whoscored
93894,Mateo Kovacic,Mateo Kovacic,167,Man City,Sub,8,Premier League,2025/26,whoscored
365406,Benoît Badiashile,Benoît Badiashile,15,Chelsea,DC,5,Premier League,2025/26,whoscored
425319,Roméo Lavia,Roméo Lavia,15,Chelsea,Sub,45,Premier League,2025/26,whoscored
558697,Landon Emenalo,Landon Emenalo,15,Chelsea,Sub,56,Premier League,2025/26,whoscored
136466,Freddie Woodman,Freddie Woodman,26,Liverpool,Sub,28,Premier League,2025/26,whoscored
345845,Eddie Nketiah,Eddie Nketiah,162,Crystal Palace,Sub,9,Premier League,2025/26,whoscored
243164,Tom King,Tom King,31,Everton,Sub,31,Premier League,2025/26,whoscored
558919,Harry Gray,Harry Gray,19,Leeds,Sub,45,Premier League,2025/26,whoscored
134373,Luke O'Nien,Luke O'Nien,16,Sunderland,Sub,13,Premier League,2025/26,whoscored
334653,Nicolás Domínguez,Nicolás Domínguez,174,Nottingham Forest,Sub,16,Premier League,2025/26,whoscored
533923,Charalampos Kostoulas,Charalampos Kostoulas,211,Brighton,Sub,19,Premier League,2025/26,whoscored
591587,Nehemiah Oriola,Nehemiah Oriola,211,Brighton,Sub,58,Premier League,2025/26,whoscored
584927,Ryan McAidoo,Ryan McAidoo,167,Man City,Sub,56,Premier League,2025/26,whoscored
572655,Jun'ai Byfield,Jun'ai Byfield,30,Tottenham,Sub,67,Premier League,2025/26,whoscored
134695,Enes Ünal,Enes Ünal,183,Bournemouth,Sub,26,Premier League,2025/26,whoscored
551573,Kieran Morrison,Kieran Morrison,26,Liverpool,Sub,68,Premier League,2025/26,whoscored
345303,Tyrell Malacia,Tyrell Malacia,32,Man Utd,Sub,12,Premier League,2025/26,whoscored
492689,Sam Amissah,Sam Amissah,170,Fulham,Sub,35,Premier League,2025/26,whoscored
551871,Joe Knight,Joe Knight,211,Brighton,Sub,49,Premier League,2025/26,whoscored
519492,Ármin Pécsi,Ármin Pécsi,26,Liverpool,Sub,41,Premier League,2025/26,whoscored
540466,Ben Broggio,Ben Broggio,24,Aston Villa,Sub,62,Premier League,2025/26,whoscored
547084,Ezra Mayers,Ezra Mayers,29,West Ham,Sub,63,Premier League,2025/26,whoscored
554310,Mateus Mané,Mateus Mané,161,Wolves,Sub,36,Premier League,2025/26,whoscored
437381,Tawanda Chirewa,Tawanda Chirewa,161,Wolves,Sub,23,Premier League,2025/26,whoscored
572661,Yusuf Akhamrich,Yusuf Akhamrich,30,Tottenham,Sub,70,Premier League,2025/26,whoscored
572656,James Rowswell,James Rowswell,30,Tottenham,Sub,76,Premier League,2025/26,whoscored
533128,Jack Fletcher,Jack Fletcher,32,Man Utd,Sub,38,Premier League,2025/26,whoscored
572171,Airidas Golambeckis,Airidas Golambeckis,29,West Ham,Sub,58,Premier League,2025/26,whoscored
491564,George Earthy,George Earthy,29,West Ham,Sub,40,Premier League,2025/26,whoscored
576066,George Hemmings,George Hemmings,24,Aston Villa,Sub,53,Premier League,2025/26,whoscored
403764,Calvin Ramsay,Calvin Ramsay,26,Liverpool,Sub,47,Premier League,2025/26,whoscored
340105,Lisandro Martínez,Lisandro Martínez,32,Man Utd,Sub,6,Premier League,2025/26,whoscored
563779,Shea Lacey,Shea Lacey,32,Man Utd,Sub,61,Premier League,2025/26,whoscored
492690,Alex Murphy,Alex Murphy,23,Newcastle,Sub,37,Premier League,2025/26,whoscored
8643,John Ruddy,John Ruddy,23,Newcastle,Sub,26,Premier League,2025/26,whoscored
552461,Sean Neave,Sean Neave,23,Newcastle,Sub,62,Premier League,2025/26,whoscored
279379,Gabriel Jesus,Gabriel Jesus,13,Arsenal,Sub,9,Premier League,2025/26,whoscored
413423,Reece Welch,Reece Welch,31,Everton,Sub,64,Premier League,2025/26,whoscored
