match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
15631834,800417,Ola Aina,14.0,36,24.0,69.9,0.0252,save,right-foot,assisted,sofascore
15631834,981619,Igor Jesus,14.0,32,21.9,37.8,0.032,miss,right-foot,assisted,sofascore
15631834,1090963,Omari Hutchinson,14.0,20,23.2,45.3,0.0465,save,left-foot,assisted,sofascore
15631834,865912,Morgan Gibbs-White,14.0,5,21.5,54.1,0.0284,miss,right-foot,set-piece,sofascore
15631834,888376,Júnior Brumado,1289.0,3,4.5,48.5,0.4763,miss,head,assisted,sofascore
15631835,1174937,Endrick,1649.0,90,21.0,65.6,0.0307,block,left-foot,assisted,sofascore
15631835,1174937,Endrick,1649.0,87,19.2,59.9,0.0546,goal,left-foot,assisted,sofascore
15631835,2369898,Adil Hamdani,1649.0,86,11.4,37.4,0.1173,miss,right-foot,regular,sofascore
15631835,1174937,Endrick,1649.0,86,25.9,63.4,0.0187,block,left-foot,assisted,sofascore
15631835,949962,Ferran Jutglà,2821.0,84,24.4,49.3,0.0284,miss,right-foot,assisted,sofascore
15631835,343067,Corentin Tolisso,1649.0,81,13.1,39.0,0.0198,save,head,assisted,sofascore
15631835,343067,Corentin Tolisso,1649.0,79,21.5,57.7,0.0345,block,right-foot,assisted,sofascore
15631835,829296,Roman Yaremchuk,1649.0,76,7.6,49.9,0.2273,save,head,assisted,sofascore
15631835,1174937,Endrick,1649.0,75,23.4,37.2,0.0192,block,right-foot,assisted,sofascore
15631835,1627804,Steeve Kango,1649.0,73,23.5,60.9,0.0211,post,right-foot,assisted,sofascore
15631835,979118,Tyler Morton,1649.0,71,24.1,53.4,0.0288,save,left-foot,assisted,sofascore
15631835,949962,Ferran Jutglà,2821.0,65,63.5,56.2,0.018,miss,right-foot,fast-break,sofascore
15631835,829296,Roman Yaremchuk,1649.0,61,10.8,54.0,0.0398,block,head,regular,sofascore
15631835,1174937,Endrick,1649.0,61,19.5,68.3,0.0169,block,left-foot,assisted,sofascore
15631835,1174937,Endrick,1649.0,52,21.3,65.4,0.0179,save,left-foot,assisted,sofascore
15631835,158243,Nicolás Tagliafico,1649.0,45,26.9,47.2,0.0216,miss,left-foot,assisted,sofascore
15631835,343067,Corentin Tolisso,1649.0,35,27.8,48.7,0.0267,block,right-foot,assisted,sofascore
15631835,785989,Borja Iglesias,2821.0,33,9.1,36.2,0.3551,save,left-foot,assisted,sofascore
15631835,1174937,Endrick,1649.0,30,21.6,70.9,0.0294,miss,left-foot,assisted,sofascore
15631835,1008259,Javier Rueda,2821.0,25,7.6,51.7,0.6608,goal,right-foot,fast-break,sofascore
15631835,343067,Corentin Tolisso,1649.0,25,2.7,69.1,0.0384,save,right-foot,assisted,sofascore
