id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,data_source
14131979,2025-12-13,Liga Portugal Betclic,Liga Portugal 25/26,3013,38396,CD Nacional,Tondela,,,,sofascore
14131978,2025-12-13,Liga Portugal Betclic,Liga Portugal 25/26,36365,3010,Casa Pia,Gil Vicente,1.0,1.0,,sofascore
14131987,2025-12-13,Liga Portugal Betclic,Liga Portugal 25/26,3036,3009,Rio Ave,Vitória SC,0.0,1.0,,sofascore
14131981,2025-12-13,Liga Portugal Betclic,Liga Portugal 25/26,3001,483088,Sporting CP,AVS - Futebol SAD,6.0,0.0,,sofascore
14131982,2025-12-14,Liga Portugal Betclic,Liga Portugal 25/26,49531,4500,Famalicão,Estoril Praia,4.0,0.0,,sofascore
14131986,2025-12-14,Liga Portugal Betclic,Liga Portugal 25/26,3014,3006,Moreirense,Benfica,0.0,4.0,,sofascore
14131984,2025-12-14,Liga Portugal Betclic,Liga Portugal 25/26,25777,190328,FC Arouca,FC Alverca,1.0,0.0,,sofascore
15216704,2025-12-15,Liga Portugal Betclic,Liga Portugal 25/26,3013,38396,CD Nacional,Tondela,3.0,1.0,,sofascore
14131980,2025-12-15,Liga Portugal Betclic,Liga Portugal 25/26,2999,3011,Sporting Braga,Santa Clara,1.0,0.0,,sofascore
14131983,2025-12-15,Liga Portugal Betclic,Liga Portugal 25/26,3002,3035,FC Porto,CF Estrela Amadora,3.0,1.0,,sofascore
14288903,2025-12-19,Liga Portugal Betclic,Liga Portugal 25/26,4500,2999,Estoril Praia,Sporting Braga,1.0,0.0,,sofascore
14288817,2025-12-20,Liga Portugal Betclic,Liga Portugal 25/26,3010,3036,Gil Vicente,Rio Ave,2.0,2.0,,sofascore
14288795,2025-12-20,Liga Portugal Betclic,Liga Portugal 25/26,3035,3014,CF Estrela Amadora,Moreirense,0.0,0.0,,sofascore
14131930,2025-10-05,Liga Portugal Betclic,Liga Portugal 25/26,3001,2999,Sporting CP,Sporting Braga,1.0,1.0,,sofascore
14131931,2025-10-05,Liga Portugal Betclic,Liga Portugal 25/26,3002,3006,FC Porto,Benfica,0.0,0.0,,sofascore
14131934,2025-10-24,Liga Portugal Betclic,Liga Portugal 25/26,190328,3010,FC Alverca,Gil Vicente,0.0,4.0,,sofascore
14131938,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,3011,483088,Santa Clara,AVS - Futebol SAD,2.0,0.0,,sofascore
14131933,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,3035,3036,CF Estrela Amadora,Rio Ave,1.0,2.0,,sofascore
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,3006,25777,Benfica,FC Arouca,5.0,0.0,,sofascore
14131932,2025-10-26,Liga Portugal Betclic,Liga Portugal 25/26,4500,3013,Estoril Praia,CD Nacional,1.0,1.0,,sofascore
14131935,2025-10-26,Liga Portugal Betclic,Liga Portugal 25/26,49531,3009,Famalicão,Vitória SC,2.0,0.0,,sofascore
14131940,2025-10-26,Liga Portugal Betclic,Liga Portugal 25/26,38396,3001,Tondela,Sporting CP,0.0,3.0,,sofascore
14131937,2025-10-26,Liga Portugal Betclic,Liga Portugal 25/26,2999,36365,Sporting Braga,Casa Pia,4.0,0.0,,sofascore
14131936,2025-10-27,Liga Portugal Betclic,Liga Portugal 25/26,3014,3002,Moreirense,FC Porto,1.0,2.0,,sofascore
14131945,2025-10-31,Liga Portugal Betclic,Liga Portugal 25/26,3001,190328,Sporting CP,FC Alverca,2.0,0.0,,sofascore
14131946,2025-11-01,Liga Portugal Betclic,Liga Portugal 25/26,3013,49531,CD Nacional,Famalicão,0.0,1.0,,sofascore
14131942,2025-11-01,Liga Portugal Betclic,Liga Portugal 25/26,36365,3035,Casa Pia,CF Estrela Amadora,3.0,5.0,,sofascore
14131944,2025-11-01,Liga Portugal Betclic,Liga Portugal 25/26,3036,4500,Rio Ave,Estoril Praia,0.0,4.0,,sofascore
14131949,2025-11-01,Liga Portugal Betclic,Liga Portugal 25/26,3009,3006,Vitória SC,Benfica,0.0,3.0,,sofascore
14131941,2025-11-02,Liga Portugal Betclic,Liga Portugal 25/26,483088,38396,AVS - Futebol SAD,Tondela,2.0,2.0,,sofascore
14131943,2025-11-02,Liga Portugal Betclic,Liga Portugal 25/26,25777,3014,FC Arouca,Moreirense,0.0,2.0,,sofascore
14131948,2025-11-02,Liga Portugal Betclic,Liga Portugal 25/26,3002,2999,FC Porto,Sporting Braga,2.0,1.0,,sofascore
14131947,2025-11-03,Liga Portugal Betclic,Liga Portugal 25/26,3010,3011,Gil Vicente,Santa Clara,1.0,0.0,,sofascore
14131957,2025-11-07,Liga Portugal Betclic,Liga Portugal 25/26,4500,25777,Estoril Praia,FC Arouca,4.0,3.0,,sofascore
14131952,2025-11-08,Liga Portugal Betclic,Liga Portugal 25/26,190328,3036,FC Alverca,Rio Ave,1.0,1.0,,sofascore
14131958,2025-11-08,Liga Portugal Betclic,Liga Portugal 25/26,38396,3009,Tondela,Vitória SC,0.0,1.0,,sofascore
14131954,2025-11-08,Liga Portugal Betclic,Liga Portugal 25/26,3011,3001,Santa Clara,Sporting CP,1.0,2.0,,sofascore
14131951,2025-11-09,Liga Portugal Betclic,Liga Portugal 25/26,3035,3013,CF Estrela Amadora,CD Nacional,1.0,1.0,,sofascore
14131950,2025-11-09,Liga Portugal Betclic,Liga Portugal 25/26,483088,3010,AVS - Futebol SAD,Gil Vicente,1.0,1.0,,sofascore
14131953,2025-11-09,Liga Portugal Betclic,Liga Portugal 25/26,49531,3002,Famalicão,FC Porto,0.0,1.0,,sofascore
14131955,2025-11-09,Liga Portugal Betclic,Liga Portugal 25/26,2999,3014,Sporting Braga,Moreirense,2.0,1.0,,sofascore
14131956,2025-11-09,Liga Portugal Betclic,Liga Portugal 25/26,3006,36365,Benfica,Casa Pia,2.0,2.0,,sofascore
14131962,2025-11-28,Liga Portugal Betclic,Liga Portugal 25/26,3009,483088,Vitória SC,AVS - Futebol SAD,4.0,0.0,,sofascore
14131898,2025-09-13,Liga Portugal Betclic,Liga Portugal 25/26,49531,3001,Famalicão,Sporting CP,1.0,2.0,,sofascore
14131895,2025-09-14,Liga Portugal Betclic,Liga Portugal 25/26,3035,3009,CF Estrela Amadora,Vitória SC,0.0,2.0,,sofascore
14131897,2025-09-14,Liga Portugal Betclic,Liga Portugal 25/26,25777,36365,FC Arouca,Casa Pia,0.0,2.0,,sofascore
14131900,2025-09-14,Liga Portugal Betclic,Liga Portugal 25/26,2999,3010,Sporting Braga,Gil Vicente,0.0,1.0,,sofascore
14131911,2025-09-19,Liga Portugal Betclic,Liga Portugal 25/26,3036,3002,Rio Ave,FC Porto,0.0,3.0,,sofascore
14131910,2025-09-20,Liga Portugal Betclic,Liga Portugal 25/26,3013,25777,CD Nacional,FC Arouca,1.0,2.0,,sofascore
14131908,2025-09-20,Liga Portugal Betclic,Liga Portugal 25/26,3011,190328,Santa Clara,FC Alverca,2.0,1.0,,sofascore
14131904,2025-09-20,Liga Portugal Betclic,Liga Portugal 25/26,483088,3006,AVS - Futebol SAD,Benfica,0.0,3.0,,sofascore
14131913,2025-09-20,Liga Portugal Betclic,Liga Portugal 25/26,3009,2999,Vitória SC,Sporting Braga,1.0,1.0,,sofascore
14131907,2025-09-21,Liga Portugal Betclic,Liga Portugal 25/26,38396,3035,Tondela,CF Estrela Amadora,0.0,0.0,,sofascore
14131906,2025-09-21,Liga Portugal Betclic,Liga Portugal 25/26,3010,4500,Gil Vicente,Estoril Praia,2.0,0.0,,sofascore
14131905,2025-09-21,Liga Portugal Betclic,Liga Portugal 25/26,36365,49531,Casa Pia,Famalicão,1.0,1.0,,sofascore
14131912,2025-09-22,Liga Portugal Betclic,Liga Portugal 25/26,3001,3014,Sporting CP,Moreirense,3.0,0.0,,sofascore
14131859,2025-09-23,Liga Portugal Betclic,Liga Portugal 25/26,3006,3036,Benfica,Rio Ave,1.0,1.0,,sofascore
14131920,2025-09-26,Liga Portugal Betclic,Liga Portugal 25/26,3006,3010,Benfica,Gil Vicente,2.0,1.0,,sofascore
14131922,2025-09-27,Liga Portugal Betclic,Liga Portugal 25/26,3014,36365,Moreirense,Casa Pia,2.0,1.0,,sofascore
14131918,2025-09-27,Liga Portugal Betclic,Liga Portugal 25/26,3011,38396,Santa Clara,Tondela,1.0,2.0,,sofascore
14131921,2025-09-27,Liga Portugal Betclic,Liga Portugal 25/26,3035,483088,CF Estrela Amadora,AVS - Futebol SAD,3.0,0.0,,sofascore
14131914,2025-09-27,Liga Portugal Betclic,Liga Portugal 25/26,4500,3001,Estoril Praia,Sporting CP,0.0,1.0,,sofascore
14131915,2025-09-28,Liga Portugal Betclic,Liga Portugal 25/26,190328,3009,FC Alverca,Vitória SC,2.0,0.0,,sofascore
14131919,2025-09-28,Liga Portugal Betclic,Liga Portugal 25/26,2999,3013,Sporting Braga,CD Nacional,0.0,1.0,,sofascore
14131917,2025-09-28,Liga Portugal Betclic,Liga Portugal 25/26,49531,3036,Famalicão,Rio Ave,0.0,0.0,,sofascore
14131916,2025-09-29,Liga Portugal Betclic,Liga Portugal 25/26,25777,3002,FC Arouca,FC Porto,0.0,4.0,,sofascore
14131924,2025-10-03,Liga Portugal Betclic,Liga Portugal 25/26,36365,4500,Casa Pia,Estoril Praia,2.0,2.0,,sofascore
14131928,2025-10-04,Liga Portugal Betclic,Liga Portugal 25/26,3013,3014,CD Nacional,Moreirense,3.0,2.0,,sofascore
14131927,2025-10-04,Liga Portugal Betclic,Liga Portugal 25/26,3010,3035,Gil Vicente,CF Estrela Amadora,2.0,0.0,,sofascore
14131923,2025-10-04,Liga Portugal Betclic,Liga Portugal 25/26,483088,190328,AVS - Futebol SAD,FC Alverca,1.0,3.0,,sofascore
14131929,2025-10-04,Liga Portugal Betclic,Liga Portugal 25/26,3009,3011,Vitória SC,Santa Clara,2.0,1.0,,sofascore
14131925,2025-10-05,Liga Portugal Betclic,Liga Portugal 25/26,25777,49531,FC Arouca,Famalicão,1.0,1.0,,sofascore
14131926,2025-10-05,Liga Portugal Betclic,Liga Portugal 25/26,3036,38396,Rio Ave,Tondela,3.0,0.0,,sofascore
14131873,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,3009,4500,Vitória SC,Estoril Praia,3.0,2.0,,sofascore
14131876,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,3035,3006,CF Estrela Amadora,Benfica,0.0,1.0,,sofascore
14131872,2025-08-17,Liga Portugal Betclic,Liga Portugal 25/26,3036,3013,Rio Ave,CD Nacional,1.0,1.0,,sofascore
14131871,2025-08-17,Liga Portugal Betclic,Liga Portugal 25/26,3011,3014,Santa Clara,Moreirense,0.0,1.0,,sofascore
14131869,2025-08-17,Liga Portugal Betclic,Liga Portugal 25/26,190328,2999,FC Alverca,Sporting Braga,0.0,3.0,,sofascore
14131874,2025-08-17,Liga Portugal Betclic,Liga Portugal 25/26,3001,25777,Sporting CP,FC Arouca,6.0,0.0,,sofascore
14131870,2025-08-18,Liga Portugal Betclic,Liga Portugal 25/26,3010,3002,Gil Vicente,FC Porto,0.0,2.0,,sofascore
14131885,2025-08-23,Liga Portugal Betclic,Liga Portugal 25/26,3014,3009,Moreirense,Vitória SC,2.0,0.0,,sofascore
14131877,2025-08-23,Liga Portugal Betclic,Liga Portugal 25/26,3013,3001,CD Nacional,Sporting CP,1.0,4.0,,sofascore
14131878,2025-08-23,Liga Portugal Betclic,Liga Portugal 25/26,25777,3036,FC Arouca,Rio Ave,3.0,3.0,,sofascore
14131880,2025-08-23,Liga Portugal Betclic,Liga Portugal 25/26,3006,38396,Benfica,Tondela,3.0,0.0,,sofascore
14131879,2025-08-24,Liga Portugal Betclic,Liga Portugal 25/26,49531,3010,Famalicão,Gil Vicente,0.0,0.0,,sofascore
14131882,2025-08-24,Liga Portugal Betclic,Liga Portugal 25/26,3002,36365,FC Porto,Casa Pia,4.0,0.0,,sofascore
14131881,2025-08-24,Liga Portugal Betclic,Liga Portugal 25/26,2999,483088,Sporting Braga,AVS - Futebol SAD,2.0,2.0,,sofascore
14131883,2025-08-25,Liga Portugal Betclic,Liga Portugal 25/26,3035,190328,CF Estrela Amadora,FC Alverca,2.0,2.0,,sofascore
14131889,2025-08-29,Liga Portugal Betclic,Liga Portugal 25/26,3010,3014,Gil Vicente,Moreirense,2.0,0.0,,sofascore
14131887,2025-08-30,Liga Portugal Betclic,Liga Portugal 25/26,36365,3013,Casa Pia,CD Nacional,0.0,2.0,,sofascore
14131886,2025-08-30,Liga Portugal Betclic,Liga Portugal 25/26,483088,49531,AVS - Futebol SAD,Famalicão,0.0,1.0,,sofascore
14131892,2025-08-30,Liga Portugal Betclic,Liga Portugal 25/26,3009,25777,Vitória SC,FC Arouca,1.0,1.0,,sofascore
14131893,2025-08-30,Liga Portugal Betclic,Liga Portugal 25/26,3001,3002,Sporting CP,FC Porto,1.0,2.0,,sofascore
14131891,2025-08-31,Liga Portugal Betclic,Liga Portugal 25/26,38396,4500,Tondela,Estoril Praia,2.0,2.0,,sofascore
14131888,2025-08-31,Liga Portugal Betclic,Liga Portugal 25/26,190328,3006,FC Alverca,Benfica,1.0,2.0,,sofascore
14131890,2025-08-31,Liga Portugal Betclic,Liga Portugal 25/26,3011,3035,Santa Clara,CF Estrela Amadora,0.0,0.0,,sofascore
14131894,2025-08-31,Liga Portugal Betclic,Liga Portugal 25/26,3036,2999,Rio Ave,Sporting Braga,2.0,2.0,,sofascore
14131884,2025-09-06,Liga Portugal Betclic,Liga Portugal 25/26,4500,3011,Estoril Praia,Santa Clara,0.0,1.0,,sofascore
14131896,2025-09-12,Liga Portugal Betclic,Liga Portugal 25/26,190328,38396,FC Alverca,Tondela,1.0,0.0,,sofascore
14131901,2025-09-12,Liga Portugal Betclic,Liga Portugal 25/26,3006,3011,Benfica,Santa Clara,1.0,1.0,,sofascore
14131902,2025-09-13,Liga Portugal Betclic,Liga Portugal 25/26,4500,483088,Estoril Praia,AVS - Futebol SAD,3.0,1.0,,sofascore
14131899,2025-09-13,Liga Portugal Betclic,Liga Portugal 25/26,3014,3036,Moreirense,Rio Ave,3.0,1.0,,sofascore
14131903,2025-09-13,Liga Portugal Betclic,Liga Portugal 25/26,3002,3013,FC Porto,CD Nacional,1.0,0.0,,sofascore
14131857,2025-08-08,Liga Portugal Betclic,Liga Portugal 25/26,36365,3001,Casa Pia,Sporting CP,0.0,2.0,,sofascore
14131864,2025-08-09,Liga Portugal Betclic,Liga Portugal 25/26,3013,3010,CD Nacional,Gil Vicente,0.0,2.0,,sofascore
14131860,2025-08-09,Liga Portugal Betclic,Liga Portugal 25/26,25777,483088,FC Arouca,AVS - Futebol SAD,3.0,1.0,,sofascore
14131866,2025-08-10,Liga Portugal Betclic,Liga Portugal 25/26,49531,3011,Famalicão,Santa Clara,3.0,0.0,,sofascore
14131863,2025-08-10,Liga Portugal Betclic,Liga Portugal 25/26,3014,190328,Moreirense,FC Alverca,2.0,1.0,,sofascore
14131858,2025-08-10,Liga Portugal Betclic,Liga Portugal 25/26,2999,38396,Sporting Braga,Tondela,3.0,0.0,,sofascore
14131861,2025-08-11,Liga Portugal Betclic,Liga Portugal 25/26,4500,3035,Estoril Praia,CF Estrela Amadora,1.0,1.0,,sofascore
14357790,2025-08-11,Liga Portugal Betclic,Liga Portugal 25/26,3002,3009,FC Porto,Vitória SC,3.0,0.0,,sofascore
14131868,2025-08-15,Liga Portugal Betclic,Liga Portugal 25/26,483088,36365,AVS - Futebol SAD,Casa Pia,0.0,2.0,,sofascore
14131875,2025-08-16,Liga Portugal Betclic,Liga Portugal 25/26,38396,49531,Tondela,Famalicão,0.0,1.0,,sofascore
