match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14288888,1513647,Peixinho,4500.0,82,12.6,64.6,0.062,block,left-foot,fast-break,sofascore
14288888,930246,Yanis Begraoui,4500.0,79,7.3,60.7,0.2278,goal,right-foot,assisted,sofascore
14288888,914772,Fran Navarro,2999.0,77,10.2,30.7,0.0522,miss,left-foot,assisted,sofascore
14288888,1087354,Gonçalo Costa,4500.0,76,10.9,36.2,0.1376,save,left-foot,fast-break,sofascore
14288888,887754,Vítor Carvalho,2999.0,73,10.9,39.2,0.0239,miss,head,corner,sofascore
14288888,1031567,Pau Víctor,2999.0,68,9.2,68.3,0.0578,save,right-foot,assisted,sofascore
14288888,1485309,Gabriel Moscardo,2999.0,62,23.8,44.2,0.0202,block,right-foot,regular,sofascore
14288888,1031567,Pau Víctor,2999.0,57,20.3,35.9,0.0216,block,right-foot,regular,sofascore
14288888,920684,Jordan Holsgrove,4500.0,39,24.0,69.6,0.0408,post,left-foot,free-kick,sofascore
14288888,920684,Jordan Holsgrove,4500.0,26,24.1,63.0,0.055,miss,left-foot,free-kick,sofascore
14288888,1396015,Mario Dorgeles,2999.0,23,13.9,43.9,0.1319,goal,left-foot,assisted,sofascore
14288888,986726,Ricard Sánchez,4500.0,19,9.5,54.6,0.4029,save,right-foot,assisted,sofascore
14288888,1485309,Gabriel Moscardo,2999.0,16,13.3,47.9,0.0121,block,head,corner,sofascore
14288888,966575,Rodrigo Zalazar,2999.0,10,22.9,23.3,0.0318,miss,right-foot,free-kick,sofascore
14288888,920684,Jordan Holsgrove,4500.0,6,21.8,67.5,0.0101,save,left-foot,corner,sofascore
14288888,858705,Xeka,4500.0,5,23.5,37.0,0.0615,block,right-foot,free-kick,sofascore
14288882,949449,Sergio Bermejo,3010.0,90,18.8,68.5,0.0302,miss,left-foot,assisted,sofascore
14288882,1393242,Tamás Nikitscher,3036.0,90,15.1,67.5,0.0274,miss,right-foot,set-piece,sofascore
14288882,1173124,João Tomé,3036.0,90,11.0,50.5,0.0403,block,head,set-piece,sofascore
14288882,611880,Murilo,3010.0,86,20.3,66.5,0.0288,miss,left-foot,regular,sofascore
14288882,1799336,Agustín Moreira,3010.0,85,11.3,27.2,0.0549,miss,left-foot,assisted,sofascore
