event_id,match_id,player_id,team_id,event_type,minute,second,x,y,end_x,end_y,outcome,data_source
243335,1560,666,4,Pass,73,36.0,0.4370,0.4770,0.7330,0.1280,Successful,whoscored
243336,1560,561,17,Clearance,73,42.0,0.2390,0.8300,0.2430,0.8720,Successful,whoscored
243337,1560,562,17,Tackle,73,46.0,0.0940,0.9480,,,Successful,whoscored
243338,1560,570,17,Clearance,74,1.0,0.0980,0.6840,0.1010,0.4460,Successful,whoscored
243339,1560,689,4,Dispossessed,74,2.0,0.8980,0.5280,,,Successful,whoscored
243340,1560,558,17,Tackle,74,3.0,0.1020,0.4720,,,Successful,whoscored
243341,1560,558,17,Clearance,74,4.0,0.0960,0.4610,0.4740,0.3470,Successful,whoscored
243342,1560,669,4,Pass,74,14.0,0.6240,0.8250,0.6790,0.9710,Successful,whoscored
243343,1560,684,4,Pass,75,16.0,0.8040,0.9410,0.9030,0.5980,Successful,whoscored
243344,1560,689,4,BallTouch,75,17.0,0.9030,0.5980,,,Unsuccessful,whoscored
243345,1560,569,17,Clearance,75,19.0,0.1380,0.4130,0.6190,0.5540,Successful,whoscored
243346,1560,584,17,BallTouch,75,25.0,0.6330,0.5480,,,Unsuccessful,whoscored
243347,1560,47,4,Foul,75,26.0,0.3370,0.4720,,,Successful,whoscored
243348,1560,584,17,Foul,75,26.0,0.6630,0.5280,,,Unsuccessful,whoscored
243349,1560,666,4,Pass,75,44.0,0.3260,0.4420,0.3510,0.7270,Successful,whoscored
243350,1560,669,4,Pass,75,48.0,0.3590,0.7420,0.5900,0.9570,Successful,whoscored
243351,1560,684,4,Pass,75,53.0,0.5900,0.9570,0.8660,0.9360,Successful,whoscored
243352,1560,681,4,Foul,75,59.0,0.9140,0.9630,,,Successful,whoscored
243353,1560,558,17,Foul,75,59.0,0.0860,0.0370,,,Unsuccessful,whoscored
243354,1560,558,17,Card,76,4.0,0.0000,0.0000,,,Successful,whoscored
243355,1560,584,17,Clearance,76,37.0,0.0860,0.3850,0.3980,0.3610,Successful,whoscored
243356,1560,565,17,BallRecovery,76,54.0,0.1480,0.0560,,,Successful,whoscored
243357,1560,565,17,Pass,77,1.0,0.0370,0.0190,0.3060,0.0530,Successful,whoscored
243358,1560,569,17,BallTouch,77,3.0,0.3060,0.0580,,,Unsuccessful,whoscored
243359,1560,681,4,Pass,77,7.0,0.7270,0.8860,0.7120,0.9590,Successful,whoscored
243360,1560,669,4,Pass,77,9.0,0.7290,0.9530,0.8430,0.9670,Successful,whoscored
243361,1560,669,4,Pass,77,14.0,0.7390,0.9610,0.7870,0.9700,Successful,whoscored
243362,1560,684,4,Pass,77,16.0,0.7870,0.9700,0.7110,0.9680,Successful,whoscored
243363,1560,669,4,Pass,77,18.0,0.7200,0.9680,0.7020,0.9390,Successful,whoscored
243364,1560,681,4,Pass,77,19.0,0.6580,0.8950,0.5280,0.4760,Successful,whoscored
243365,1560,666,4,Pass,77,23.0,0.5330,0.4600,0.5980,0.2680,Successful,whoscored
243366,1560,562,17,Tackle,77,25.0,0.3860,0.7880,,,Unsuccessful,whoscored
243367,1560,562,17,Tackle,77,28.0,0.4120,0.6450,,,Successful,whoscored
243368,1560,562,17,BallRecovery,77,29.0,0.4750,0.6060,,,Successful,whoscored
243369,1560,562,17,Foul,77,31.0,0.5860,0.6800,,,Successful,whoscored
243370,1560,561,17,SubstitutionOff,78,14.0,0.0000,0.0000,,,Successful,whoscored
243371,1560,570,17,SubstitutionOff,78,23.0,0.0000,0.0000,,,Successful,whoscored
243372,1560,576,17,SubstitutionOn,78,23.0,0.0000,0.0000,,,Successful,whoscored
243373,1560,569,17,Pass,78,36.0,0.5870,0.6930,0.6890,0.6960,Successful,whoscored
243374,1560,576,17,Pass,78,37.0,0.6840,0.7040,0.6230,0.7250,Successful,whoscored
243375,1560,569,17,Pass,78,38.0,0.6220,0.7250,0.6560,0.9480,Successful,whoscored
243376,1560,562,17,Pass,78,40.0,0.6760,0.9450,0.6460,0.7580,Successful,whoscored
243377,1560,569,17,Pass,78,41.0,0.6460,0.7580,0.7400,0.8940,Successful,whoscored
243378,1560,576,17,TakeOn,78,45.0,0.7620,0.8740,,,Successful,whoscored
243379,1560,576,17,Pass,78,47.0,0.7780,0.7200,0.7750,0.5770,Unsuccessful,whoscored
243380,1560,676,4,Foul,78,48.0,0.2220,0.3060,,,Successful,whoscored
243381,1560,576,17,Foul,78,48.0,0.7780,0.6940,,,Unsuccessful,whoscored
243382,1560,660,4,Pass,79,7.0,0.2100,0.3080,0.2510,0.6540,Successful,whoscored
243383,1560,666,4,Pass,79,15.0,0.3690,0.7040,0.4610,0.7530,Successful,whoscored
243384,1560,681,4,Dispossessed,79,18.0,0.5160,0.8320,,,Successful,whoscored
243385,1560,579,17,TakeOn,79,19.0,0.4620,0.0780,,,Successful,whoscored
243386,1560,669,4,Challenge,79,19.0,0.5380,0.9220,,,Unsuccessful,whoscored
243387,1560,579,17,BallRecovery,79,20.0,0.5780,0.0350,,,Successful,whoscored
243388,1560,579,17,TakeOn,79,22.0,0.5460,0.0320,,,Unsuccessful,whoscored
243389,1560,669,4,Tackle,79,22.0,0.4540,0.9680,,,Successful,whoscored
243390,1560,565,17,Pass,79,40.0,0.5220,0.0000,0.6270,0.1120,Successful,whoscored
243391,1560,579,17,Pass,79,43.0,0.6270,0.1120,0.6190,0.3070,Successful,whoscored
243392,1560,464,17,Pass,79,45.0,0.6190,0.3070,0.6750,0.3560,Successful,whoscored
243393,1560,47,4,Challenge,79,46.0,0.3200,0.5990,,,Unsuccessful,whoscored
243394,1560,579,17,Pass,79,51.0,0.8650,0.1030,0.8690,0.2530,Unsuccessful,whoscored
243395,1560,666,4,Clearance,79,52.0,0.1090,0.6630,0.1640,0.8750,Successful,whoscored
243396,1560,579,17,Pass,79,57.0,0.8520,0.2780,0.7990,0.3490,Successful,whoscored
243397,1560,464,17,MissedShots,79,59.0,0.7930,0.3610,,,Successful,whoscored
243398,1560,660,4,Pass,80,5.0,0.0280,0.3990,0.4330,0.2820,Unsuccessful,whoscored
243399,1560,576,17,Pass,80,16.0,0.7820,0.7550,0.7450,0.6210,Successful,whoscored
243400,1560,660,4,Save,80,19.0,0.0180,0.4980,,,Successful,whoscored
243401,1560,660,4,KeeperPickup,80,20.0,0.0180,0.4980,,,Successful,whoscored
243402,1560,660,4,Pass,80,22.0,0.1160,0.5850,0.4180,0.6770,Successful,whoscored
243403,1560,681,4,Foul,80,27.0,0.5080,0.8400,,,Successful,whoscored
243404,1560,579,17,Foul,80,27.0,0.4920,0.1600,,,Unsuccessful,whoscored
243405,1560,669,4,Pass,80,32.0,0.4360,0.8170,0.6620,1.0000,Unsuccessful,whoscored
243406,1560,684,4,SubstitutionOff,80,49.0,0.0000,0.0000,,,Successful,whoscored
243407,1560,565,17,Pass,80,59.0,0.4180,0.0000,0.4300,0.1270,Successful,whoscored
243408,1560,584,17,BallTouch,81,0.0,0.4260,0.1270,,,Unsuccessful,whoscored
243409,1560,681,4,BallRecovery,81,4.0,0.7170,0.8610,,,Successful,whoscored
243410,1560,681,4,Pass,81,6.0,0.7220,0.8640,0.8480,0.9560,Successful,whoscored
243411,1560,669,4,Pass,81,15.0,0.9680,0.9180,0.9000,0.4650,Successful,whoscored
243412,1560,562,17,Aerial,81,17.0,0.1070,0.5930,,,Unsuccessful,whoscored
243413,1560,562,17,Save,81,17.0,0.0750,0.5400,,,Successful,whoscored
243414,1560,553,17,Save,81,19.0,0.0240,0.5130,,,Successful,whoscored
243415,1560,553,17,KeeperPickup,81,19.0,0.0240,0.5130,,,Successful,whoscored
243416,1560,553,17,Pass,81,38.0,0.0720,0.5220,0.6540,0.6110,Successful,whoscored
243417,1560,584,17,Pass,81,40.0,0.6540,0.6380,0.6250,0.8250,Unsuccessful,whoscored
243418,1560,676,4,BallTouch,81,43.0,0.3300,0.2090,,,Successful,whoscored
243419,1560,47,4,BallRecovery,81,45.0,0.1310,0.2910,,,Successful,whoscored
243420,1560,47,4,Pass,81,52.0,0.2660,0.5180,0.5810,0.9480,Successful,whoscored
243421,1560,669,4,Pass,81,57.0,0.7160,0.9220,0.8430,0.8450,Unsuccessful,whoscored
243422,1560,565,17,Interception,81,58.0,0.1850,0.1600,,,Successful,whoscored
243423,1560,565,17,CornerAwarded,82,0.0,0.1760,0.1600,,,Unsuccessful,whoscored
243424,1560,669,4,CornerAwarded,82,0.0,0.8240,0.8400,,,Successful,whoscored
243425,1560,576,17,Clearance,82,31.0,0.0290,0.4070,0.0920,0.2650,Successful,whoscored
243426,1560,676,4,Pass,82,38.0,0.9420,0.8680,0.8250,0.8480,Successful,whoscored
243427,1560,669,4,Pass,82,41.0,0.8750,0.8520,0.8880,0.8190,Unsuccessful,whoscored
243428,1560,576,17,Clearance,82,41.0,0.1080,0.1910,,,Successful,whoscored
243429,1560,576,17,CornerAwarded,82,42.0,0.1100,0.1870,,,Unsuccessful,whoscored
243430,1560,669,4,CornerAwarded,82,42.0,0.8900,0.8130,,,Successful,whoscored
243431,1560,669,4,Pass,82,56.0,0.7510,0.8020,0.7760,0.8930,Successful,whoscored
243432,1560,669,4,Pass,83,1.0,0.7510,0.7350,0.7790,0.8750,Successful,whoscored
243433,1560,579,17,BallTouch,83,6.0,0.1120,0.1610,,,Successful,whoscored
243434,1560,579,17,CornerAwarded,83,6.0,0.1090,0.1440,,,Unsuccessful,whoscored
243435,1560,669,4,MissedShots,83,25.0,0.8880,0.6180,,,Successful,whoscored
243436,1560,553,17,Pass,83,54.0,0.0510,0.5870,0.5580,0.7160,Unsuccessful,whoscored
243437,1560,681,4,Aerial,83,58.0,0.4440,0.2750,,,Successful,whoscored
243438,1560,584,17,Aerial,83,58.0,0.5560,0.7250,,,Unsuccessful,whoscored
243439,1560,681,4,Pass,83,58.0,0.4460,0.2620,0.6060,0.1170,Successful,whoscored
243440,1560,558,17,Clearance,84,3.0,0.1950,0.7190,0.0000,0.8390,Successful,whoscored
243441,1560,558,17,CornerAwarded,84,6.0,0.0140,0.8140,,,Unsuccessful,whoscored
243442,1560,553,17,Punch,84,31.0,0.0310,0.5030,0.2860,0.4880,Successful,whoscored
243443,1560,464,17,Pass,84,35.0,0.2730,0.5010,0.3290,0.5870,Successful,whoscored
243444,1560,579,17,BallRecovery,84,36.0,0.3550,0.5910,,,Successful,whoscored
243445,1560,579,17,Dispossessed,84,42.0,0.5120,0.7020,,,Successful,whoscored
243446,1560,681,4,Tackle,84,42.0,0.4880,0.2980,,,Unsuccessful,whoscored
243447,1560,579,17,BallTouch,84,42.0,0.4240,0.6720,,,Successful,whoscored
243448,1560,681,4,Foul,84,44.0,0.5780,0.2530,,,Successful,whoscored
243449,1560,579,17,Foul,84,44.0,0.4220,0.7470,,,Unsuccessful,whoscored
243450,1560,558,17,Clearance,85,8.0,0.1440,0.4520,0.2760,0.0860,Successful,whoscored
243451,1560,579,17,Tackle,85,14.0,0.2660,0.1440,,,Unsuccessful,whoscored
243452,1560,669,4,Pass,85,17.0,0.7040,0.7410,0.6990,0.4360,Successful,whoscored
243453,1560,676,4,Pass,85,22.0,0.7220,0.5320,0.6980,0.4450,Successful,whoscored
243454,1560,681,4,Dispossessed,85,28.0,0.7060,0.1540,,,Successful,whoscored
243455,1560,676,4,Pass,85,33.0,0.6250,0.2870,0.6710,0.0940,Successful,whoscored
243456,1560,576,17,Tackle,85,37.0,0.2980,0.9320,,,Unsuccessful,whoscored
243457,1560,576,17,Tackle,85,38.0,0.2800,0.9280,,,Successful,whoscored
243458,1560,576,17,Dispossessed,85,39.0,0.2810,0.9380,,,Successful,whoscored
243459,1560,569,17,BallRecovery,85,42.0,0.2790,0.7940,,,Successful,whoscored
243460,1560,569,17,Pass,85,42.0,0.2740,0.7910,0.3240,0.7770,Successful,whoscored
243461,1560,464,17,Pass,85,45.0,0.3280,0.5780,0.4200,0.9450,Successful,whoscored
243462,1560,584,17,Pass,85,49.0,0.4150,0.9080,0.5280,0.1460,Unsuccessful,whoscored
243463,1560,666,4,Pass,85,56.0,0.5740,0.7210,0.7590,0.9150,Successful,whoscored
243464,1560,553,17,Pass,86,31.0,0.0350,0.6030,0.4480,0.7710,Successful,whoscored
243465,1560,562,17,Pass,86,35.0,0.4660,0.6920,0.6530,0.6020,Successful,whoscored
243466,1560,584,17,Dispossessed,86,37.0,0.6400,0.5820,,,Successful,whoscored
243467,1560,47,4,Tackle,86,38.0,0.3600,0.4180,,,Unsuccessful,whoscored
243468,1560,464,17,Pass,86,41.0,0.5340,0.5160,0.6890,0.5150,Unsuccessful,whoscored
243469,1560,47,4,BallRecovery,86,43.0,0.3260,0.3810,,,Successful,whoscored
243470,1560,47,4,Pass,86,46.0,0.3460,0.3260,0.6570,0.0000,Unsuccessful,whoscored
243471,1560,562,17,Pass,87,12.0,0.4550,1.0000,0.5300,0.8360,Successful,whoscored
243472,1560,576,17,Pass,87,14.0,0.5200,0.8280,0.3690,1.0000,Unsuccessful,whoscored
243473,1560,681,4,Pass,87,32.0,0.5540,0.2480,0.7980,0.6430,Successful,whoscored
243474,1560,666,4,Aerial,87,35.0,0.7930,0.6220,,,Successful,whoscored
243475,1560,558,17,Aerial,87,35.0,0.2070,0.3780,,,Unsuccessful,whoscored
243476,1560,666,4,Pass,87,35.0,0.7980,0.6430,0.8990,0.5300,Successful,whoscored
243477,1560,569,17,Pass,88,23.0,0.3520,0.3610,0.4400,0.0890,Successful,whoscored
243478,1560,579,17,Foul,88,25.0,0.4240,0.0760,,,Successful,whoscored
243479,1560,669,4,Foul,88,25.0,0.5760,0.9240,,,Unsuccessful,whoscored
243480,1560,569,17,Pass,88,52.0,0.4580,0.0910,0.6950,0.0740,Successful,whoscored
243481,1560,584,17,Pass,88,54.0,0.7030,0.0700,0.7050,0.4910,Unsuccessful,whoscored
243482,1560,666,4,Aerial,88,59.0,0.2340,0.6860,,,Successful,whoscored
243483,1560,579,17,Aerial,88,59.0,0.7660,0.3140,,,Unsuccessful,whoscored
243484,1560,666,4,Clearance,88,59.0,0.2200,0.7290,0.2520,0.8200,Successful,whoscored
243485,1560,584,17,Pass,89,1.0,0.7490,0.2300,0.6550,0.3140,Successful,whoscored
243486,1560,576,17,Pass,89,12.0,0.6040,0.8640,0.6460,0.6530,Successful,whoscored
243487,1560,464,17,Pass,89,15.0,0.6360,0.6590,0.4660,0.8160,Successful,whoscored
243488,1560,576,17,BallTouch,89,19.0,0.6660,0.8730,,,Unsuccessful,whoscored
243489,1560,47,4,Pass,89,28.0,0.2410,0.2580,0.3100,0.6080,Successful,whoscored
243490,1560,669,4,Pass,89,32.0,0.3510,0.7210,0.5890,0.9220,Unsuccessful,whoscored
243491,1560,565,17,Interception,89,33.0,0.4650,0.0350,,,Successful,whoscored
243492,1560,669,4,Pass,89,40.0,0.4740,1.0000,0.3480,0.7930,Successful,whoscored
243493,1560,660,4,Pass,89,45.0,0.3530,0.7410,0.6660,0.3340,Successful,whoscored
243494,1560,681,4,Pass,90,1.0,0.7310,0.4880,0.7520,0.4760,Unsuccessful,whoscored
243495,1560,569,17,BlockedPass,90,1.0,0.2180,0.5330,,,Successful,whoscored
243496,1560,660,4,Pass,90,15.0,0.1620,0.0000,0.1970,0.2680,Successful,whoscored
243497,1560,47,4,Pass,90,17.0,0.2080,0.2800,0.2830,0.4220,Successful,whoscored
243498,1560,676,4,Pass,90,23.0,0.3160,0.4300,0.7060,0.7700,Successful,whoscored
243499,1560,666,4,Pass,90,26.0,0.6910,0.7670,0.8720,0.9590,Successful,whoscored
243500,1560,666,4,OffsidePass,90,32.0,0.8760,0.8300,0.9630,0.8300,Successful,whoscored
243501,1560,565,17,OffsideProvoked,90,32.0,0.1240,0.1640,,,Successful,whoscored
243502,1560,553,17,Pass,91,2.0,0.1930,0.1540,0.6690,0.1510,Successful,whoscored
243503,1560,584,17,Pass,91,6.0,0.6720,0.1480,0.6420,0.0970,Successful,whoscored
243504,1560,579,17,BallTouch,91,8.0,0.6500,0.1130,,,Unsuccessful,whoscored
243505,1560,681,4,Pass,91,9.0,0.3620,0.8770,0.2950,0.8630,Successful,whoscored
243506,1560,669,4,BallRecovery,91,9.0,0.2790,0.8420,,,Successful,whoscored
243507,1560,669,4,Pass,91,10.0,0.2790,0.8420,0.2610,0.6200,Successful,whoscored
243508,1560,47,4,Pass,91,17.0,0.2910,0.5430,0.6750,0.2960,Unsuccessful,whoscored
243509,1560,576,17,BallTouch,91,22.0,0.5830,0.9440,,,Unsuccessful,whoscored
243510,1560,47,4,Pass,91,30.0,0.4070,0.3170,0.8110,0.9150,Successful,whoscored
243511,1560,669,4,Pass,91,36.0,0.8020,0.9210,0.7530,0.7550,Successful,whoscored
243512,1560,681,4,Pass,91,38.0,0.7510,0.7470,0.9760,0.4950,Unsuccessful,whoscored
243513,1560,553,17,KeeperPickup,91,40.0,0.0200,0.5040,,,Successful,whoscored
243514,1560,553,17,Pass,91,52.0,0.1570,0.5940,0.6420,0.5280,Unsuccessful,whoscored
243515,1560,676,4,Pass,91,55.0,0.2980,0.3920,0.1890,0.4950,Successful,whoscored
243516,1560,660,4,BallRecovery,91,56.0,0.1890,0.4950,,,Successful,whoscored
243517,1560,660,4,Pass,91,58.0,0.1890,0.4950,0.2410,0.4540,Successful,whoscored
243518,1560,47,4,Pass,92,0.0,0.2670,0.4240,0.3710,0.2790,Successful,whoscored
243519,1560,676,4,Pass,92,4.0,0.3880,0.2790,0.7890,0.6890,Successful,whoscored
243520,1560,689,4,Pass,92,7.0,0.7890,0.6890,0.7680,0.4190,Unsuccessful,whoscored
243521,1560,464,17,BallTouch,92,8.0,0.2440,0.5240,,,Unsuccessful,whoscored
243522,1560,669,4,Pass,92,14.0,0.7590,0.7350,0.8510,0.7760,Successful,whoscored
243523,1560,565,17,Clearance,92,16.0,0.1560,0.2620,,,Successful,whoscored
243524,1560,676,4,Pass,92,20.0,0.7400,0.7230,0.6990,0.8140,Successful,whoscored
243525,1560,669,4,Pass,92,22.0,0.6910,0.8340,0.8310,0.9390,Successful,whoscored
243526,1560,569,17,BallRecovery,92,28.0,0.2400,0.4130,,,Successful,whoscored
243527,1560,569,17,Pass,92,28.0,0.2360,0.4030,0.2980,0.3230,Successful,whoscored
243528,1560,584,17,TakeOn,92,30.0,0.2990,0.3210,,,Unsuccessful,whoscored
243529,1560,669,4,Tackle,92,31.0,0.7010,0.6790,,,Successful,whoscored
243530,1560,676,4,BallRecovery,92,32.0,0.7290,0.5820,,,Successful,whoscored
243531,1560,676,4,Foul,92,33.0,0.7290,0.5640,,,Successful,whoscored
243532,1560,464,17,Foul,92,33.0,0.2710,0.4360,,,Unsuccessful,whoscored
243533,1560,667,4,SubstitutionOn,92,55.0,0.0000,0.0000,,,Successful,whoscored
243534,1560,553,17,Save,93,32.0,0.0110,0.5130,,,Successful,whoscored
243535,1560,553,17,CornerAwarded,93,33.0,0.1100,0.4560,,,Unsuccessful,whoscored
243536,1560,681,4,Pass,93,50.0,0.9950,0.0050,0.8990,0.3350,Successful,whoscored
243537,1560,553,17,Pass,94,7.0,0.0540,0.5180,0.6710,0.5420,Successful,whoscored
243538,1560,676,4,Foul,94,9.0,0.3360,0.4230,,,Successful,whoscored
243539,1560,584,17,Foul,94,9.0,0.6640,0.5770,,,Unsuccessful,whoscored
243540,1560,660,4,Pass,94,30.0,0.4530,0.4620,0.5270,0.2640,Successful,whoscored
243541,1560,562,17,Clearance,94,36.0,0.1880,0.7290,0.2660,0.7580,Successful,whoscored
243542,1560,667,4,Pass,94,38.0,0.7760,0.2530,0.8540,0.0620,Successful,whoscored
243543,1560,681,4,Dispossessed,94,40.0,0.8270,0.0740,,,Successful,whoscored
243544,1560,562,17,Tackle,94,40.0,0.1730,0.9260,,,Successful,whoscored
243545,1560,562,17,BallRecovery,94,41.0,0.2310,0.9420,,,Successful,whoscored
243546,1560,562,17,Pass,94,44.0,0.3520,0.9380,0.5250,0.7490,Successful,whoscored
243547,1560,660,4,KeeperSweeper,94,45.0,0.4150,0.2040,,,Unsuccessful,whoscored
243548,1560,584,17,TakeOn,94,47.0,0.5560,0.8440,,,Successful,whoscored
243549,1560,660,4,Challenge,94,47.0,0.4440,0.1560,,,Unsuccessful,whoscored
243550,1560,584,17,MissedShots,94,48.0,0.6040,0.8900,,,Successful,whoscored
243551,1560,689,4,OffsideGiven,95,,0.7710,0.6160,,,Unsuccessful,whoscored
243552,1560,666,4,OffsidePass,95,3.0,0.6550,0.7760,0.7710,0.6160,Successful,whoscored
243553,1560,558,17,OffsideProvoked,95,3.0,0.2180,0.4240,,,Successful,whoscored
243554,1560,553,17,Pass,96,25.0,0.2010,0.4880,0.6670,0.6600,Successful,whoscored
243555,1560,584,17,Pass,96,28.0,0.6670,0.6600,0.6220,0.8270,Successful,whoscored
243556,1560,562,17,Pass,96,31.0,0.6330,0.8970,0.6530,0.8790,Unsuccessful,whoscored
243557,1560,681,4,BlockedPass,96,31.0,0.3360,0.1040,,,Successful,whoscored
243558,1560,562,17,Dispossessed,96,33.0,0.6560,0.8790,,,Successful,whoscored
243559,1560,562,17,Aerial,96,59.0,0.0890,0.6820,,,Successful,whoscored
243560,1560,667,4,Aerial,96,59.0,0.9110,0.3180,,,Unsuccessful,whoscored
243561,1560,562,17,Clearance,96,59.0,0.0810,0.6960,0.0880,0.7250,Successful,whoscored
243562,1560,667,4,BallTouch,96,59.0,0.9060,0.3260,,,Successful,whoscored
243563,1560,553,17,Pass,97,28.0,0.0410,0.5760,0.4490,0.7370,Successful,whoscored
243564,1560,584,17,Pass,97,32.0,0.6130,0.6830,0.6540,0.8520,Successful,whoscored
243565,1560,576,17,Pass,97,35.0,0.6670,0.8690,0.7520,0.6270,Unsuccessful,whoscored
243566,1560,47,4,Clearance,97,36.0,0.2500,0.2620,0.3010,0.2300,Successful,whoscored
243567,1560,584,17,BallTouch,97,36.0,0.6580,0.6960,,,Successful,whoscored
243568,1560,660,4,Pass,97,50.0,0.1590,0.0990,0.7320,0.2850,Unsuccessful,whoscored
243569,1560,667,4,Aerial,97,53.0,0.7280,0.3310,,,Unsuccessful,whoscored
243570,1560,681,4,BallTouch,97,54.0,0.6880,0.3250,,,Unsuccessful,whoscored
243571,1560,576,17,BallRecovery,97,55.0,0.3680,0.6950,,,Successful,whoscored
243572,1560,576,17,Pass,97,57.0,0.4330,0.7350,0.6270,0.7950,Successful,whoscored
243573,1560,584,17,Pass,98,2.0,0.6670,0.8460,0.6410,0.6730,Successful,whoscored
243574,1560,464,17,Pass,98,4.0,0.6740,0.5250,0.7200,0.2200,Successful,whoscored
243575,1560,579,17,TakeOn,98,9.0,0.8920,0.2840,,,Successful,whoscored
243576,1560,669,4,Challenge,98,9.0,0.1080,0.7160,,,Unsuccessful,whoscored
243577,1560,579,17,Pass,98,11.0,0.9080,0.2650,0.9630,0.5180,Unsuccessful,whoscored
243578,1560,676,4,Clearance,98,12.0,0.0270,0.4700,0.0000,0.3120,Successful,whoscored
243579,1560,579,17,CornerAwarded,98,13.0,0.9940,0.6200,,,Successful,whoscored
243580,1560,676,4,CornerAwarded,98,13.0,0.0060,0.3800,,,Unsuccessful,whoscored
243581,1563,714,12,Pass,0,1.0,0.3420,0.3790,0.3370,0.1490,Successful,whoscored
243582,1563,713,12,Pass,0,5.0,0.3370,0.1490,0.2450,0.4310,Successful,whoscored
243583,1563,710,12,Pass,0,8.0,0.2770,0.4850,0.3110,0.7840,Successful,whoscored
243584,1563,710,12,Pass,0,15.0,0.3890,0.2760,0.4770,0.0610,Successful,whoscored
243585,1563,707,12,Pass,0,17.0,0.4660,0.0940,0.3570,0.2980,Successful,whoscored
243586,1563,710,12,Pass,0,20.0,0.3540,0.3610,0.3570,0.6450,Successful,whoscored
243587,1563,719,12,Pass,0,26.0,0.7610,0.8910,0.6720,0.9210,Successful,whoscored
243588,1563,724,12,Pass,0,27.0,0.6660,0.9260,0.6880,0.9200,Successful,whoscored
243589,1563,719,12,TakeOn,0,28.0,0.6750,0.8660,,,Unsuccessful,whoscored
243590,1563,435,25,Tackle,0,28.0,0.3250,0.1340,,,Successful,whoscored
243591,1563,435,25,BallRecovery,0,29.0,0.3110,0.1230,,,Successful,whoscored
243592,1563,435,25,Pass,0,30.0,0.3110,0.1230,0.3470,0.0590,Successful,whoscored
243593,1563,420,25,Pass,0,33.0,0.3230,0.0800,0.3130,0.1030,Unsuccessful,whoscored
243594,1563,714,12,BlockedPass,0,33.0,0.6700,0.9340,,,Successful,whoscored
243595,1563,416,25,Pass,0,43.0,0.3210,0.0000,0.0740,0.0700,Successful,whoscored
243596,1563,408,25,Pass,0,46.0,0.0740,0.0700,0.0270,0.4310,Successful,whoscored
243597,1563,401,25,Pass,0,49.0,0.0280,0.4450,0.0390,0.7330,Successful,whoscored
243598,1563,407,25,Pass,0,51.0,0.0390,0.7330,0.1220,0.9060,Successful,whoscored
243599,1563,409,25,Pass,0,53.0,0.1200,0.9120,0.3200,0.9300,Successful,whoscored
243600,1563,707,12,Pass,1,7.0,0.4910,0.0000,0.4250,0.2680,Successful,whoscored
243601,1563,714,12,Pass,1,14.0,0.4230,0.5260,0.4740,0.9350,Successful,whoscored
243602,1563,719,12,Pass,1,17.0,0.6100,0.9150,0.6630,0.6430,Unsuccessful,whoscored
243603,1563,420,25,BallTouch,1,20.0,0.3170,0.1830,,,Unsuccessful,whoscored
243604,1563,724,12,Pass,1,22.0,0.6810,0.7390,0.6100,0.7290,Successful,whoscored
243605,1563,714,12,Pass,1,24.0,0.6140,0.7180,0.6650,0.6390,Successful,whoscored
243606,1563,719,12,BallTouch,1,25.0,0.6760,0.6210,,,Unsuccessful,whoscored
243607,1563,408,25,BallRecovery,1,27.0,0.2010,0.4850,,,Successful,whoscored
243608,1563,408,25,Pass,1,27.0,0.1970,0.4890,0.3490,0.5940,Successful,whoscored
243609,1563,713,12,Foul,1,35.0,0.3860,0.0460,,,Unsuccessful,whoscored
243610,1563,409,25,Pass,1,55.0,0.6040,0.9360,0.5340,0.7480,Successful,whoscored
243611,1563,408,25,Pass,2,3.0,0.5370,0.2370,0.6630,0.2060,Successful,whoscored
243612,1563,435,25,Pass,2,5.0,0.6630,0.2060,0.6480,0.1850,Unsuccessful,whoscored
243613,1563,724,12,BlockedPass,2,5.0,0.3440,0.7940,,,Successful,whoscored
243614,1563,724,12,Pass,2,6.0,0.3300,0.8260,0.3510,0.7500,Successful,whoscored
243615,1563,714,12,BallRecovery,2,6.0,0.3510,0.7500,,,Successful,whoscored
243616,1563,714,12,Pass,2,7.0,0.3520,0.7480,0.2780,0.7630,Successful,whoscored
243617,1563,719,12,Pass,2,8.0,0.2780,0.7630,0.1840,0.7690,Successful,whoscored
243618,1563,710,12,Pass,2,17.0,0.3040,0.2670,0.4350,0.0430,Successful,whoscored
243619,1563,707,12,Pass,2,20.0,0.3910,0.0730,0.2560,0.2770,Successful,whoscored
243620,1563,710,12,Pass,2,24.0,0.2990,0.2710,0.3390,0.0740,Successful,whoscored
243621,1563,713,12,Pass,2,27.0,0.3600,0.0560,0.7170,0.0890,Unsuccessful,whoscored
243622,1563,409,25,BallRecovery,2,30.0,0.2550,0.8840,,,Successful,whoscored
243623,1563,409,25,Pass,2,30.0,0.2550,0.8840,0.1410,0.6490,Successful,whoscored
243624,1563,407,25,Pass,2,33.0,0.1420,0.6450,0.1310,0.2620,Successful,whoscored
243625,1563,408,25,Pass,2,36.0,0.1310,0.2620,0.3880,0.0590,Successful,whoscored
243626,1563,435,25,Pass,2,39.0,0.3570,0.0700,0.3620,0.3550,Successful,whoscored
243627,1563,409,25,Pass,2,45.0,0.4210,0.6640,0.6840,0.9440,Successful,whoscored
243628,1563,409,25,Pass,2,53.0,0.5820,0.8230,0.6340,0.6370,Successful,whoscored
