whoscored_match_id,venue_name,manager_home,manager_away,ht_score,ft_score,attendance,referee_id_whoscored,referee_name,start_time
1911285,Groupama Stadium,Paulo Alexandre Rodrigues Fonseca,Stéphane Le Mignan,2 : 0,3 : 0,49853.0,909,Eric Wattellier,2025-08-23T21:05:00
1911286,Stadium de Toulouse,Carles Martínez,Éric Roy,0 : 0,2 : 0,23158.0,899,Benoît Millot,2025-08-24T17:15:00
1911287,Stade Saint-Symphorien,Stéphane Le Mignan,Liam Rosenior,0 : 0,0 : 1,25009.0,2853,Mathieu Vernice,2025-08-17T17:15:00
1911288,Allianz Riviera,Franck Haise,Stéphane Gilli,1 : 0,1 : 1,20049.0,860,Abdelatif Kherradji,2025-09-28T15:00:00
1911289,Stade Raymond Kopa,Alexandre Dujeux,Habib Beye,0 : 1,1 : 1,11512.0,4272,Marc Bollengier,2025-08-31T15:00:00
1911290,Stade Louis-II,Adi Hütter,Didier Digard,1 : 0,3 : 1,11734.0,885,Ruddy Buquet,2025-08-16T19:00:00
1911291,Parc des Princes,Luis Enrique Martínez García,Christophe Pélissier,1 : 0,2 : 0,47792.0,4,Thomas Leonard,2025-09-27T21:05:00
1911292,Stade Océane,Didier Digard,Franck Haise,1 : 0,3 : 1,16513.0,867,Jerome Brisard,2025-08-31T17:15:00
1911293,La Beaujoire-Louis-Fonteneau,Luís Manuel Ferreira de Castro,Luis Enrique Martínez García,0 : 0,0 : 1,34053.0,861,Benoît Bastien,2025-08-17T20:45:00
1911294,Roazhon Park,Habib Beye,Pierre Sage,0 : 0,0 : 0,26414.0,1195,Bastien Dechepy,2025-09-28T20:45:00
1911295,Stade Félix Bollaert-Delélis,Pierre Sage,Éric Roy,0 : 1,3 : 1,37232.0,860,Abdelatif Kherradji,2025-08-29T20:45:00
1911296,Allianz Riviera,Franck Haise,Carles Martínez,0 : 0,0 : 1,23212.0,4,Thomas Leonard,2025-08-16T21:05:00
1911297,Stade de la Meinau,Liam Rosenior,Roberto De Zerbi,0 : 0,1 : 2,23262.0,2884,Jeremie Pignard,2025-09-26T20:45:00
1911298,Stadium de Toulouse,Carles Martínez,Stéphane Le Mignan,2 : 0,4 : 0,26078.0,880,François Letexier,2025-10-19T17:15:00
1911299,Stadium de Toulouse,Carles Martínez,Luís Manuel Ferreira de Castro,0 : 1,2 : 2,22822.0,899,Benoît Millot,2025-09-27T19:00:00
1911300,Stade Raymond Kopa,Alexandre Dujeux,Olivier Pantaloni,1 : 0,2 : 0,11682.0,861,Benoît Bastien,2025-10-26T17:15:00
1911301,Stade de l'Abbé-Deschamps,Christophe Pélissier,Pierre Sage,0 : 1,1 : 2,17243.0,880,François Letexier,2025-10-04T21:05:00
1911302,Stade de l'Abbé-Deschamps,Christophe Pélissier,Didier Digard,0 : 0,0 : 1,16729.0,862,Hakim Ben El Hadj,2025-10-26T17:15:00
1911303,Stade Francis-Le Blé,Éric Roy,Luís Manuel Ferreira de Castro,0 : 0,0 : 0,14941.0,3221,Gael Angoula,2025-10-04T19:00:00
1911304,Stade Francis-Le Blé,Éric Roy,Luis Enrique Martínez García,0 : 2,0 : 3,14978.0,2884,Jeremie Pignard,2025-10-25T17:00:00
1911305,Stade Océane,Didier Digard,Habib Beye,1 : 2,2 : 2,17802.0,2884,Jeremie Pignard,2025-10-05T17:15:00
1911306,Stade Félix Bollaert-Delélis,Pierre Sage,Roberto De Zerbi,1 : 1,2 : 1,38223.0,1076,Stéphanie Frappart,2025-10-25T21:05:00
1911307,Decathlon Arena - Stade Pierre-Mauroy,Bruno Génésio,Luis Enrique Martínez García,0 : 0,1 : 1,47355.0,861,Benoît Bastien,2025-10-05T20:45:00
1911308,Decathlon Arena - Stade Pierre-Mauroy,Bruno Génésio,Stéphane Le Mignan,2 : 0,6 : 1,42089.0,899,Benoît Millot,2025-10-26T15:00:00
1911309,Groupama Stadium,Paulo Alexandre Rodrigues Fonseca,Carles Martínez,1 : 0,1 : 2,51414.0,4,Thomas Leonard,2025-10-05T15:00:00
1911310,Stade du Moustoir - Yves Allainmat,Olivier Pantaloni,Bruno Génésio,0 : 0,1 : 7,15512.0,888,Romain Lissorgue,2025-08-30T17:00:00
1911311,Groupama Stadium,Paulo Alexandre Rodrigues Fonseca,Liam Rosenior,1 : 1,2 : 1,49058.0,909,Eric Wattellier,2025-10-26T20:45:00
1911312,Stade Saint-Symphorien,Stéphane Le Mignan,Roberto De Zerbi,0 : 0,0 : 3,28551.0,961,Clément Turpin,2025-10-04T17:00:00
1911313,Stade Louis-II,Sébastien Pocognoli,Carles Martínez,1 : 0,1 : 0,7086.0,1998,Guillaume Paradis,2025-10-25T19:00:00
1911314,Stade Louis-II,Adi Hütter,Franck Haise,1 : 2,2 : 2,8306.0,960,Willy Delajod,2025-10-05T17:15:00
1911315,Groupama Stadium,Paulo Alexandre Rodrigues Fonseca,Roberto De Zerbi,0 : 0,1 : 0,52095.0,880,François Letexier,2025-08-31T20:45:00
1911316,Stade Jean Bouin,Stéphane Gilli,Luís Manuel Ferreira de Castro,1 : 2,1 : 2,17522.0,885,Ruddy Buquet,2025-10-24T20:45:00
1911317,Stade Jean Bouin,Stéphane Gilli,Olivier Pantaloni,2 : 0,2 : 0,18084.0,899,Benoît Millot,2025-10-03T20:45:00
1911318,Stade Louis-II,Adi Hütter,Liam Rosenior,1 : 0,3 : 2,8718.0,861,Benoît Bastien,2025-08-31T17:15:00
1911319,Roazhon Park,Habib Beye,Franck Haise,0 : 2,1 : 2,27658.0,4272,Marc Bollengier,2025-10-26T17:15:00
1911320,Stade de la Meinau,Liam Rosenior,Alexandre Dujeux,1 : 0,5 : 0,22171.0,1998,Guillaume Paradis,2025-10-05T17:15:00
1911321,La Beaujoire-Louis-Fonteneau,Luís Manuel Ferreira de Castro,Christophe Pélissier,1 : 0,1 : 0,28784.0,1076,Stéphanie Frappart,2025-08-30T19:00:00
1911322,Stade Océane,Didier Digard,Éric Roy,0 : 0,1 : 0,18484.0,899,Benoît Millot,2025-10-29T19:00:00
1911323,Stade Raymond Kopa,Alexandre Dujeux,Sébastien Pocognoli,0 : 0,1 : 1,13423.0,969,Jeremy Stinat,2025-10-18T19:00:00
1911324,Stade Jean Bouin,Stéphane Gilli,Stéphane Le Mignan,1 : 1,3 : 2,17345.0,3221,Gael Angoula,2025-08-31T17:15:00
1911325,Stade du Moustoir - Yves Allainmat,Olivier Pantaloni,Luis Enrique Martínez García,0 : 0,1 : 1,16706.0,960,Willy Delajod,2025-10-29T19:00:00
1911326,Stade Félix Bollaert-Delélis,Pierre Sage,Stéphane Gilli,1 : 1,2 : 1,33773.0,3221,Gael Angoula,2025-10-19T15:00:00
1911327,Orange Vélodrome,Roberto De Zerbi,Alexandre Dujeux,0 : 1,2 : 2,64599.0,4,Thomas Leonard,2025-10-29T21:05:00
1911328,Stadium de Toulouse,Carles Martínez,Luis Enrique Martínez García,1 : 4,3 : 6,31515.0,909,Eric Wattellier,2025-08-30T21:05:00
1911329,Stade du Moustoir - Yves Allainmat,Olivier Pantaloni,Éric Roy,1 : 2,3 : 3,16607.0,4272,Marc Bollengier,2025-10-19T17:15:00
