id_sofascore,canonical_name,team_id_ss,team_name,competition,season,source
383406.0,Rober Ibáñez,,,La Liga,2021_2022,sofascore
385888.0,Mauro Arambarri,,,La Liga,2021_2022,sofascore
542634.0,Pacha,,,La Liga,2021_2022,sofascore
547838.0,Dani Ceballos,,,La Liga,2021_2022,sofascore
556884.0,Matías Dituro,,,La Liga,2021_2022,sofascore
557008.0,Franco Cervi,,,La Liga,2021_2022,sofascore
569556.0,Jakub Jankto,,,La Liga,2021_2022,sofascore
576276.0,Domingos Duarte,,,La Liga,2021_2022,sofascore
578560.0,Marcos Acuña,,,La Liga,2021_2022,sofascore
580550.0,Clément Lenglet,,,La Liga,2021_2022,sofascore
587074.0,Erick Cabaco,,,La Liga,2021_2022,sofascore
588566.0,Unai López,,,La Liga,2021_2022,sofascore
590404.0,Giovanni González,,,La Liga,2021_2022,sofascore
591132.0,Kike Barja,,,La Liga,2021_2022,sofascore
591136.0,David García,,,La Liga,2021_2022,sofascore
591740.0,Raúl Guti,,,La Liga,2021_2022,sofascore
591750.0,Joan Jordán,,,La Liga,2021_2022,sofascore
592010.0,Mikel Merino,,,La Liga,2021_2022,sofascore
592012.0,Álex Berenguer,,,La Liga,2021_2022,sofascore
597716.0,Son,,,La Liga,2021_2022,sofascore
597756.0,Diego González,,,La Liga,2021_2022,sofascore
604232.0,Diego Carlos,,,La Liga,2021_2022,sofascore
604258.0,David Soria,2859.0,Getafe,La Liga,2021_2022,sofascore
604954.0,Borja Mayoral,,,La Liga,2021_2022,sofascore
605374.0,Tete Morente,,,La Liga,2021_2022,sofascore
608370.0,José Pozo,,,La Liga,2021_2022,sofascore
609752.0,Guido Rodríguez,,,La Liga,2021_2022,sofascore
783374.0,Iñaki Williams,,,La Liga,2021_2022,sofascore
785468.0,Aritz Elustondo,,,La Liga,2021_2022,sofascore
785989.0,Borja Iglesias,,,La Liga,2021_2022,sofascore
787751.0,Robin Le Normand,,,La Liga,2021_2022,sofascore
788097.0,Álvaro Jiménez,,,La Liga,2021_2022,sofascore
788141.0,Jon Guridi,,,La Liga,2021_2022,sofascore
788216.0,Pablo Maffeo,,,La Liga,2021_2022,sofascore
789381.0,Chimy Ávila,,,La Liga,2021_2022,sofascore
789886.0,Gonzalo Melero,,,La Liga,2021_2022,sofascore
790031.0,Luis Abram,,,La Liga,2021_2022,sofascore
791773.0,Álex Remiro,2824.0,Real Sociedad,La Liga,2021_2022,sofascore
792073.0,Ferland Mendy,,,La Liga,2021_2022,sofascore
792317.0,Manu García,,,La Liga,2021_2022,sofascore
793761.0,Mamadou Sylla,,,La Liga,2021_2022,sofascore
794937.0,Carles Aleñá,,,La Liga,2021_2022,sofascore
794939.0,Marc Cucurella,,,La Liga,2021_2022,sofascore
794948.0,Óscar Rodríguez,,,La Liga,2021_2022,sofascore
795222.0,Frenkie de Jong,,,La Liga,2021_2022,sofascore
795257.0,Kevin Vázquez,,,La Liga,2021_2022,sofascore
796059.0,Mamadou Loum,,,La Liga,2021_2022,sofascore
796320.0,Joseph Aidoo,,,La Liga,2021_2022,sofascore
796444.0,Marcelo Saracchi,2849.0,Levante UD,La Liga,2021_2022,sofascore
797290.0,Alfonso Pedraza,,,La Liga,2021_2022,sofascore
797291.0,Unai Simón,,,La Liga,2021_2022,sofascore
797306.0,Mouctar Diakhaby,,,La Liga,2021_2022,sofascore
798835.0,Giovani Lo Celso,,,La Liga,2021_2022,sofascore
799195.0,Aleksandar Sedlar,2826.0,Mallorca,La Liga,2021_2022,sofascore
800403.0,Iza Carcelén,,,La Liga,2021_2022,sofascore
801837.0,Íñigo Lekue,,,La Liga,2021_2022,sofascore
802133.0,Luca Zidane,2818.0,Rayo Vallecano,La Liga,2021_2022,sofascore
805078.0,Mathías Olivera,,,La Liga,2021_2022,sofascore
805137.0,Omar Alderete,,,La Liga,2021_2022,sofascore
805245.0,Maximiliano Gómez,,,La Liga,2021_2022,sofascore
805465.0,Pervis Estupiñán,,,La Liga,2021_2022,sofascore
807116.0,Antonio Raíllo,,,La Liga,2021_2022,sofascore
807648.0,Yeray Álvarez,,,La Liga,2021_2022,sofascore
808955.0,Josan,,,La Liga,2021_2022,sofascore
811493.0,Salvi Sánchez,,,La Liga,2021_2022,sofascore
811557.0,Édgar Badía,2846.0,Elche,La Liga,2021_2022,sofascore
811629.0,Luis Milla,,,La Liga,2021_2022,sofascore
813738.0,Joan Sastre,,,La Liga,2021_2022,sofascore
814023.0,Eray Cömert,,,La Liga,2021_2022,sofascore
814360.0,Juan Cruz,2820.0,Osasuna,La Liga,2021_2022,sofascore
814385.0,Lucas Boyé,,,La Liga,2021_2022,sofascore
818244.0,Ousmane Dembélé,,,La Liga,2021_2022,sofascore
822470.0,Samuel Chukwueze,,,La Liga,2021_2022,sofascore
822519.0,Éder Militão,,,La Liga,2021_2022,sofascore
822933.0,Gonzalo Montiel,,,La Liga,2021_2022,sofascore
823622.0,Mikel Oyarzabal,,,La Liga,2021_2022,sofascore
823941.0,Alexander Isak,,,La Liga,2021_2022,sofascore
823963.0,Oussama Idrissi,,,La Liga,2021_2022,sofascore
825133.0,Javi Galán,,,La Liga,2021_2022,sofascore
825750.0,Javi Ontiveros,,,La Liga,2021_2022,sofascore
825754.0,Rafa Mir,,,La Liga,2021_2022,sofascore
826003.0,Jordi Mboula,,,La Liga,2021_2022,sofascore
826004.0,Manu Morlanes,,,La Liga,2021_2022,sofascore
826012.0,Iván Chapela,,,La Liga,2021_2022,sofascore
826552.0,Róber Pier,,,La Liga,2021_2022,sofascore
826668.0,Josema,2846.0,Elche,La Liga,2021_2022,sofascore
826701.0,Miguelón,2814.0,Espanyol,La Liga,2021_2022,sofascore
826944.0,Nany Dimata,,,La Liga,2021_2022,sofascore
826948.0,Pepelu,,,La Liga,2021_2022,sofascore
827064.0,Arnaut Danjuma,,,La Liga,2021_2022,sofascore
827212.0,Jules Koundé,,,La Liga,2021_2022,sofascore
828239.0,Toni Lato,2828.0,Valencia,La Liga,2021_2022,sofascore
828969.0,Manu Vallejo,,,La Liga,2021_2022,sofascore
831424.0,Reinildo Mandava,,,La Liga,2021_2022,sofascore
831808.0,Federico Valverde,,,La Liga,2021_2022,sofascore
832427.0,Carlos Soler,,,La Liga,2021_2022,sofascore
835484.0,Fran Beltrán,,,La Liga,2021_2022,sofascore
836600.0,Darío Poveda,,,La Liga,2021_2022,sofascore
838159.0,Igor Zubeldia,,,La Liga,2021_2022,sofascore
838633.0,Jaume Grau,2820.0,Osasuna,La Liga,2021_2022,sofascore
839309.0,Paul Akouokou,,,La Liga,2021_2022,sofascore
839585.0,Yangel Herrera,,,La Liga,2021_2022,sofascore
839909.0,Uroš Račić,,,La Liga,2021_2022,sofascore
843678.0,Santi Comesaña,,,La Liga,2021_2022,sofascore
844179.0,Njegoš Petrović,,,La Liga,2021_2022,sofascore
844224.0,Tomás Alarcón,,,La Liga,2021_2022,sofascore
844752.0,Nacho Vidal,,,La Liga,2021_2022,sofascore
845168.0,Amath Ndiaye,,,La Liga,2021_2022,sofascore
845385.0,Brais Méndez,,,La Liga,2021_2022,sofascore
845797.0,Luís Maximiano,,,La Liga,2021_2022,sofascore
846470.0,Youssef En-Nesyri,,,La Liga,2021_2022,sofascore
848082.0,Yan Eteki,,,La Liga,2021_2022,sofascore
850404.0,Orbelín Pineda,,,La Liga,2021_2022,sofascore
851150.0,Renan Lodi,,,La Liga,2021_2022,sofascore
851271.0,Fran García,,,La Liga,2021_2022,sofascore
851282.0,Thierry Correia,,,La Liga,2021_2022,sofascore
851671.0,João Félix,,,La Liga,2021_2022,sofascore
855829.0,Juan Miranda,,,La Liga,2021_2022,sofascore
855830.0,Hugo Guillamón,,,La Liga,2021_2022,sofascore
855831.0,Víctor Chust,,,La Liga,2021_2022,sofascore
855832.0,Antonio Blanco,2829.0,Real Madrid,La Liga,2021_2022,sofascore
855833.0,Ferran Torres,,,La Liga,2021_2022,sofascore
855845.0,Florentino Luís,,,La Liga,2021_2022,sofascore
856123.0,Emerson Royal,2817.0,FC Barcelona,La Liga,2021_2022,sofascore
857178.0,Kike Pérez,,,La Liga,2021_2022,sofascore
857205.0,Fernando Calero,,,La Liga,2021_2022,sofascore
857907.0,Gori Gracia,2814.0,Espanyol,La Liga,2021_2022,sofascore
859767.0,Alex Collado,,,La Liga,2021_2022,sofascore
859773.0,Óscar Mingueza,,,La Liga,2021_2022,sofascore
859774.0,Monchu,,,La Liga,2021_2022,sofascore
861317.0,Óscar Melendo,,,La Liga,2021_2022,sofascore
862063.0,Toni Moya,,,La Liga,2021_2022,sofascore
862480.0,Keidi Bare,,,La Liga,2021_2022,sofascore
862481.0,Alberto Rodríguez,2885.0,Deportivo Alavés,La Liga,2021_2022,sofascore
864169.0,Pau Torres,,,La Liga,2021_2022,sofascore
866810.0,Andoni Gorosabel,,,La Liga,2021_2022,sofascore
