match_id_ss,player_id_ss,player_name,team_id_ss,event_type,minute,second,x,y,end_x,end_y,outcome,data_source
14566735,826643.0,Kylian Mbappé,,goal,30,,,,,,regular,sofascore
14566735,1201395.0,Gianluca Prestianni,,varDecision,17,,,,,,penaltyAwarded,sofascore
14566735,906800.0,Leandro Barreiro,,card,10,,,,,,yellow,sofascore
14566735,859025.0,Aurélien Tchouaméni,,card,3,,,,,,yellow,sofascore
14566720,,,,period,90,,,,,,,sofascore
14566720,1105992.0,Ricardinho,,goal,90,,,,,,regular,sofascore
14566720,,,,injuryTime,90,,,,,,,sofascore
14566720,,,,substitution,89,,,,,,regular,sofascore
14566720,794839.0,Gabriel Jesus,,varDecision,88,,,,,,goalAwarded,sofascore
14566720,,,,substitution,79,,,,,,regular,sofascore
14566720,,,,substitution,77,,,,,,regular,sofascore
14566720,,,,substitution,77,,,,,,regular,sofascore
14566720,,,,substitution,70,,,,,,regular,sofascore
14566720,,,,substitution,70,,,,,,regular,sofascore
14566720,913111.0,Jorginho,,card,69,,,,,,yellow,sofascore
14566720,,,,substitution,59,,,,,,regular,sofascore
14566720,,,,substitution,59,,,,,,injury,sofascore
14566720,,,,substitution,46,,,,,,regular,sofascore
14566720,,,,substitution,46,,,,,,regular,sofascore
14566720,,,,period,45,,,,,,,sofascore
14566720,,,,injuryTime,45,,,,,,,sofascore
14566720,922573.0,Gabriel Martinelli,,varDecision,37,,,,,,goalNotAwarded,sofascore
14566720,922573.0,Gabriel Martinelli,,goal,36,,,,,,regular,sofascore
14566720,836705.0,Kai Havertz,,goal,15,,,,,,regular,sofascore
14566720,913111.0,Jorginho,,goal,7,,,,,,penalty,sofascore
14566720,957602.0,Riccardo Calafiori,,card,6,,,,,,yellow,sofascore
14566720,913111.0,Jorginho,,varDecision,5,,,,,,penaltyNotAwarded,sofascore
14566720,804508.0,Viktor Gyökeres,,goal,2,,,,,,regular,sofascore
14566705,,,,period,90,,,,,,,sofascore
14566705,,,,injuryTime,90,,,,,,,sofascore
14566705,,,,substitution,89,,,,,,regular,sofascore
14566705,,,,substitution,83,,,,,,regular,sofascore
14566705,,,,substitution,70,,,,,,regular,sofascore
14566705,,,,substitution,70,,,,,,regular,sofascore
14566705,,,,substitution,69,,,,,,regular,sofascore
14566705,,,,substitution,65,,,,,,regular,sofascore
14566705,,,,substitution,62,,,,,,regular,sofascore
14566705,,,,substitution,62,,,,,,regular,sofascore
14566705,177177.0,Alejandro Grimaldo,,goal,57,,,,,,regular,sofascore
14566705,593526.0,Nicolas Pépé,,card,55,,,,,,yellow,sofascore
14566705,984623.0,Rafa Marín,,card,52,,,,,,yellow,sofascore
14566705,,,,substitution,46,,,,,,regular,sofascore
14566705,,,,substitution,46,,,,,,regular,sofascore
14566705,,,,period,45,,,,,,,sofascore
14566705,1525863.0,Pau Navarro,,card,45,,,,,,yellow,sofascore
14566705,,,,injuryTime,45,,,,,,,sofascore
14566705,975798.0,Malik Tillman,,goal,35,,,,,,regular,sofascore
14566705,975798.0,Malik Tillman,,goal,12,,,,,,regular,sofascore
14566665,,,,period,90,,,,,,,sofascore
14566665,,,,injuryTime,90,,,,,,,sofascore
14566665,,,,substitution,86,,,,,,regular,sofascore
14566665,,,,substitution,82,,,,,,regular,sofascore
14566665,,,,substitution,80,,,,,,regular,sofascore
14566665,,,,substitution,68,,,,,,regular,sofascore
14566665,,,,substitution,68,,,,,,regular,sofascore
14566665,,,,substitution,68,,,,,,regular,sofascore
14566665,,,,substitution,67,,,,,,regular,sofascore
14566665,,,,period,45,,,,,,,sofascore
14566665,,,,injuryTime,45,,,,,,,sofascore
14566665,,,,substitution,37,,,,,,injury,sofascore
14566665,979128.0,Rayan Cherki,,goal,29,,,,,,regular,sofascore
14566665,307284.0,Mario Lemina,,card,19,,,,,,yellow,sofascore
14566665,839956.0,Erling Haaland,,goal,10,,,,,,regular,sofascore
14566653,,,,period,90,,,,,,,sofascore
14566653,992652.0,Gabriel Pereira,,card,90,,,,,,yellow,sofascore
14566653,992652.0,Gabriel Pereira,,varDecision,90,,,,,,goalAwarded,sofascore
14566653,,,,injuryTime,90,,,,,,,sofascore
14566653,606530.0,Birger Meling,,card,87,,,,,,yellow,sofascore
14566653,814590.0,Marcus Rashford,,goal,85,,,,,,regular,sofascore
14566653,,,,substitution,82,,,,,,regular,sofascore
14566653,,,,substitution,79,,,,,,regular,sofascore
14566653,,,,substitution,78,,,,,,regular,sofascore
14566653,,,,substitution,72,,,,,,regular,sofascore
14566653,,,,substitution,72,,,,,,regular,sofascore
14566653,831005.0,Raphinha,,goal,69,,,,,,penalty,sofascore
14566653,,,,substitution,65,,,,,,regular,sofascore
14566653,,,,substitution,65,,,,,,regular,sofascore
14566653,1402912.0,Lamine Yamal,,goal,60,,,,,,regular,sofascore
14566653,,,,substitution,56,,,,,,regular,sofascore
14566653,,,,substitution,55,,,,,,regular,sofascore
14566653,41789.0,Robert Lewandowski,,goal,48,,,,,,regular,sofascore
14566653,,,,substitution,46,,,,,,regular,sofascore
14566653,,,,period,45,,,,,,,sofascore
14566653,,,,injuryTime,45,,,,,,,sofascore
14566653,1171902.0,Junnosuke Suzuki,,card,39,,,,,,yellow,sofascore
14566653,1402912.0,Lamine Yamal,,card,38,,,,,,yellow,sofascore
14566653,883745.0,Marcos López,,card,27,,,,,,yellow,sofascore
14566653,1510135.0,Viktor Bjarki Dadason,,goal,4,,,,,,regular,sofascore
14348668,,,,period,90,,,,,,,sofascore
14348668,226986.0,Irfan Can Kahveci,,card,90,,,,,,yellow,sofascore
14348668,1006069.0,António Silva,,card,90,,,,,,yellow,sofascore
14348668,1048324.0,Jayden Oosterwolde,,card,90,,,,,,yellow,sofascore
14348668,,,,injuryTime,90,,,,,,,sofascore
14348668,,,,substitution,86,,,,,,regular,sofascore
14348668,,,,substitution,79,,,,,,regular,sofascore
14348668,,,,substitution,77,,,,,,regular,sofascore
14348668,,,,substitution,77,,,,,,regular,sofascore
14348668,855845.0,Florentino Luís,,card,71,,,,,,yellowRed,sofascore
14348668,855845.0,Florentino Luís,,card,69,,,,,,yellow,sofascore
14348668,,,,substitution,67,,,,,,regular,sofascore
14348668,,,,substitution,64,,,,,,regular,sofascore
14348668,1015292.0,Richard Ríos,,card,63,,,,,,yellow,sofascore
14348668,,,,period,45,,,,,,,sofascore
14348668,,,,injuryTime,45,,,,,,,sofascore
14348668,974577.0,Jhon Durán,,card,27,,,,,,yellow,sofascore
14348668,1087316.0,Enzo Barrenechea,,card,22,,,,,,yellow,sofascore
14348668,,,,card,-5,,,,,,yellow,sofascore
14348667,,,,period,90,,,,,,,sofascore
14348667,959592.0,Adrian Leon Barišić,,card,90,,,,,,yellow,sofascore
14348667,,,,injuryTime,90,,,,,,,sofascore
14348667,183483.0,Andreas Cornelius,,varDecision,88,,,,,,goalAwarded,sofascore
14348667,,,,substitution,84,,,,,,regular,sofascore
14348667,,,,substitution,83,,,,,,regular,sofascore
14348667,1218056.0,Jonas Adjei Adjetey,,card,82,,,,,,yellowRed,sofascore
14348667,,,,substitution,77,,,,,,regular,sofascore
14348667,,,,substitution,70,,,,,,regular,sofascore
14348667,,,,substitution,68,,,,,,regular,sofascore
14348667,,,,substitution,64,,,,,,regular,sofascore
14348667,578380.0,Jordan Larsson,,card,62,,,,,,yellow,sofascore
14348667,151470.0,Lukas Lerager,,card,53,,,,,,yellow,sofascore
14348667,,,,period,45,,,,,,,sofascore
14348667,992652.0,Gabriel Pereira,,goal,45,,,,,,regular,sofascore
14348667,976001.0,Leo Leroy,,card,45,,,,,,yellow,sofascore
14348667,,,,injuryTime,45,,,,,,,sofascore
14348667,1218056.0,Jonas Adjei Adjetey,,card,43,,,,,,yellow,sofascore
14348667,832979.0,Keigo Tsunemoto,,card,28,,,,,,yellow,sofascore
14348667,65953.0,Xherdan Shaqiri,,goal,14,,,,,,penalty,sofascore
14348667,1113368.0,Rodrigo Huescas,,card,12,,,,,,yellow,sofascore
14348665,,,,period,90,,,,,,,sofascore
14348665,,,,injuryTime,90,,,,,,,sofascore
14348665,,,,substitution,85,,,,,,regular,sofascore
14348665,,,,substitution,85,,,,,,regular,sofascore
14348665,,,,substitution,85,,,,,,regular,sofascore
14348665,,,,substitution,82,,,,,,regular,sofascore
14348665,1021075.0,William Bøving,,goal,79,,,,,,ownGoal,sofascore
14348665,,,,substitution,74,,,,,,regular,sofascore
14348665,906698.0,Tomi Horvat,,card,70,,,,,,yellow,sofascore
14348665,1500291.0,Arjan Malić,,card,58,,,,,,yellow,sofascore
14348665,,,,substitution,57,,,,,,regular,sofascore
14348665,,,,substitution,57,,,,,,regular,sofascore
14348665,892943.0,Håkon Evjen,,goal,54,,,,,,regular,sofascore
14348665,,,,period,45,,,,,,,sofascore
