player_id,player_slug,player_name,position,nationality,team,season
1065442,inigo-arguibide,Iñigo Arguibide,Lateral derecho,España,ca-osasuna,2023
710677,iker-munoz,Iker Muñoz,Pivote,España,ca-osasuna,2023
213670,lucas-torro,Lucas Torró,Pivote,España,ca-osasuna,2023
552425,jon-moncayola,Jon Moncayola,Mediocentro,España,ca-osasuna,2023
785353,pablo-ibanez,Pablo Ibáñez,Mediocentro,España,ca-osasuna,2023
95641,darko-brasanac,Darko Brasanac,Mediocentro,Serbia,ca-osasuna,2023
1038512,asier-osambela,Asier Osambela,Mediocentro,España,ca-osasuna,2023
634131,aimar-oroz,Aimar Oroz,Mediocentro ofensivo,España,ca-osasuna,2023
175449,moi-gomez,Moi Gómez,Mediocentro ofensivo,España,ca-osasuna,2023
471474,javi-martinez,Javi Martínez,Mediocentro ofensivo,España,ca-osasuna,2023
634125,xabi-huarte,Xabi Huarte,Mediocentro ofensivo,España,ca-osasuna,2023
364603,jose-manuel-arnaiz,José Manuel Arnáiz,Extremo izquierdo,España,ca-osasuna,2023
213260,ruben-garcia,Rubén García,Extremo derecho,España,ca-osasuna,2023
298575,kike-barja,Kike Barja,Extremo derecho,España,ca-osasuna,2023
46413,ante-budimir,Ante Budimir,Delantero centro,Croacia,ca-osasuna,2023
631002,raul-garcia,Raúl García,Delantero centro,España,ca-osasuna,2023
167721,chimy-avila,Chimy Ávila,Delantero centro,Argentina,ca-osasuna,2023
705808,max-svensson,Max Svensson,Delantero centro,España,ca-osasuna,2023
367464,luis-maximiano,Luís Maximiano,Portero,Portugal,ud-almeria,2023
81997,fernando-martinez,Fernando Martínez,Portero,España,ud-almeria,2023
59349,diego-marino,Diego Mariño,Portero,España,ud-almeria,2023
747197,bruno-iribarne,Bruno Iribarne,Portero,España,ud-almeria,2023
222805,srdjan-babic,Srdjan Babic,Defensa central,Serbia,ud-almeria,2023
844637,marc-pubill,Marc Pubill,Defensa central,España,ud-almeria,2023
401624,edgar-gonzalez,Edgar González,Defensa central,España,ud-almeria,2023
387687,cesar-montes,César Montes,Defensa central,México,ud-almeria,2023
743589,kaiky,Kaiky,Defensa central,Brasil,ud-almeria,2023
333361,chumi,Chumi,Defensa central,España,ud-almeria,2023
339501,aleksandar-radovanovic,Aleksandar Radovanovic,Defensa central,Serbia,ud-almeria,2023
1064116,paco-sanz,Paco Sanz,Defensa central,España,ud-almeria,2023
355627,sergio-akieme,Sergio Akieme,Lateral izquierdo,España,ud-almeria,2023
631472,bruno-langa,Bruno Langa,Lateral izquierdo,Mozambique,ud-almeria,2023
423443,alex-centelles,Álex Centelles,Lateral izquierdo,España,ud-almeria,2023
433257,arvin-appiah,Arvin Appiah,Lateral izquierdo,Inglaterra,ud-almeria,2023
442552,houboulang-mendes,Houboulang Mendes,Lateral derecho,Guinea-Bissau,ud-almeria,2023
718178,miguel-pena,Miguel Peña,Lateral derecho,España,ud-almeria,2023
945760,carlos-ballestero,Carlos Ballestero,Lateral derecho,España,ud-almeria,2023
649033,dion-lopy,Dion Lopy,Pivote,Senegal,ud-almeria,2023
457221,lucas-robertone,Lucas Robertone,Mediocentro,Argentina,ud-almeria,2023
442805,iddrisu-baba,Iddrisu Baba,Mediocentro,Ghana,ud-almeria,2023
536030,arnau-puigmal,Arnau Puigmal,Mediocentro,España,ud-almeria,2023
162056,gonzalo-melero,Gonzalo Melero,Mediocentro,España,ud-almeria,2023
1064121,marcos-pena,Marcos Peña,Mediocentro,España,ud-almeria,2023
696506,gui-guedes,Gui Guedes,Mediocentro,Portugal,ud-almeria,2023
630523,martin-svidersky,Martin Svidersky,Mediocentro,Eslovaquia,ud-almeria,2023
537762,sergio-arribas,Sergio Arribas,Mediocentro ofensivo,España,ud-almeria,2023
153238,jonathan-viera,Jonathan Viera,Mediocentro ofensivo,España,ud-almeria,2023
518644,largie-ramazani,Largie Ramazani,Extremo izquierdo,Bélgica,ud-almeria,2023
769063,luka-romero,Luka Romero,Extremo derecho,Argentina,ud-almeria,2023
341272,alex-pozo,Álex Pozo,Extremo derecho,España,ud-almeria,2023
288318,adrian-embarba,Adrián Embarba,Extremo derecho,España,ud-almeria,2023
221899,leo-baptistao,Léo Baptistão,Extremo derecho,Brasil,ud-almeria,2023
424784,luis-suarez,Luis Suárez,Delantero centro,Colombia,ud-almeria,2023
574772,lazaro,Lázaro,Delantero centro,Brasil,ud-almeria,2023
490223,ibrahima-kone,Ibrahima Koné,Delantero centro,Malí,ud-almeria,2023
131275,choco-lozano,Choco Lozano,Delantero centro,Honduras,ud-almeria,2023
845568,marko-milovanovic,Marko Milovanović,Delantero centro,Serbia,ud-almeria,2023
1013774,marciano-sanca,Marciano Sanca,Delantero centro,Guinea-Bissau,ud-almeria,2023
891310,rachad-fettal,Rachad Fettal,Delantero centro,España,ud-almeria,2023
190263,predrag-rajkovic,Predrag Rajković,Portero,Serbia,rcd-mallorca,2023
316884,dominik-greif,Dominik Greif,Portero,Eslovaquia,rcd-mallorca,2023
27493,ivan-cuellar,Iván Cuéllar,Portero,España,rcd-mallorca,2023
632913,pere-garcia,Pere García,Portero,España,rcd-mallorca,2023
892421,alex-quevedo,Alex Quevedo,Portero,España,rcd-mallorca,2023
277384,martin-valjent,Martin Valjent,Defensa central,Eslovaquia,rcd-mallorca,2023
520840,jose-copete,José Copete,Defensa central,España,rcd-mallorca,2023
400131,siebe-van-der-heyden,Siebe Van der Heyden,Defensa central,Bélgica,rcd-mallorca,2023
278296,antonio-raillo,Antonio Raíllo,Defensa central,España,rcd-mallorca,2023
143559,matija-nastasic,Matija Nastasić,Defensa central,Serbia,rcd-mallorca,2023
947431,david-lopez,David López,Defensa central,España,rcd-mallorca,2023
320271,toni-lato,Toni Lato,Lateral izquierdo,España,rcd-mallorca,2023
65318,jaume-costa,Jaume Costa,Lateral izquierdo,España,rcd-mallorca,2023
947432,marcos-fernandez,Marcos Fernández,Lateral izquierdo,España,rcd-mallorca,2023
251876,pablo-maffeo,Pablo Maffeo,Lateral derecho,Argentina,rcd-mallorca,2023
339699,giovanni-gonzalez,Giovanni González,Lateral derecho,Uruguay,rcd-mallorca,2023
216870,nacho-vidal,Nacho Vidal,Lateral derecho,España,rcd-mallorca,2023
1004518,carles-sogorb,Carles Sogorb,Lateral derecho,España,rcd-mallorca,2023
1179588,yuzun-ley,Yuzún Ley,Lateral derecho,España,rcd-mallorca,2023
657430,samu-costa,Samú Costa,Pivote,Portugal,rcd-mallorca,2023
142031,omar-mascarell,Omar Mascarell,Pivote,Guinea Ecuatorial,rcd-mallorca,2023
142021,sergi-darder,Sergi Darder,Mediocentro,España,rcd-mallorca,2023
335225,manu-morlanes,Manu Morlanes,Mediocentro,España,rcd-mallorca,2023
513031,antonio-sanchez,Antonio Sánchez,Mediocentro,España,rcd-mallorca,2023
1056655,ruben-quintanilla,Rubén Quintanilla,Mediocentro,España,rcd-mallorca,2023
139435,dani-rodriguez,Dani Rodríguez,Mediocentro ofensivo,España,rcd-mallorca,2023
857830,daniel-luna,Daniel Luna,Mediocentro ofensivo,Colombia,rcd-mallorca,2023
245078,nemanja-radonjic,Nemanja Radonjic,Extremo izquierdo,Serbia,rcd-mallorca,2023
706138,javi-llabres,Javi Llabrés,Extremo izquierdo,España,rcd-mallorca,2023
339820,amath-ndiaye,Amath Ndiaye,Extremo derecho,Senegal,rcd-mallorca,2023
632498,miguelito,Miguelito,Extremo derecho,España,rcd-mallorca,2023
256267,vedat-muriqi,Vedat Muriqi,Delantero centro,Kosovo,rcd-mallorca,2023
343463,cyle-larin,Cyle Larin,Delantero centro,Canadá,rcd-mallorca,2023
177452,abdon-prats,Abdón Prats,Delantero centro,España,rcd-mallorca,2023
947460,pau-mascaro,Pau Mascaró,Delantero centro,España,rcd-mallorca,2023
165467,stole-dimitrievski,Stole Dimitrievski,Portero,Macedonia del Norte,rayo-vallecano,2023
397676,dani-cardenas,Dani Cárdenas,Portero,España,rayo-vallecano,2023
607780,miguel-angel-morro,Miguel Ángel Morro,Portero,España,rayo-vallecano,2023
127108,florian-lejeune,Florian Lejeune,Defensa central,Francia,rayo-vallecano,2023
451801,abdul-mumin,Abdul Mumin,Defensa central,Ghana,rayo-vallecano,2023
82503,aridane-hernandez,Aridane Hernández,Defensa central,España,rayo-vallecano,2023
717957,jorge-moreno,Jorge Moreno,Defensa central,España,rayo-vallecano,2023
638588,martin-pascual,Martín Pascual,Defensa central,España,rayo-vallecano,2023
311044,alfonso-espino,Alfonso Espino,Lateral izquierdo,Uruguay,rayo-vallecano,2023
596122,pep-chavarria,Pep Chavarría,Lateral izquierdo,España,rayo-vallecano,2023
85295,ivan-balliu,Iván Balliu,Lateral derecho,Albania,rayo-vallecano,2023
527966,andrei-ratiu,Andrei Rațiu,Lateral derecho,Rumania,rayo-vallecano,2023
498529,miguel-crespo,Miguel Crespo,Mediocentro,Portugal,rayo-vallecano,2023
517753,oscar-valentin,Óscar Valentín,Mediocentro,España,rayo-vallecano,2023
527698,kike-perez,Kike Pérez,Mediocentro,España,rayo-vallecano,2023
192009,unai-lopez,Unai López,Mediocentro,España,rayo-vallecano,2023
525578,pathe-ciss,Pathé Ciss,Mediocentro,Senegal,rayo-vallecano,2023
932349,diego-mendez,Diego Méndez,Mediocentro,España,rayo-vallecano,2023
560483,randy-nteka,Randy Nteka,Mediocentro ofensivo,Angola,rayo-vallecano,2023
195605,jose-pozo,José Pozo,Mediocentro ofensivo,España,rayo-vallecano,2023
30321,oscar-trejo,Óscar Trejo,Mediocentro ofensivo,Argentina,rayo-vallecano,2023
257062,alvaro-garcia,Álvaro García,Extremo izquierdo,España,rayo-vallecano,2023
153427,bebe,Bebé,Extremo izquierdo,Cabo Verde,rayo-vallecano,2023
1045767,pablo-munoz,Pablo Muñoz,Extremo izquierdo,España,rayo-vallecano,2023
455181,jorge-de-frutos,Jorge de Frutos,Extremo derecho,España,rayo-vallecano,2023
246204,salvi-sanchez,Salvi Sánchez,Extremo derecho,España,rayo-vallecano,2023
362086,isi-palazon,Isi Palazón,Mediapunta,España,rayo-vallecano,2023
505674,sergio-camello,Sergio Camello,Delantero centro,España,rayo-vallecano,2023
162038,raul-de-tomas,Raúl de Tomás,Delantero centro,España,rayo-vallecano,2023
39152,radamel-falcao,Radamel Falcao,Delantero centro,Colombia,rayo-vallecano,2023
284342,conan-ledesma,Conan Ledesma,Portero,Argentina,fc-cadiz,2023
162027,david-gil,David Gil,Portero,España,fc-cadiz,2023
706797,victor-aznar,Victor Aznar,Portero,Brasil,fc-cadiz,2023
930096,nando-almodovar,Nando Almodóvar,Portero,España,fc-cadiz,2023
252667,fali,Fali,Defensa central,España,fc-cadiz,2023
495625,victor-chust,Víctor Chust,Defensa central,España,fc-cadiz,2023
585068,aiham-ousou,Aiham Ousou,Defensa central,Siria,fc-cadiz,2023
286779,jorge-mere,Jorge Meré,Defensa central,España,fc-cadiz,2023
62945,luis-hernandez,Luis Hernández,Defensa central,España,fc-cadiz,2023
490421,momo-mbaye,Momo Mbaye,Defensa central,Senegal,fc-cadiz,2023
1178748,alex-morata,Álex Morata,Defensa central,España,fc-cadiz,2023
834737,adri-miranda,Adri Miranda,Defensa central,España,fc-cadiz,2023
946276,adrian-salguero,Adrián Salguero,Defensa central,España,fc-cadiz,2023
422466,javi-hernandez,Javi Hernández,Lateral izquierdo,España,fc-cadiz,2023
927768,lucas-pires,Lucas Pires,Lateral izquierdo,Brasil,fc-cadiz,2023
1032447,julio-cabrera,Julio Cabrera,Lateral izquierdo,España,fc-cadiz,2023
281755,ivan-alejo,Iván Alejo,Lateral derecho,España,fc-cadiz,2023
254037,iza-carcelen,Iza Carcelén,Lateral derecho,España,fc-cadiz,2023
197135,joseba-zaldua,Joseba Zaldua,Lateral derecho,España,fc-cadiz,2023
315604,diadie-samassekou,Diadié Samassékou,Pivote,Malí,fc-cadiz,2023
225462,jose-mari,José Mari,Pivote,España,fc-cadiz,2023
277635,rominigue-kouame,Rominigue Kouamé,Mediocentro,Malí,fc-cadiz,2023
247250,ruben-alcaraz,Rubén Alcaraz,Mediocentro,España,fc-cadiz,2023
89733,alex-fernandez,Álex Fernández,Mediocentro,España,fc-cadiz,2023
266795,gonzalo-escalante,Gonzalo Escalante,Mediocentro,Argentina,fc-cadiz,2023
307519,fede-san-emeterio,Fede San Emeterio,Mediocentro,España,fc-cadiz,2023
882772,alvaro-bastida,Álvaro Bastida,Mediocentro,España,fc-cadiz,2023
278404,martin-calderon,Martín Calderón,Mediocentro,España,fc-cadiz,2023
979235,moussa-diakite,Moussa Diakité,Mediocentro,Malí,fc-cadiz,2023
126737,juanmi,Juanmi,Extremo izquierdo,España,fc-cadiz,2023
211251,darwin-machis,Darwin Machís,Extremo izquierdo,Venezuela,fc-cadiz,2023
598765,brian-ocampo,Brian Ocampo,Extremo izquierdo,Uruguay,fc-cadiz,2023
563137,robert-navarro,Robert Navarro,Extremo derecho,España,fc-cadiz,2023
1027993,jose-antonio-de-la-rosa,José Antonio de la Rosa,Extremo derecho,España,fc-cadiz,2023
1054922,nico-njalla,Nico Njalla,Extremo derecho,Camerún,fc-cadiz,2023
538810,chris-ramos,Chris Ramos,Delantero centro,España,fc-cadiz,2023
542819,milutin-osmajic,Milutin Osmajic,Delantero centro,Montenegro,fc-cadiz,2023
396894,maxi-gomez,Maxi Gómez,Delantero centro,Uruguay,fc-cadiz,2023
85383,ruben-sobrino,Rubén Sobrino,Delantero centro,España,fc-cadiz,2023
212391,roger-marti,Roger Martí,Delantero centro,España,fc-cadiz,2023
256429,sergi-guardiola,Sergi Guardiola,Delantero centro,España,fc-cadiz,2023
1038950,karl-etta-eyong,Karl Etta Eyong,Delantero centro,Camerún,fc-cadiz,2023
18644,alvaro-negredo,Álvaro Negredo,Delantero centro,España,fc-cadiz,2023
1230202,borja-vazquez,Borja Vázquez,Delantero centro,España,fc-cadiz,2023
108390,thibaut-courtois,Thibaut Courtois,Portero,Bélgica,real-madrid,2024
404839,andriy-lunin,Andriy Lunin,Portero,Ucrania,real-madrid,2024
1055220,fran-gonzalez,Fran González,Portero,España,real-madrid,2024
973314,sergio-mestre,Sergio Mestre,Portero,España,real-madrid,2024
890290,dean-huijsen,Dean Huijsen,Defensa central,España,real-madrid,2024
935245,raul-asencio,Raúl Asencio,Defensa central,España,real-madrid,2024
401530,eder-militao,Éder Militão,Defensa central,Brasil,real-madrid,2024
86202,antonio-rudiger,Antonio Rüdiger,Defensa central,Alemania,real-madrid,2024
59016,david-alaba,David Alaba,Defensa central,Austria,real-madrid,2024
948278,jacobo-ramon,Jacobo Ramón,Defensa central,España,real-madrid,2024
1208520,diego-aguado,Diego Aguado,Defensa central,España,real-madrid,2024
251896,jesus-vallejo,Jesús Vallejo,Defensa central,España,real-madrid,2024
1186245,victor-valdepenas,Víctor Valdepeñas,Defensa central,España,real-madrid,2024
1176520,mario-rivas,Mario Rivas,Defensa central,España,real-madrid,2024
341264,fran-garcia,Fran García,Lateral izquierdo,España,real-madrid,2024
291417,ferland-mendy,Ferland Mendy,Lateral izquierdo,Francia,real-madrid,2024
741289,youssef-enriquez,Youssef Enríquez,Lateral izquierdo,Marruecos,real-madrid,2024
314353,trent-alexander-arnold,Trent Alexander-Arnold,Lateral derecho,Inglaterra,real-madrid,2024
138927,daniel-carvajal,Daniel Carvajal,Lateral derecho,España,real-madrid,2024
221316,lucas-vazquez,Lucas Vázquez,Lateral derecho,España,real-madrid,2024
935281,david-jimenez,David Jiménez,Lateral derecho,España,real-madrid,2024
937950,jesus-fortea,Jesús Fortea,Lateral derecho,España,real-madrid,2024
709997,lorenzo-aguado,Lorenzo Aguado,Lateral derecho,España,real-madrid,2024
413112,aurelien-tchouameni,Aurélien Tchouaméni,Pivote,Francia,real-madrid,2024
948273,mario-martin,Mario Martín,Pivote,España,real-madrid,2024
948279,chema-andres,Chema Andrés,Pivote,España,real-madrid,2024
369081,federico-valverde,Federico Valverde,Mediocentro,Uruguay,real-madrid,2024
640428,eduardo-camavinga,Eduardo Camavinga,Mediocentro,Francia,real-madrid,2024
319745,dani-ceballos,Dani Ceballos,Mediocentro,España,real-madrid,2024
27992,luka-modric,Luka Modrić,Mediocentro,Croacia,real-madrid,2024
581678,jude-bellingham,Jude Bellingham,Mediocentro ofensivo,Inglaterra,real-madrid,2024
861410,arda-guler,Arda Güler,Mediocentro ofensivo,Turquía,real-madrid,2024
741293,pol-fortuny,Pol Fortuny,Mediocentro ofensivo,España,real-madrid,2024
371998,vinicius-junior,Vinicius Junior,Extremo izquierdo,Brasil,real-madrid,2024
935231,victor-munoz,Víctor Muñoz,Extremo izquierdo,España,real-madrid,2024
948260,hugo-de-llanos,Hugo de Llanos,Extremo izquierdo,España,real-madrid,2024
412363,rodrygo,Rodrygo,Extremo derecho,Brasil,real-madrid,2024
314678,brahim-diaz,Brahim Díaz,Extremo derecho,Marruecos,real-madrid,2024
962124,daniel-yanez,Daniel Yáñez,Extremo derecho,España,real-madrid,2024
342229,kylian-mbappe,Kylian Mbappé,Delantero centro,Francia,real-madrid,2024
971570,endrick,Endrick,Delantero centro,Brasil,real-madrid,2024
935230,gonzalo-garcia,Gonzalo García,Delantero centro,España,real-madrid,2024
74857,marc-andre-ter-stegen,Marc-André ter Stegen,Portero,Alemania,fc-barcelona,2024
283170,inaki-pena,Iñaki Peña,Portero,España,fc-barcelona,2024
44058,wojciech-szczesny,Wojciech Szczęsny,Portero,Polonia,fc-barcelona,2024
709955,ander-astralaga,Ander Astralaga,Portero,España,fc-barcelona,2024
938144,diego-kochen,Diego Kochen,Portero,Estados Unidos,fc-barcelona,2024
938145,aron-yaakobishvili,Áron Yaakobishvili,Portero,Hungría,fc-barcelona,2024
962110,pau-cubarsi,Pau Cubarsí,Defensa central,España,fc-barcelona,2024
480267,ronald-araujo,Ronald Araujo,Defensa central,Uruguay,fc-barcelona,2024
466794,eric-garcia,Eric García,Defensa central,España,fc-barcelona,2024
196948,andreas-christensen,Andreas Christensen,Defensa central,Dinamarca,fc-barcelona,2024
158863,inigo-martinez,Iñigo Martínez,Defensa central,España,fc-barcelona,2024
741258,sergi-dominguez,Sergi Domínguez,Defensa central,España,fc-barcelona,2024
938150,alexis-olmedo,Alexis Olmedo,Defensa central,España,fc-barcelona,2024
962111,andres-cuenca,Andrés Cuenca,Defensa central,España,fc-barcelona,2024
924610,alvaro-cortes,Álvaro Cortés,Defensa central,España,fc-barcelona,2024
636688,alejandro-balde,Alejandro Balde,Lateral izquierdo,España,fc-barcelona,2024
705395,gerard-martin,Gerard Martín,Lateral izquierdo,España,fc-barcelona,2024
709957,alex-valle,Álex Valle,Lateral izquierdo,España,fc-barcelona,2024
411975,jules-kounde,Jules Koundé,Lateral derecho,Francia,fc-barcelona,2024
937955,hector-fort,Héctor Fort,Lateral derecho,España,fc-barcelona,2024
938148,landry-farre,Landry Farré,Lateral derecho,España,fc-barcelona,2024
636695,marc-casado,Marc Casadó,Pivote,España,fc-barcelona,2024
1018920,marc-bernal,Marc Bernal,Pivote,España,fc-barcelona,2024
683840,pedri,Pedri,Mediocentro,España,fc-barcelona,2024
646740,gavi,Gavi,Mediocentro,España,fc-barcelona,2024
326330,frenkie-de-jong,Frenkie de Jong,Mediocentro,Países Bajos,fc-barcelona,2024
1050120,guille-fernandez,Guille Fernández,Mediocentro,España,fc-barcelona,2024
293385,dani-olmo,Dani Olmo,Mediocentro ofensivo,España,fc-barcelona,2024
636703,fermin-lopez,Fermín López,Mediocentro ofensivo,España,fc-barcelona,2024
720038,pablo-torre,Pablo Torre,Mediocentro ofensivo,España,fc-barcelona,2024
411295,raphinha,Raphinha,Extremo izquierdo,Brasil,fc-barcelona,2024
466810,ansu-fati,Ansu Fati,Extremo izquierdo,España,fc-barcelona,2024
937958,lamine-yamal,Lamine Yamal,Extremo derecho,España,fc-barcelona,2024
1066206,toni-fernandez,Toni Fernández,Extremo derecho,España,fc-barcelona,2024
897480,noah-darvich,Noah Darvich,Extremo derecho,Alemania,fc-barcelona,2024
834470,dani-rodriguez,Dani Rodríguez,Extremo derecho,España,fc-barcelona,2024
398184,ferran-torres,Ferran Torres,Delantero centro,España,fc-barcelona,2024
38253,robert-lewandowski,Robert Lewandowski,Delantero centro,Polonia,fc-barcelona,2024
707572,pau-victor,Pau Víctor,Delantero centro,España,fc-barcelona,2024
121483,jan-oblak,Jan Oblak,Portero,Eslovenia,atletico-madrid,2024
242359,juan-musso,Juan Musso,Portero,Argentina,atletico-madrid,2024
525438,horatiu-moldovan,Horațiu Moldovan,Portero,Rumania,atletico-madrid,2024
618801,alejandro-iturbe,Alejandro Iturbe,Portero,España,atletico-madrid,2024
930415,antonio-gomis,Antonio Gomis,Portero,España,atletico-madrid,2024
351809,robin-le-normand,Robin Le Normand,Defensa central,España,atletico-madrid,2024
250845,jose-maria-gimenez,José María Giménez,Defensa central,Uruguay,atletico-madrid,2024
182904,clement-lenglet,Clément Lenglet,Defensa central,Francia,atletico-madrid,2024
57500,cesar-azpilicueta,César Azpilicueta,Defensa central,España,atletico-madrid,2024
614988,ilias-kostis,Ilias Kostis,Defensa central,Grecia,atletico-madrid,2024
1158985,geronimo-spina,Gerónimo Spina,Defensa central,Argentina,atletico-madrid,2024
240692,reinildo-mandava,Reinildo Mandava,Lateral izquierdo,Mozambique,atletico-madrid,2024
448628,javi-galan,Javi Galán,Lateral izquierdo,España,atletico-madrid,2024
282411,marcos-llorente,Marcos Llorente,Lateral derecho,España,atletico-madrid,2024
424042,nahuel-molina,Nahuel Molina,Lateral derecho,Argentina,atletico-madrid,2024
953901,santiago-mourino,Santiago Mouriño,Lateral derecho,Uruguay,atletico-madrid,2024
856136,carlos-gimenez,Carlos Giménez,Lateral derecho,España,atletico-madrid,2024
926694,arthur-vermeeren,Arthur Vermeeren,Pivote,Bélgica,atletico-madrid,2024
35047,axel-witsel,Axel Witsel,Pivote,Bélgica,atletico-madrid,2024
775605,pablo-barrios,Pablo Barrios,Mediocentro,España,atletico-madrid,2024
488362,conor-gallagher,Conor Gallagher,Mediocentro,Inglaterra,atletico-madrid,2024
255901,rodrigo-de-paul,Rodrigo De Paul,Mediocentro,Argentina,atletico-madrid,2024
74229,koke,Koke,Mediocentro,España,atletico-madrid,2024
668177,javi-serrano,Javi Serrano,Mediocentro,España,atletico-madrid,2024
646735,aitor-gismera,Aitor Gismera,Mediocentro,España,atletico-madrid,2024
205562,thomas-lemar,Thomas Lemar,Mediocentro ofensivo,Francia,atletico-madrid,2024
945500,rayane-belaid,Rayane Belaid,Mediocentro ofensivo,España,atletico-madrid,2024
694928,samuel-lino,Samuel Lino,Extremo izquierdo,Brasil,atletico-madrid,2024
461617,rodrigo-riquelme,Rodrigo Riquelme,Extremo izquierdo,España,atletico-madrid,2024
618813,carlos-martin,Carlos Martín,Extremo izquierdo,España,atletico-madrid,2024
548188,german-valera,Germán Valera,Extremo izquierdo,España,atletico-madrid,2024
612496,marcos-paulo,Marcos Paulo,Extremo izquierdo,Portugal,atletico-madrid,2024
742201,giuliano-simeone,Giuliano Simeone,Extremo derecho,Argentina,atletico-madrid,2024
505673,victor-mollejo,Víctor Mollejo,Extremo derecho,España,atletico-madrid,2024
125781,antoine-griezmann,Antoine Griezmann,Mediapunta,Francia,atletico-madrid,2024
266807,angel-correa,Ángel Correa,Mediapunta,Argentina,atletico-madrid,2024
576024,julian-alvarez,Julián Alvarez,Delantero centro,Argentina,atletico-madrid,2024
238407,alexander-sorloth,Alexander Sørloth,Delantero centro,Noruega,atletico-madrid,2024
1060454,omar-janneh,Omar Janneh,Delantero centro,España,atletico-madrid,2024
926849,adrian-nino,Adrián Niño,Delantero centro,España,atletico-madrid,2024
566036,borja-garces,Borja Garcés,Delantero centro,España,atletico-madrid,2024
262396,unai-simon,Unai Simón,Portero,España,athletic-bilbao,2024
625014,julen-agirrezabala,Julen Agirrezabala,Portero,España,athletic-bilbao,2024
834483,alex-padilla,Álex Padilla,Portero,México,athletic-bilbao,2024
938722,oier-gastesi,Oier Gastesi,Portero,España,athletic-bilbao,2024
524000,dani-vivian,Dani Vivian,Defensa central,España,athletic-bilbao,2024
591916,aitor-paredes,Aitor Paredes,Defensa central,España,athletic-bilbao,2024
255488,yeray-alvarez,Yeray Álvarez,Defensa central,España,athletic-bilbao,2024
338285,unai-nunez,Unai Núñez,Defensa central,España,athletic-bilbao,2024
834485,unai-egiluz,Unai Egiluz,Defensa central,España,athletic-bilbao,2024
834488,aimar-dunabeitia,Aimar Duñabeitia,Defensa central,España,athletic-bilbao,2024
1189292,ander-izagirre,Ander Izagirre,Defensa central,España,athletic-bilbao,2024
710671,adama-boiro,Adama Boiro,Lateral izquierdo,España,athletic-bilbao,2024
61812,yuri-berchiche,Yuri Berchiche,Lateral izquierdo,España,athletic-bilbao,2024
289255,andoni-gorosabel,Andoni Gorosabel,Lateral derecho,España,athletic-bilbao,2024
255501,inigo-lekue,Iñigo Lekue,Lateral derecho,España,athletic-bilbao,2024
96718,oscar-de-marcos,Óscar de Marcos,Lateral derecho,España,athletic-bilbao,2024
300168,mikel-vesga,Mikel Vesga,Pivote,España,athletic-bilbao,2024
938729,mikel-jauregizar,Mikel Jauregizar,Mediocentro,España,athletic-bilbao,2024
625047,benat-prados,Beñat Prados,Mediocentro,España,athletic-bilbao,2024
126751,inigo-ruiz-de-galarreta,Iñigo Ruiz de Galarreta,Mediocentro,España,athletic-bilbao,2024
99343,ander-herrera,Ander Herrera,Mediocentro,España,athletic-bilbao,2024
834491,alejandro-rego,Alejandro Rego,Mediocentro,España,athletic-bilbao,2024
571020,oihan-sancet,Oihan Sancet,Mediocentro ofensivo,España,athletic-bilbao,2024
834752,unai-gomez,Unai Gómez,Mediocentro ofensivo,España,athletic-bilbao,2024
1056966,peio-canales,Peio Canales,Mediocentro ofensivo,España,athletic-bilbao,2024
709187,nico-williams,Nico Williams,Extremo izquierdo,España,athletic-bilbao,2024
338425,alex-berenguer,Álex Berenguer,Extremo izquierdo,España,athletic-bilbao,2024
671649,alvaro-djalo,Álvaro Djaló,Extremo izquierdo,Guinea-Bissau,athletic-bilbao,2024
668183,nico-serrano,Nico Serrano,Extremo izquierdo,España,athletic-bilbao,2024
834492,iker-varela,Iker Varela,Extremo izquierdo,España,athletic-bilbao,2024
255508,inaki-williams,Iñaki Williams,Extremo derecho,Ghana,athletic-bilbao,2024
895480,adu-ares,Adu Ares,Extremo derecho,España,athletic-bilbao,2024
1056971,aingeru-olabarrieta,Aingeru Olabarrieta,Extremo derecho,España,athletic-bilbao,2024
1120228,endika-bujan,Endika Buján,Extremo derecho,España,athletic-bilbao,2024
1054934,maroan-sannadi,Maroan Sannadi,Delantero centro,Marruecos,athletic-bilbao,2024
340205,gorka-guruzeta,Gorka Guruzeta,Delantero centro,España,athletic-bilbao,2024
711394,javi-marton,Javi Martón,Delantero centro,España,athletic-bilbao,2024
212862,alex-remiro,Álex Remiro,Portero,España,real-sociedad-san-sebastian,2024
625657,unai-marrero,Unai Marrero,Portero,España,real-sociedad-san-sebastian,2024
668313,aitor-fraga,Aitor Fraga,Portero,España,real-sociedad-san-sebastian,2024
711367,egoitz-arana,Egoitz Arana,Portero,España,real-sociedad-san-sebastian,2024
361914,nayef-aguerd,Nayef Aguerd,Defensa central,Marruecos,real-sociedad-san-sebastian,2024
355628,igor-zubeldia,Igor Zubeldia,Defensa central,España,real-sociedad-san-sebastian,2024
1018938,jon-martin,Jon Martín,Defensa central,España,real-sociedad-san-sebastian,2024
580560,jon-pacheco,Jon Pacheco,Defensa central,España,real-sociedad-san-sebastian,2024
229804,aritz-elustondo,Aritz Elustondo,Defensa central,España,real-sociedad-san-sebastian,2024
964190,luken-beitia,Luken Beitia,Defensa central,España,real-sociedad-san-sebastian,2024
