match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14083639,542634,Pacha,,90,19.5,52.4,0.032,block,right-foot,assisted,sofascore
14083639,996928,César Tárrega,,90,8.8,48.7,0.1487,miss,head,corner,sofascore
14083639,909966,Largie Ramazani,,73,15.3,66.7,0.0413,block,left-foot,assisted,sofascore
14083639,909966,Largie Ramazani,,66,19.2,61.5,0.0302,block,left-foot,assisted,sofascore
14083639,1122610,Javier Guerra,,49,25.7,62.6,0.0953,miss,right-foot,regular,sofascore
14083639,900669,Pedro Díaz,,45,14.5,32.1,0.0657,save,left-foot,assisted,sofascore
14083639,826948,Pepelu,,45,8.4,55.5,0.0445,block,head,corner,sofascore
14083639,1122610,Javier Guerra,,43,20.3,35.4,0.0596,save,left-foot,throw-in-set-piece,sofascore
14083639,998950,Diego López,,40,8.4,55.9,0.1358,goal,right-foot,throw-in-set-piece,sofascore
14083639,900433,Luis Rioja,,37,14.1,62.6,0.0359,block,right-foot,assisted,sofascore
14083639,900669,Pedro Díaz,,36,15.6,58.3,0.0844,block,right-foot,regular,sofascore
14083639,814023,Eray Cömert,,35,32.5,35.8,0.0161,miss,right-foot,assisted,sofascore
14083639,932764,Randy Nteka,,30,13.0,43.4,0.1293,save,left-foot,assisted,sofascore
14083639,88528,Florian Lejeune,,20,9.4,53.8,0.0631,goal,head,corner,sofascore
14083639,1122610,Javier Guerra,,15,21.9,47.0,0.1108,miss,right-foot,fast-break,sofascore
14083639,900433,Luis Rioja,,9,13.8,32.5,0.0234,block,left-foot,regular,sofascore
14083639,932764,Randy Nteka,,8,11.5,50.0,0.7884,post,left-foot,penalty,sofascore
14083639,1122610,Javier Guerra,,3,21.8,37.6,0.0226,save,right-foot,assisted,sofascore
14083624,1482424,Claudio Echeverri,,81,15.8,42.5,0.1027,miss,right-foot,assisted,sofascore
14083624,835484,Fran Beltrán,,77,27.4,46.0,0.0211,block,right-foot,regular,sofascore
14083624,257091,Duje Ćaleta-Car,,73,16.6,49.5,0.0242,block,right-foot,set-piece,sofascore
14083624,1002347,Alejandro Francés,,69,26.3,47.9,0.0347,miss,right-foot,regular,sofascore
14083624,32048,Cristhian Stuani,,66,7.7,55.0,0.1139,goal,right-foot,assisted,sofascore
14083624,1391616,Joel Roca,,64,13.5,42.1,0.0574,miss,right-foot,assisted,sofascore
14083624,319735,Viktor Tsygankov,,64,22.9,65.4,0.0355,miss,left-foot,assisted,sofascore
14083624,1002347,Alejandro Francés,,61,8.1,55.8,0.048,miss,head,corner,sofascore
14083624,991421,Azzedine Ounahi,,60,15.9,47.2,0.0933,block,right-foot,assisted,sofascore
14083624,1391616,Joel Roca,,56,7.9,40.7,0.0356,miss,head,assisted,sofascore
14083624,1116388,Jon Aramburu,,55,15.3,36.6,0.0257,miss,right-foot,assisted,sofascore
14083624,1391616,Joel Roca,,50,15.1,28.9,0.0309,miss,right-foot,assisted,sofascore
14083624,991421,Azzedine Ounahi,,48,13.6,67.5,0.0421,miss,right-foot,assisted,sofascore
14083624,319735,Viktor Tsygankov,,47,8.3,63.4,0.0694,block,left-foot,assisted,sofascore
14083624,1002347,Alejandro Francés,,45,18.2,61.5,0.0532,miss,left-foot,assisted,sofascore
14083624,1485300,Vitor Reis,,45,23.2,52.6,0.0244,miss,left-foot,regular,sofascore
14083624,991421,Azzedine Ounahi,,44,24.5,54.3,0.0273,block,right-foot,assisted,sofascore
14083624,910026,Bryan Gil,,44,12.5,60.2,0.1233,block,right-foot,assisted,sofascore
14083624,1002347,Alejandro Francés,,37,4.2,60.7,0.0403,block,head,corner,sofascore
14083624,991421,Azzedine Ounahi,,37,19.7,46.2,0.0637,save,right-foot,assisted,sofascore
14083624,319735,Viktor Tsygankov,,36,9.7,55.6,0.0402,miss,head,assisted,sofascore
14083624,1391616,Joel Roca,,32,18.8,55.2,0.0707,block,right-foot,regular,sofascore
14083624,1466116,Jon Martin,,28,8.6,51.0,0.0615,goal,head,corner,sofascore
14083624,880218,Takefusa Kubo,,27,8.9,68.1,0.0507,block,left-foot,fast-break,sofascore
14083624,1391616,Joel Roca,,27,20.7,31.7,0.0226,block,right-foot,assisted,sofascore
14083624,1391616,Joel Roca,,25,8.7,49.7,0.1117,miss,right-foot,assisted,sofascore
14083624,910026,Bryan Gil,,24,20.4,60.7,0.0473,block,left-foot,assisted,sofascore
14083624,319735,Viktor Tsygankov,,21,12.0,62.6,0.1406,miss,left-foot,fast-break,sofascore
14083624,1084081,Arnau Martínez,,20,6.3,58.1,0.4528,miss,right-foot,assisted,sofascore
14083624,949156,Luka Sučić,,19,25.4,52.8,0.0156,block,left-foot,corner,sofascore
14083624,1002347,Alejandro Francés,,14,22.3,78.3,0.0097,block,right-foot,assisted,sofascore
14083624,966862,Ander Barrenetxea,,13,4.0,39.3,0.1642,save,right-foot,assisted,sofascore
14083624,1391616,Joel Roca,,4,11.9,39.5,0.0734,miss,right-foot,regular,sofascore
14083624,319735,Viktor Tsygankov,,4,8.2,44.4,0.1092,save,left-foot,regular,sofascore
14083624,1391616,Joel Roca,,2,20.1,68.1,0.0268,save,right-foot,assisted,sofascore
14083649,826643,Kylian Mbappé,,90,12.8,35.0,0.0555,miss,right-foot,fast-break,sofascore
