whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
400828,Darwin Núñez,Darwin Núñez,299,Benfica,Sub,9,Champions League,2021/22,whoscored
130432,Helton Leite,Helton Leite,299,Benfica,Sub,77,Champions League,2021/22,whoscored
105161,Soualiho Meïté,Soualiho Meïté,299,Benfica,Sub,11,Champions League,2021/22,whoscored
343029,Diogo Gonçalves,Diogo Gonçalves,299,Benfica,Sub,17,Champions League,2021/22,whoscored
361726,Gedson Fernandes,Gedson Fernandes,299,Benfica,Sub,83,Champions League,2021/22,whoscored
369558,Ferro,Ferro,299,Benfica,Sub,97,Champions League,2021/22,whoscored
395802,Gonçalo Ramos,Gonçalo Ramos,299,Benfica,Sub,88,Champions League,2021/22,whoscored
74016,Haris Seferovic,Haris Seferovic,299,Benfica,Sub,14,Champions League,2021/22,whoscored
342549,Christian Früchtl,Christian Früchtl,37,Bayern,Sub,36,Champions League,2021/22,whoscored
401812,Denys Antyukh,Denys Antyukh,350,Dynamo Kyiv,Sub,99,Champions League,2021/22,whoscored
300640,Lucas Veríssimo,Lucas Veríssimo,299,Benfica,DC,4,Champions League,2021/22,whoscored
106151,André Almeida,André Almeida,299,Benfica,Sub,34,Champions League,2021/22,whoscored
291652,Rodrigo Pinho,Rodrigo Pinho,299,Benfica,Sub,18,Champions League,2021/22,whoscored
382234,Ansu Fati,Ansu Fati,65,Barcelona,Sub,10,Champions League,2021/22,whoscored
14260,Sergio Agüero,Sergio Agüero,65,Barcelona,Sub,19,Champions League,2021/22,whoscored
401724,Eric Ramírez,Eric Ramírez,350,Dynamo Kyiv,Sub,9,Champions League,2021/22,whoscored
407139,Paulo Bernardo,Paulo Bernardo,299,Benfica,Sub,55,Champions League,2021/22,whoscored
134894,Corentin Tolisso,Corentin Tolisso,37,Bayern,Sub,24,Champions League,2021/22,whoscored
243575,Mykyta Burda,Mykyta Burda,350,Dynamo Kyiv,Sub,6,Champions League,2021/22,whoscored
299513,Ousmane Dembélé,Ousmane Dembélé,65,Barcelona,Sub,7,Champions League,2021/22,whoscored
427284,Álvaro Sanz,Álvaro Sanz,65,Barcelona,Sub,34,Champions League,2021/22,whoscored
331422,Mile Svilar,Mile Svilar,299,Benfica,Sub,1,Champions League,2021/22,whoscored
302705,Vladyslav Kulach,Vladyslav Kulach,350,Dynamo Kyiv,Sub,28,Champions League,2021/22,whoscored
397465,Malik Tillman,Malik Tillman,37,Bayern,Sub,40,Champions League,2021/22,whoscored
428500,Ilias Akhomach,Ilias Akhomach,65,Barcelona,Sub,37,Champions League,2021/22,whoscored
17827,Zlatko Junuzovic,Zlatko Junuzovic,361,Salzburg,Sub,16,Champions League,2021/22,whoscored
432889,Samson Tijani,Samson Tijani,361,Salzburg,Sub,44,Champions League,2021/22,whoscored
424368,Gabriel Vidovic,Gabriel Vidovic,37,Bayern,Sub,38,Champions League,2021/22,whoscored
430703,Paul Wanner,Paul Wanner,37,Bayern,Sub,14,Champions League,2021/22,whoscored
108055,Islam Slimani,Islam Slimani,296,Sporting,Sub,9,Champions League,2021/22,whoscored
279177,Marcus Edwards,Marcus Edwards,296,Sporting,Sub,23,Champions League,2021/22,whoscored
401254,Liam Delap,Liam Delap,167,Man City,Sub,48,Champions League,2021/22,whoscored
416803,Kayky,Kayky,167,Man City,Sub,37,Champions League,2021/22,whoscored
408822,Luke Mbete,Luke Mbete,167,Man City,Sub,79,Champions League,2021/22,whoscored
299375,Gil Dias,Gil Dias,299,Benfica,Sub,31,Champions League,2021/22,whoscored
426502,Tomás Araújo,Tomás Araújo,299,Benfica,Sub,72,Champions League,2021/22,whoscored
132838,Kenedy,Kenedy,15,Chelsea,Sub,23,Champions League,2021/22,whoscored
10194,Hatem Ben Arfa,Hatem Ben Arfa,607,Lille,Sub,11,Champions League,2021/22,whoscored
363181,Edon Zhegrova,Edon Zhegrova,607,Lille,Sub,23,Champions League,2021/22,whoscored
377311,Domagoj Bradaric,Domagoj Bradaric,607,Lille,Sub,29,Champions League,2021/22,whoscored
416207,Hannibal Mejbri,Hannibal Mejbri,32,Man Utd,Sub,46,Champions League,2021/22,whoscored
81726,Phil Jones,Phil Jones,32,Man Utd,Sub,4,Champions League,2021/22,whoscored
303908,Giovani Lo Celso,Giovani Lo Celso,839,Villarreal,FW,17,Champions League,2021/22,whoscored
83683,Sèrge Aurier,Sèrge Aurier,839,Villarreal,Sub,25,Champions League,2021/22,whoscored
315369,Dusan Vlahovic,Dusan Vlahovic,87,Juventus,FW,7,Champions League,2021/22,whoscored
