whoscored_match_id,whoscored_player_id,whoscored_team_id,player_name,side,is_starter,position,shirt_no,age,height_cm,weight_kg,is_man_of_the_match,subbed_in_minute,subbed_out_minute,rating,passes_total,passes_accurate,passes_key,pass_success_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,dribbles_attempted,dribbles_won,dribbles_lost,tackles_total,tackles_successful,interceptions,clearances,aerials_total,aerials_won,fouls_committed,was_dribbled_past,dispossessed,touches,offsides_caught,corners_total,corners_accurate,throw_ins_total,throw_ins_accurate,saves_total,saves_parried_safe,saves_parried_danger,claims_high,collected,possession_pct,data_source
1946521,538857,1076,Karel Spácil,away,True,DMC,5,23,189,0,False,,83.0,6.49,23.0,17.0,,100.0,,,,,1.0,,1.0,4.0,2.0,,4.0,2.0,1.0,2.0,2.0,,35.0,,,,,,,,,,,1.0,whoscored
1946521,428102,1076,Amar Memic,away,True,MR,99,25,176,0,False,,,5.99,18.0,10.0,,100.0,,,,,3.0,,3.0,1.0,1.0,,,3.0,,,,,32.0,,1.0,,,,,,,,,1.0,whoscored
1946521,424307,1076,Lukás Cerv,away,True,MC,6,25,182,70,False,,,7.06,23.0,17.0,2.0,0.0,1.0,,,1.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,41.0,,,,,,,,,,,1.0,whoscored
1946521,405261,1076,Tomás Ladra,away,True,MC,18,29,178,75,False,,67.0,6.24,23.0,13.0,,0.0,,,,,,,,,,1.0,1.0,4.0,2.0,2.0,,1.0,29.0,,,,1.0,1.0,,,,,,1.0,whoscored
1946521,533865,1076,Prince Adu,away,True,ML,80,22,179,78,False,,83.0,6.93,9.0,8.0,,100.0,3.0,1.0,2.0,,3.0,,3.0,1.0,1.0,,,1.0,,2.0,,1.0,30.0,,,,,,,,,,,1.0,whoscored
1946521,472299,1076,Rafiu Durosinmi,away,True,FW,17,23,192,86,False,,,7.14,14.0,10.0,,0.0,,,,,1.0,,1.0,3.0,2.0,1.0,4.0,16.0,8.0,2.0,1.0,1.0,32.0,2.0,1.0,,,,,,,,,1.0,whoscored
1946521,339639,1076,Milan Havel,away,False,Sub,24,31,183,77,False,70.0,,6.0,6.0,5.0,,100.0,,,,,,,,,,,,,,,,,9.0,,,,2.0,,,,,,,1.0,whoscored
1946521,405318,1076,Denis Visinsky,away,False,Sub,9,23,178,69,False,67.0,,5.85,4.0,1.0,,0.0,,,,,,,,1.0,,,2.0,1.0,,3.0,1.0,,8.0,,,,,,,,,,,1.0,whoscored
1946521,533878,1076,James Bello,away,False,Sub,72,21,0,0,False,83.0,,6.05,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,whoscored
1946521,353208,1076,Svetozar Markovic,away,False,Sub,3,26,0,0,False,67.0,,6.26,4.0,3.0,,100.0,,,,,,,,,,1.0,3.0,,,,,,9.0,,,,,,,,,,,1.0,whoscored
1946521,499161,1076,Adrian Zeljkovic,away,False,Sub,85,23,192,87,False,83.0,,6.01,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,whoscored
1946522,331422,84,Mile Svilar,home,True,GK,99,26,189,77,False,,,6.44,21.0,13.0,,0.0,,,,,,,,,,,,1.0,1.0,,,,35.0,,,,,,1.0,,,1.0,1.0,1.0,whoscored
1946522,244804,84,Gianluca Mancini,home,True,DC,23,30,190,77,False,,,6.59,49.0,45.0,,100.0,1.0,,1.0,,,,,1.0,,2.0,4.0,5.0,3.0,2.0,1.0,,66.0,,,,2.0,1.0,,,,,,1.0,whoscored
1946522,486744,84,Daniele Ghilardi,home,True,DC,87,23,189,77,False,,,7.24,41.0,29.0,,0.0,,,,,1.0,,1.0,8.0,7.0,1.0,1.0,3.0,3.0,4.0,1.0,,55.0,,,,,,,,,,,1.0,whoscored
1946522,323450,84,Evan Ndicka,home,True,DC,5,26,192,82,False,,,6.94,43.0,37.0,,100.0,,,,,,,,4.0,3.0,1.0,7.0,2.0,2.0,,1.0,,57.0,,,,,,,,,,,1.0,whoscored
1946522,136481,84,Zeki Çelik,home,True,DMR,19,29,180,78,False,,79.0,7.78,31.0,25.0,1.0,0.0,1.0,1.0,,,1.0,,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,50.0,,,,5.0,4.0,,,,,,1.0,whoscored
1946522,429481,84,Wesley,home,True,DML,43,22,173,73,False,,,6.29,28.0,17.0,,0.0,,,,,,,,3.0,1.0,3.0,,3.0,2.0,2.0,2.0,4.0,64.0,1.0,1.0,,7.0,5.0,,,,,,1.0,whoscored
1946522,486734,84,Neil El Aynaoui,home,True,MC,8,24,185,77,True,,,7.98,48.0,44.0,,100.0,1.0,1.0,,,3.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,73.0,,,,,,,,,,,1.0,whoscored
1946522,369570,84,Manu Koné,home,True,MC,17,25,185,80,False,,26.0,6.27,19.0,17.0,,100.0,,,,,,,,,,,,1.0,,,,,20.0,,,,,,,,,,,1.0,whoscored
1946522,425079,84,Matías Soulé,home,True,AMC,18,23,182,74,False,,63.0,6.81,37.0,30.0,1.0,100.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,3.0,48.0,,3.0,,,,,,,,,1.0,whoscored
1946522,148546,84,Lorenzo Pellegrini,home,True,AMC,7,29,186,77,False,,63.0,6.91,35.0,30.0,4.0,100.0,1.0,,,1.0,,,,2.0,2.0,,,1.0,,,,,53.0,,1.0,2.0,,,,,,,,2.0,whoscored
1946522,114863,84,Paulo Dybala,home,True,FW,21,32,177,75,False,,79.0,6.45,26.0,23.0,2.0,100.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,35.0,1.0,1.0,,,,,,,,,2.0,whoscored
1946522,301455,84,Kostas Tsimikas,home,False,Sub,12,30,179,77,False,79.0,,6.2,3.0,2.0,1.0,100.0,,,,,,,,,,,1.0,1.0,,,,,6.0,,,,1.0,1.0,,,,,,1.0,whoscored
1946522,423720,84,Evan Ferguson,home,False,Sub,11,21,183,78,False,63.0,,6.22,6.0,4.0,1.0,0.0,,,,,,,,,,,,5.0,2.0,,,,10.0,,,,,,,,,,,1.0,whoscored
1946522,70087,84,Stephan El Shaarawy,home,False,Sub,92,33,178,72,False,63.0,,7.36,6.0,4.0,,100.0,4.0,2.0,2.0,,,,,,,,1.0,,,1.0,,,14.0,,,,,,,,,,,1.0,whoscored
1946522,109149,84,Bryan Cristante,home,False,Sub,4,31,186,80,False,26.0,,6.36,51.0,42.0,,0.0,1.0,,,1.0,1.0,1.0,,4.0,1.0,,1.0,5.0,3.0,2.0,3.0,,57.0,,,,,,,,,,,1.0,whoscored
1946522,327682,84,Leon Bailey,home,False,Sub,31,28,178,77,False,79.0,,6.82,6.0,4.0,2.0,0.0,,,,,,,,3.0,1.0,,,1.0,1.0,,2.0,,11.0,,,,,,,,,,,1.0,whoscored
1946522,388042,395,Elías Ólafsson,away,True,GK,16,26,201,93,False,,,6.58,38.0,25.0,,100.0,,,,,,,,,,,,,,,,,46.0,,,,,,4.0,1.0,1.0,,1.0,1.0,whoscored
1946522,261474,395,Martin Erlic,away,True,DC,6,28,192,78,False,,,6.21,39.0,32.0,1.0,0.0,,,,,,,,,,2.0,3.0,5.0,3.0,4.0,,,45.0,,,,,,,,,,,1.0,whoscored
1946522,346304,395,Mads Bech,away,True,DC,22,27,189,92,False,,,6.49,43.0,31.0,,0.0,1.0,,1.0,,,,,3.0,3.0,1.0,6.0,5.0,2.0,2.0,,,63.0,,,,5.0,3.0,,,,,,1.0,whoscored
1946522,531582,395,Ousmane Diao,away,True,DC,4,21,187,79,False,,,6.35,47.0,37.0,,100.0,1.0,,,1.0,,,,,,1.0,4.0,5.0,3.0,3.0,,,54.0,,,,,,,,,,,1.0,whoscored
1946522,115230,395,Kevin Mbabu,away,True,DMR,43,31,184,83,False,,,6.89,19.0,11.0,,0.0,2.0,,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,,56.0,,2.0,,12.0,11.0,,,,,,1.0,whoscored
1946522,443665,395,Victor Bak Jensen,away,True,DML,55,22,175,68,False,,68.0,6.58,21.0,14.0,1.0,100.0,,,,,,,,3.0,1.0,4.0,2.0,2.0,,1.0,2.0,1.0,36.0,,1.0,,3.0,2.0,,,,,,1.0,whoscored
1946522,525996,395,Pedro Bravo,away,True,MC,19,21,190,79,False,,47.0,6.3,14.0,12.0,,100.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,,20.0,,,,,,,,,,,1.0,whoscored
1946522,145277,395,Philip Billing,away,True,MC,8,29,193,83,False,,,6.4,36.0,30.0,,100.0,1.0,,1.0,,1.0,1.0,,,,1.0,5.0,2.0,1.0,,,3.0,55.0,1.0,1.0,,,,,,,,,1.0,whoscored
1946522,492959,395,Denil Castillo,away,True,FWR,21,22,187,70,False,,61.0,5.92,17.0,15.0,,100.0,1.0,,1.0,,1.0,,1.0,1.0,,,,4.0,2.0,1.0,1.0,1.0,27.0,,,,,,,,,,,1.0,whoscored
1946522,505534,395,Franculino Djú,away,True,FW,7,21,182,78,False,,76.0,6.54,19.0,14.0,2.0,100.0,2.0,,1.0,1.0,2.0,1.0,1.0,3.0,3.0,,,2.0,,,,3.0,36.0,,1.0,,,,,,,,,1.0,whoscored
1946522,531036,395,Mikel Gogorza,away,True,FWL,41,19,175,72,False,,47.0,5.74,3.0,1.0,,0.0,,,,,1.0,,1.0,,,,,1.0,,,,2.0,13.0,,,,,,,,,,,1.0,whoscored
1946522,341382,395,Júnior Brumado,away,False,Sub,74,27,190,88,False,47.0,,6.66,14.0,11.0,,100.0,1.0,,1.0,,8.0,4.0,4.0,,,,,4.0,1.0,1.0,,,30.0,1.0,,,,,,,,,,1.0,whoscored
1946522,445248,395,Darío Osorio,away,False,Sub,11,22,182,72,False,47.0,,6.56,20.0,13.0,2.0,100.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,3.0,,,31.0,,,,,,,,,,,1.0,whoscored
1946522,425339,395,Aral Simsir,away,False,Sub,58,23,175,71,False,76.0,,7.22,12.0,10.0,1.0,100.0,,,,,4.0,4.0,,,,,,,,,,,16.0,,,,,,,,,,,1.0,whoscored
1946522,443667,395,Valdemar Byskov,away,False,Sub,20,21,170,65,False,61.0,,5.41,17.0,16.0,1.0,100.0,,,,,,,,,,,,,,2.0,,1.0,26.0,,,2.0,1.0,1.0,,,,,,1.0,whoscored
1946522,361475,395,Paulinho,away,False,Sub,29,31,178,71,False,68.0,,7.06,15.0,13.0,,100.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,23.0,,1.0,,1.0,1.0,,,,,,1.0,whoscored
1946523,331422,84,Mile Svilar,home,True,GK,99,26,189,77,False,,,8.24,30.0,17.0,1.0,0.0,,,,,,,,,,,1.0,1.0,1.0,,,,46.0,,,,,,5.0,2.0,1.0,1.0,2.0,1.0,whoscored
1946523,486744,84,Daniele Ghilardi,home,True,DC,87,23,189,77,False,,,7.67,55.0,50.0,,100.0,,,,,,,,6.0,5.0,1.0,3.0,4.0,3.0,,1.0,,70.0,,,,,,,,,,,3.0,whoscored
1946523,566741,84,Jan Ziólkowski,home,True,DC,24,20,194,76,False,,60.0,7.02,33.0,30.0,,100.0,1.0,,1.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,42.0,,,,,,,,,,,1.0,whoscored
1946523,136481,84,Zeki Çelik,home,True,DC,19,29,180,78,False,,,6.5,42.0,35.0,,100.0,,,,,1.0,,1.0,3.0,1.0,1.0,1.0,,,2.0,2.0,1.0,55.0,,,,2.0,1.0,,,,,,1.0,whoscored
1946523,400165,84,Devyne Rensch,home,True,DMR,2,23,181,75,False,,,7.0,41.0,28.0,2.0,0.0,1.0,,1.0,,1.0,,1.0,3.0,3.0,,2.0,2.0,1.0,,,1.0,68.0,,,,8.0,7.0,,,,,,1.0,whoscored
1946523,301455,84,Kostas Tsimikas,home,True,DML,12,30,179,77,False,,73.0,6.48,29.0,26.0,1.0,100.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,40.0,,1.0,,2.0,2.0,,,,,,1.0,whoscored
1946523,369570,84,Manu Koné,home,True,MC,17,25,185,80,False,,61.0,6.57,32.0,30.0,1.0,100.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,5.0,1.0,1.0,41.0,,,,,,,,,,,1.0,whoscored
