id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,data_source
14053717,2025-12-20,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2967,2971,Excelsior,PEC Zwolle,2.0,1.0,,sofascore
14053726,2025-12-20,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2962,2953,NEC Nijmegen,AFC Ajax,2.0,2.0,,sofascore
14053729,2025-12-20,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2947,2972,NAC Breda,SC Telstar,0.0,1.0,,sofascore
14053742,2025-12-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2948,2952,FC Utrecht,PSV Eindhoven,1.0,2.0,,sofascore
14053739,2025-12-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2979,2951,Go Ahead Eagles,FC Groningen,1.0,1.0,,sofascore
14053736,2025-12-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2959,2955,Feyenoord,FC Twente,1.0,1.0,,sofascore
14053732,2025-12-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2968,2960,FC Volendam,Sparta Rotterdam,0.0,1.0,,sofascore
14053720,2025-12-21,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2957,2950,Fortuna Sittard,AZ Alkmaar,4.0,3.0,,sofascore
14053753,2026-01-09,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2962,2948,NEC Nijmegen,FC Utrecht,,,,sofascore
14053759,2026-01-10,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2950,2968,AZ Alkmaar,FC Volendam,1.0,0.0,,sofascore
14053763,2026-01-10,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2955,2971,FC Twente,PEC Zwolle,1.0,1.0,,sofascore
14053745,2026-01-10,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2952,2967,PSV Eindhoven,Excelsior,5.0,1.0,,sofascore
14053766,2026-01-10,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2951,2947,FC Groningen,NAC Breda,0.0,0.0,,sofascore
14053769,2026-01-11,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2964,2959,SC Heerenveen,Feyenoord,2.0,2.0,,sofascore
14053756,2026-01-11,VriendenLoterij Eredivisie,VriendenLoterij Eredivisie 25/26,2979,2957,Go Ahead Eagles,Fortuna Sittard,2.0,2.0,,sofascore
