match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14061911,787827,Matthieu Udol,,59,12.1,34.4,0.0607,block,left-foot,regular,sofascore
14061911,343067,Corentin Tolisso,,58,4.6,48.1,0.3162,save,right-foot,regular,sofascore
14061911,829296,Roman Yaremchuk,,58,13.9,45.4,0.2067,post,left-foot,assisted,sofascore
14061911,1215906,Afonso Moreira,,57,12.0,53.0,0.0528,block,right-foot,corner,sofascore
14061911,1215906,Afonso Moreira,,56,11.3,33.6,0.1378,miss,right-foot,fast-break,sofascore
14061911,148824,Florian Thauvin,,54,15.3,38.5,0.1665,goal,left-foot,assisted,sofascore
14061911,343067,Corentin Tolisso,,53,3.5,45.2,0.1627,miss,head,corner,sofascore
14061911,148824,Florian Thauvin,,51,19.4,62.8,0.0435,block,left-foot,assisted,sofascore
14061911,1215906,Afonso Moreira,,51,22.9,31.3,0.0209,save,right-foot,assisted,sofascore
14061911,227862,Wesley Saïd,,45,4.9,37.6,0.0322,miss,left-foot,corner,sofascore
14061911,1423504,Andrija Bulatovic,,45,21.2,46.4,0.0844,miss,right-foot,fast-break,sofascore
14061911,788921,Florian Sotoca,,45,14.8,55.6,0.1272,goal,right-foot,fast-break,sofascore
14061911,1174937,Endrick,,44,13.9,48.9,0.054,save,right-foot,corner,sofascore
14061911,826203,Malang Sarr,,36,5.5,49.7,0.1827,miss,head,corner,sofascore
14061911,227862,Wesley Saïd,,32,3.0,35.0,0.1399,goal,left-foot,assisted,sofascore
14061911,227862,Wesley Saïd,,20,9.8,33.1,0.147,goal,right-foot,assisted,sofascore
14061911,1014540,Ruben Kluivert,,10,2.4,46.8,0.3169,miss,head,corner,sofascore
14061911,227862,Wesley Saïd,,7,18.5,49.1,0.0459,miss,right-foot,regular,sofascore
14061911,1174937,Endrick,,6,3.8,84.0,0.0329,miss,left-foot,free-kick,sofascore
14061912,1415436,Sékou Doucoure,,17,11.6,48.7,0.0186,block,head,corner,sofascore
14061912,72998,Rémy Cabella,,16,18.1,46.4,0.074,save,right-foot,assisted,sofascore
14061912,911851,Yann Gboho,,15,25.5,33.1,0.017,block,right-foot,assisted,sofascore
14061912,1199247,Santiago Hidalgo,,12,14.5,47.2,0.15,save,right-foot,assisted,sofascore
14064504,1490783,Simon Ebonog,,90,15.2,52.1,0.0355,miss,right-foot,set-piece,sofascore
14064504,981815,Igor Paixão,,90,27.3,33.5,0.0226,miss,right-foot,fast-break,sofascore
14064504,992026,Rassoul Ndiaye,,90,26.8,65.2,0.0125,block,right-foot,assisted,sofascore
14064504,155997,Emerson,,84,11.3,27.2,0.0202,miss,left-foot,assisted,sofascore
14064504,1035695,Fodé Doucouré,,71,3.9,62.2,0.092,block,right-foot,set-piece,sofascore
14064504,1001458,Issa Soumaré,,71,14.2,46.4,0.0312,save,head,set-piece,sofascore
14064504,257205,Sofiane Boufal,,71,11.5,50.0,0.7884,post,right-foot,penalty,sofascore
14064504,825088,Ally Samatta,,66,6.5,43.0,0.1155,miss,right-foot,assisted,sofascore
14064504,825088,Ally Samatta,,60,14.7,55.4,0.0098,block,head,set-piece,sofascore
14064504,942116,Mason Greenwood,,55,11.5,50.0,0.7884,goal,right-foot,penalty,sofascore
14064504,942116,Mason Greenwood,,52,21.9,66.2,0.0555,block,right-foot,free-kick,sofascore
14064504,1191892,Tochukwu Nnadi,,49,11.7,65.7,0.0712,miss,right-foot,set-piece,sofascore
14064504,1012657,Lucas Gourna-Douath,,46,17.9,66.5,0.0317,block,left-foot,assisted,sofascore
14064504,1191892,Tochukwu Nnadi,,31,18.4,48.3,0.0724,save,left-foot,regular,sofascore
14064504,981815,Igor Paixão,,31,8.9,38.0,0.025,save,head,assisted,sofascore
14064504,859026,Amine Gouiri,,13,10.8,33.2,0.1566,miss,right-foot,set-piece,sofascore
14064504,257205,Sofiane Boufal,,8,10.7,36.6,0.0553,miss,left-foot,regular,sofascore
14064504,825088,Ally Samatta,,7,11.7,31.1,0.0661,save,left-foot,assisted,sofascore
14064510,889259,Khvicha Kvaratskhelia,,89,16.3,27.9,0.0267,block,right-foot,assisted,sofascore
14064510,1473491,Senny Mayulu,,87,24.1,62.4,0.0209,miss,right-foot,corner,sofascore
14064510,861324,Hugo Magnetti,,84,25.0,48.3,0.0444,save,right-foot,regular,sofascore
14064510,1154605,Désiré Doué,,82,19.4,48.9,0.038,goal,right-foot,assisted,sofascore
14064510,1108441,Lucas Beraldo,,82,17.9,59.7,0.0762,block,right-foot,assisted,sofascore
14064510,1190933,João Neves,,82,9.2,61.5,0.1161,block,right-foot,assisted,sofascore
14064510,1190933,João Neves,,76,15.0,53.0,0.0653,miss,right-foot,assisted,sofascore
14064510,1154605,Désiré Doué,,72,13.3,66.0,0.024,block,right-foot,assisted,sofascore
14064510,1473491,Senny Mayulu,,68,17.9,65.2,0.0572,save,right-foot,assisted,sofascore
