player_id_tm,player_name,season,injury_type,date_from,date_until,days_absent,matches_missed,club_name,club_id_tm,club_slug,squad_team_slug,player_id
501418,Adrià Pedrosa,25/26,Lesión en el muslo,2025-08-09,2025-08-15,7.0,,,,,,501418.0
501418,Adrià Pedrosa,24/25,Lesión en el muslo,2024-12-07,2024-12-31,25.0,3.0,,,,,501418.0
501418,Adrià Pedrosa,23/24,Lesión muscular,2024-04-20,2024-05-08,19.0,3.0,,,,,501418.0
501418,Adrià Pedrosa,22/23,Lesión inguinal,2022-08-11,2023-04-26,259.0,32.0,,,,,501418.0
501418,Adrià Pedrosa,21/22,Fractura de mano,2021-08-25,2021-09-11,18.0,1.0,,,,,501418.0
501418,Adrià Pedrosa,19/20,Gastroenteritis gripal,2019-10-23,2019-10-26,4.0,1.0,,,,,501418.0
501418,Adrià Pedrosa,19/20,Lesión en el muslo,2019-08-09,2019-09-13,36.0,6.0,,,,,501418.0
501418,Adrià Pedrosa,22/23,Malestar abdominal,2019-04-14,2019-04-20,7.0,1.0,,,,,501418.0
501418,Adrià Pedrosa,18/19,Lesión muscular,2019-01-18,2019-02-15,29.0,10.0,,,,,501418.0
501418,Adrià Pedrosa,18/19,Sobreestiramiento,2018-11-02,2018-11-30,29.0,5.0,,,,,501418.0
1032280,Oso,25/26,Desgarro muscular del gemelo,2026-02-09,2026-02-25,17.0,2.0,,,,,1032280.0
711626,Darío Benavides,25/26,Enfermo,2026-04-10,2026-04-14,5.0,1.0,,,,,711626.0
344605,Boubakary Soumaré,23/24,Hematoma en el tobillo,2023-11-27,2023-12-08,12.0,3.0,,,,,344605.0
718581,Lulo Dasilva,25/26,Lesión en el muslo,2026-03-10,,46.0,10.0,,,,,718581.0
718581,Lulo Dasilva,23/24,Rotura del ligamento cruzado,2024-03-18,2024-11-18,246.0,42.0,,,,,718581.0
935342,Alberto Collado,24/25,Lesión en el muslo,2024-11-28,2025-01-13,47.0,12.0,,,,,935342.0
743387,Stanis Idumbo,25/26,Lesión de hombro,2026-04-15,,10.0,1.0,,,,,743387.0
743387,Stanis Idumbo,25/26,Problemas en el flexor izquierdo de la cadera,2025-08-19,2025-09-15,28.0,4.0,,,,,743387.0
743387,Stanis Idumbo,25/26,Problemas en el flexor izquierdo de la cadera,2025-08-08,2025-08-14,7.0,,,,,,743387.0
743387,Stanis Idumbo,24/25,Problemas en el flexor derecho de la cadera,2024-11-04,2024-11-28,25.0,2.0,,,,,743387.0
743387,Stanis Idumbo,23/24,Enfermo,2023-12-22,2023-12-24,3.0,1.0,,,,,743387.0
743387,Stanis Idumbo,23/24,Traumatismo,2023-08-10,2023-09-28,50.0,7.0,,,,,743387.0
743387,Stanis Idumbo,22/23,Problemas en el muslo,2023-01-22,2023-02-10,20.0,1.0,,,,,743387.0
916014,Isra Domínguez,25/26,Lesión meniscal,2026-03-19,,37.0,8.0,,,,,916014.0
916014,Isra Domínguez,25/26,Rotura de menisco,2025-09-01,2025-10-01,31.0,8.0,,,,,916014.0
916014,Isra Domínguez,22/23,Lesión de hombro,2023-02-13,2023-06-13,121.0,13.0,,,,,916014.0
687609,Isaac Romero,25/26,Lesión del aductor,2025-11-05,2025-11-21,17.0,1.0,,,,,687609.0
687609,Isaac Romero,25/26,Estiramiento de banda,2025-07-22,2025-08-03,13.0,,,,,,687609.0
687609,Isaac Romero,24/25,Lesión en el tobillo,2024-09-21,2024-10-03,13.0,2.0,,,,,687609.0
687609,Isaac Romero,23/24,Distensión de muslo,2024-04-29,2024-05-25,27.0,4.0,,,,,687609.0
687609,Isaac Romero,21/22,Lesión de hombro,2021-11-15,2022-02-15,93.0,10.0,,,,,687609.0
687609,Isaac Romero,21/22,Fractura de peroné,2021-09-02,2021-11-02,62.0,9.0,,,,,687609.0
888493,Alejo Veliz,25/26,Lesión de hombro,2025-09-15,2025-09-18,4.0,,,,,,888493.0
888493,Alejo Veliz,23/24,Lesión de rodilla,2024-01-01,2024-02-06,37.0,5.0,,,,,888493.0
934420,Ibra Sow,23/24,Daño parcial al ligamento cruzado,2024-01-10,2024-03-10,61.0,10.0,,,,,934420.0
186374,Alexander Schlager,25/26,Problemas de cadera,2025-11-01,2025-11-08,8.0,2.0,,,,,186374.0
186374,Alexander Schlager,24/25,Lesión de mano,2025-05-29,2025-06-30,33.0,5.0,,,,,186374.0
186374,Alexander Schlager,24/25,Molestias en el aductor,2025-03-29,2025-04-19,22.0,3.0,,,,,186374.0
186374,Alexander Schlager,24/25,Lesión por latigazo,2024-10-23,2024-11-01,10.0,2.0,,,,,186374.0
186374,Alexander Schlager,23/24,Operación de rodilla,2024-05-05,2024-08-16,104.0,14.0,,,,,186374.0
186374,Alexander Schlager,22/23,Lesión desconocida,2023-04-29,2023-05-06,8.0,1.0,,,,,186374.0
186374,Alexander Schlager,22/23,Enfermo,2023-03-18,2023-03-30,13.0,3.0,,,,,186374.0
186374,Alexander Schlager,22/23,Enfermo,2023-03-04,2023-03-06,3.0,1.0,,,,,186374.0
186374,Alexander Schlager,21/22,Molestias en el aductor,2021-11-08,2021-11-20,13.0,2.0,,,,,186374.0
186374,Alexander Schlager,20/21,Lesión del aductor,2021-02-19,2021-02-26,8.0,1.0,,,,,186374.0
186374,Alexander Schlager,20/21,Lesión muscular,2020-10-03,2020-10-16,14.0,4.0,,,,,186374.0
186374,Alexander Schlager,17/18,Desgarro fibrilar,2018-03-24,2018-05-10,48.0,7.0,,,,,186374.0
186374,Alexander Schlager,17/18,Contusión,2017-11-11,2017-11-24,14.0,2.0,,,,,186374.0
186374,Alexander Schlager,16/17,Lesión desconocida,2016-09-30,2016-10-13,14.0,,,,,,186374.0
84938,Timo Horn,23/24,Lesión de los músculos abdominales,2024-03-30,2024-04-20,22.0,4.0,,,,,84938.0
84938,Timo Horn,22/23,Desgarro fibrilar,2022-09-26,2022-10-10,15.0,3.0,,,,,84938.0
84938,Timo Horn,21/22,Infección gripal,2022-03-31,2022-04-07,8.0,1.0,,,,,84938.0
84938,Timo Horn,21/22,Lesión de rodilla,2021-11-22,2021-12-30,39.0,5.0,,,,,84938.0
84938,Timo Horn,17/18,Problemas de cadera,2017-08-28,2017-09-07,11.0,,,,,,84938.0
84938,Timo Horn,16/17,Infección gripal,2017-03-06,2017-03-09,4.0,,,,,,84938.0
84938,Timo Horn,16/17,Falta de condición física,2017-02-20,2017-03-06,15.0,2.0,,,,,84938.0
84938,Timo Horn,16/17,Daño de menisco,2016-11-10,2017-02-20,103.0,12.0,,,,,84938.0
84938,Timo Horn,16/17,Lesión muscular,2016-09-01,2016-09-22,22.0,1.0,,,,,84938.0
84938,Timo Horn,14/15,Infección,2015-05-21,2015-05-21,1.0,,,,,,84938.0
84938,Timo Horn,14/15,Contusión,2015-04-27,2015-04-30,4.0,,,,,,84938.0
84938,Timo Horn,10/11,Fractura de dedo,2010-09-23,2010-10-07,15.0,2.0,,,,,84938.0
322655,Flavius Daniliuc,25/26,Problemas en el flexor de la cadera,2026-02-13,2026-03-11,27.0,5.0,,,,,322655.0
322655,Flavius Daniliuc,24/25,Problemas de espalda,2025-03-14,2025-03-25,12.0,1.0,,,,,322655.0
322655,Flavius Daniliuc,23/24,Enfermo,2024-03-02,2024-03-04,3.0,1.0,,,,,322655.0
322655,Flavius Daniliuc,23/24,Lesión desconocida,2023-12-28,2024-01-03,7.0,1.0,,,,,322655.0
322655,Flavius Daniliuc,23/24,Accidente de tráfico,2023-10-31,2023-11-03,4.0,1.0,,,,,322655.0
322655,Flavius Daniliuc,23/24,Cirugía,2023-07-25,2023-09-22,60.0,7.0,,,,,322655.0
322655,Flavius Daniliuc,22/23,Lesión desconocida,2022-11-04,2022-11-08,5.0,1.0,,,,,322655.0
322655,Flavius Daniliuc,21/22,Problemas de rodilla,2021-11-05,2021-11-17,13.0,2.0,,,,,322655.0
322655,Flavius Daniliuc,18/19,Inflamación,2018-08-30,2018-10-20,52.0,5.0,,,,,322655.0
322655,Flavius Daniliuc,17/18,Falta de condición física,2018-06-01,2018-06-03,3.0,,,,,,322655.0
322655,Flavius Daniliuc,17/18,Problemas musculares,2018-04-02,2018-05-31,60.0,6.0,,,,,322655.0
322655,Flavius Daniliuc,17/18,Falta de condición física,2018-03-10,2018-03-11,2.0,,,,,,322655.0
322655,Flavius Daniliuc,17/18,Lesión desconocida,2018-02-05,2018-03-09,33.0,2.0,,,,,322655.0
322655,Flavius Daniliuc,17/18,Molestias en los gemelos,2017-09-28,2017-10-19,22.0,2.0,,,,,322655.0
804831,Hendry Blank,25/26,Distorsión de banda interna,2025-10-29,2025-11-06,9.0,1.0,,,,,804831.0
804831,Hendry Blank,24/25,Molestias en el aductor,2025-05-17,2025-06-22,37.0,6.0,,,,,804831.0
804831,Hendry Blank,24/25,Lesión en el muslo,2025-02-20,2025-04-22,62.0,10.0,,,,,804831.0
804831,Hendry Blank,24/25,Enfermo,2024-12-06,2024-12-08,3.0,1.0,,,,,804831.0
804831,Hendry Blank,24/25,Enfermo,2024-10-25,2024-11-06,13.0,3.0,,,,,804831.0
804831,Hendry Blank,24/25,Lesión en el muslo,2024-08-07,2024-08-26,20.0,4.0,,,,,804831.0
804831,Hendry Blank,23/24,Enfermo,2024-03-16,2024-03-18,3.0,1.0,,,,,804831.0
804831,Hendry Blank,23/24,Enfermo,2024-03-02,2024-03-04,3.0,1.0,,,,,804831.0
921863,Douglas Mendes,24/25,Lesión en el muslo,2025-05-19,2025-06-11,24.0,3.0,,,,,921863.0
404260,Aleksa Terzic,25/26,Enfermo,2025-10-17,2025-10-24,8.0,2.0,,,,,404260.0
404260,Aleksa Terzic,24/25,Lesión muscular,2025-05-18,2025-06-04,18.0,1.0,,,,,404260.0
404260,Aleksa Terzic,24/25,Molestias en el aductor,2025-02-07,2025-02-21,15.0,2.0,,,,,404260.0
404260,Aleksa Terzic,24/25,Lesión del aductor,2024-11-26,2024-12-09,14.0,3.0,,,,,404260.0
404260,Aleksa Terzic,24/25,Lesión en el muslo,2024-09-17,2024-10-18,32.0,8.0,,,,,404260.0
404260,Aleksa Terzic,24/25,Lesión en el muslo,2024-08-21,2024-09-03,14.0,2.0,,,,,404260.0
404260,Aleksa Terzic,23/24,Problemas en el muslo,2024-03-16,2024-03-30,15.0,3.0,,,,,404260.0
404260,Aleksa Terzic,23/24,Lesión en el muslo,2024-02-01,2024-02-16,16.0,2.0,,,,,404260.0
404260,Aleksa Terzic,23/24,Lesión del aductor,2023-10-23,2024-01-12,82.0,13.0,,,,,404260.0
404260,Aleksa Terzic,23/24,Molestias en el aductor,2023-08-12,2023-09-02,22.0,3.0,,,,,404260.0
404260,Aleksa Terzic,22/23,Lesión del aductor,2023-02-27,2023-03-30,32.0,7.0,,,,,404260.0
404260,Aleksa Terzic,20/21,Distorsión del tobillo,2020-11-25,2021-01-11,48.0,8.0,,,,,404260.0
404260,Aleksa Terzic,19/20,Fractura del tabique nasal,2019-11-20,2019-11-27,8.0,1.0,,,,,404260.0
404260,Aleksa Terzic,19/20,Cirugía de nariz,2019-10-07,2019-10-28,22.0,4.0,,,,,404260.0
786822,Leandro Morgalla,25/26,Resfriado,2025-08-14,2025-08-18,5.0,1.0,,,,,786822.0
786822,Leandro Morgalla,24/25,Fractura del brazo,2025-04-26,2025-05-03,8.0,1.0,,,,,786822.0
786822,Leandro Morgalla,24/25,Lesión en el muslo,2024-11-14,2024-12-31,48.0,9.0,,,,,786822.0
786822,Leandro Morgalla,24/25,Lesión en el muslo,2024-08-05,2024-09-17,44.0,9.0,,,,,786822.0
786822,Leandro Morgalla,23/24,Problemas cardíacos,2024-02-15,2024-06-30,137.0,17.0,,,,,786822.0
786822,Leandro Morgalla,23/24,Enfermo,2024-02-08,2024-02-10,3.0,1.0,,,,,786822.0
786822,Leandro Morgalla,23/24,Ligamento roto,2023-08-13,2023-09-14,33.0,3.0,,,,,786822.0
786822,Leandro Morgalla,23/24,Problemas de rodilla,2023-07-20,2023-08-05,17.0,2.0,,,,,786822.0
786822,Leandro Morgalla,22/23,Lesión de hombro,2023-05-07,2023-05-21,15.0,2.0,,,,,786822.0
786822,Leandro Morgalla,22/23,Lesión muscular,2023-02-11,2023-02-21,11.0,1.0,,,,,786822.0
786822,Leandro Morgalla,22/23,Moratón en la espinilla,2022-11-07,2022-11-12,6.0,1.0,,,,,786822.0
786822,Leandro Morgalla,22/23,Contusión de cadera,2022-09-23,2022-10-04,12.0,2.0,,,,,786822.0
786822,Leandro Morgalla,21/22,Enfermo,2022-05-04,2022-05-08,5.0,1.0,,,,,786822.0
786822,Leandro Morgalla,21/22,Problemas musculares,2022-04-09,2022-04-13,5.0,1.0,,,,,786822.0
786822,Leandro Morgalla,21/22,Endurecimiento muscular,2021-09-28,2021-11-01,35.0,5.0,,,,,786822.0
462832,Mads Bidstrup,25/26,Lesión en el muslo,2025-09-28,2025-11-08,42.0,8.0,,,,,462832.0
462832,Mads Bidstrup,24/25,Molestias en los gemelos,2025-06-26,2025-07-22,27.0,1.0,,,,,462832.0
462832,Mads Bidstrup,24/25,Enfermo,2025-01-28,2025-01-30,3.0,1.0,,,,,462832.0
462832,Mads Bidstrup,24/25,Gastroenteritis gripal,2024-11-04,2024-11-09,6.0,1.0,,,,,462832.0
462832,Mads Bidstrup,24/25,Enfermo,2024-09-17,2024-09-26,10.0,3.0,,,,,462832.0
462832,Mads Bidstrup,23/24,Lesión de hombro,2024-05-11,2024-06-30,51.0,2.0,,,,,462832.0
462832,Mads Bidstrup,23/24,Lesión de hombro,2024-04-20,2024-04-27,8.0,2.0,,,,,462832.0
462832,Mads Bidstrup,23/24,Enfermo,2023-10-20,2023-10-22,3.0,1.0,,,,,462832.0
462832,Mads Bidstrup,23/24,Lesión en el dedo de la mano,2023-09-22,2023-09-25,4.0,1.0,,,,,462832.0
462832,Mads Bidstrup,17/18,Lesión de rodilla,2018-03-04,2018-06-10,99.0,10.0,,,,,462832.0
671591,Dorgeles Nene,25/26,Lesión desconocida,2026-04-17,,8.0,1.0,,,,,671591.0
671591,Dorgeles Nene,24/25,Lesión en el muslo,2024-10-05,2024-10-22,18.0,4.0,,,,,671591.0
671591,Dorgeles Nene,23/24,Lesión de tobillo,2024-03-16,2024-04-11,27.0,4.0,,,,,671591.0
671591,Dorgeles Nene,23/24,Lesión de tobillo,2024-02-15,2024-03-02,17.0,2.0,,,,,671591.0
881297,Adam Daghim,25/26,Problemas de espalda,2025-11-14,2025-12-18,35.0,6.0,,,,,881297.0
881297,Adam Daghim,24/25,Lesión en el muslo,2025-03-29,2025-04-12,15.0,2.0,,,,,881297.0
846254,Petar Ratkov,24/25,Lesión de rodilla,2025-02-07,2025-02-21,15.0,2.0,,,,,846254.0
846254,Petar Ratkov,24/25,Lesión en el muslo,2024-09-27,2024-11-06,41.0,10.0,,,,,846254.0
846254,Petar Ratkov,23/24,Problemas en el muslo,2023-08-05,2023-09-19,46.0,7.0,,,,,846254.0
107775,Frederik Rönnow,25/26,Lesión en el pie,2026-03-11,2026-03-17,7.0,1.0,,,,,107775.0
107775,Frederik Rönnow,24/25,Traumatismo,2025-05-16,2025-06-30,46.0,3.0,,,,,107775.0
107775,Frederik Rönnow,24/25,Falta de condición física,2025-01-20,2025-01-27,8.0,1.0,,,,,107775.0
107775,Frederik Rönnow,24/25,Lesión de codo,2024-12-21,2025-01-20,31.0,4.0,,,,,107775.0
107775,Frederik Rönnow,23/24,Enfermo,2024-02-03,2024-02-05,3.0,1.0,,,,,107775.0
107775,Frederik Rönnow,22/23,Traumatismo,2023-03-31,2023-04-05,6.0,2.0,,,,,107775.0
107775,Frederik Rönnow,22/23,Lesión en el muslo,2022-11-04,2022-11-21,18.0,3.0,,,,,107775.0
107775,Frederik Rönnow,22/23,Golpe,2022-09-08,2022-09-15,8.0,1.0,,,,,107775.0
107775,Frederik Rönnow,21/22,Problemas inguinales,2022-05-09,2022-05-16,8.0,1.0,,,,,107775.0
107775,Frederik Rönnow,20/21,Herida menor,2021-05-13,2021-05-27,15.0,2.0,,,,,107775.0
107775,Frederik Rönnow,20/21,Problemas inguinales,2021-01-25,2021-03-04,39.0,6.0,,,,,107775.0
107775,Frederik Rönnow,20/21,Sobrecarga,2020-11-30,2020-12-10,11.0,1.0,,,,,107775.0
107775,Frederik Rönnow,20/21,Cuarentena,2020-11-09,2020-11-12,4.0,1.0,,,,,107775.0
107775,Frederik Rönnow,19/20,Cuarentena,2020-03-19,2020-04-02,15.0,,,,,,107775.0
107775,Frederik Rönnow,19/20,Desgarro del tendón,2019-12-16,2020-01-13,29.0,2.0,,,,,107775.0
93763,Alexander Schwolow,23/24,Enfermo,2023-10-18,2023-10-24,7.0,1.0,,,,,93763.0
93763,Alexander Schwolow,21/22,Lesión muscular,2022-04-04,2022-06-30,88.0,8.0,,,,,93763.0
93763,Alexander Schwolow,21/22,Coronavirus,2022-02-24,2022-03-10,15.0,2.0,,,,,93763.0
93763,Alexander Schwolow,19/20,Desgarro fibrilar,2019-10-21,2019-12-23,64.0,10.0,,,,,93763.0
93763,Alexander Schwolow,17/18,Contusión,2018-01-22,2018-02-01,11.0,1.0,,,,,93763.0
93763,Alexander Schwolow,14/15,Contusión,2015-03-05,2015-03-12,8.0,1.0,,,,,93763.0
93763,Alexander Schwolow,13/14,Lesión de espalda,2013-10-21,2013-12-30,71.0,13.0,,,,,93763.0
203411,Jakob Busk,25/26,Fractura del pie,2026-02-26,2026-06-30,125.0,7.0,,,,,203411.0
203411,Jakob Busk,22/23,Enfermo,2023-02-02,2023-02-07,6.0,1.0,,,,,203411.0
203411,Jakob Busk,21/22,Coronavirus,2022-02-10,2022-02-17,8.0,1.0,,,,,203411.0
203411,Jakob Busk,21/22,Enfermo,2021-09-30,2021-10-07,8.0,2.0,,,,,203411.0
203411,Jakob Busk,20/21,Problemas musculares,2021-05-03,2021-05-20,18.0,2.0,,,,,203411.0
203411,Jakob Busk,20/21,Herida menor,2020-10-22,2020-10-29,8.0,1.0,,,,,203411.0
203411,Jakob Busk,19/20,Lesión en el dedo de la mano,2019-11-11,2019-11-18,8.0,,,,,,203411.0
203411,Jakob Busk,17/18,Lesión de tobillo,2018-04-12,2018-05-14,33.0,5.0,,,,,203411.0
203411,Jakob Busk,16/17,Lesión en el muslo,2017-02-27,2017-03-23,25.0,3.0,,,,,203411.0
203411,Jakob Busk,14/15,Lesión en el muslo,2015-04-06,2015-05-04,29.0,6.0,,,,,203411.0
698840,Yannic Stein,25/26,Contusión de cadera,2026-03-02,2026-03-16,15.0,2.0,,,,,698840.0
698840,Yannic Stein,25/26,Desgarro fibrilar,2025-09-26,2025-11-02,38.0,5.0,,,,,698840.0
698840,Yannic Stein,24/25,Cirugía,2024-08-01,2024-12-31,153.0,17.0,,,,,698840.0
698840,Yannic Stein,23/24,Lesión de hombro,2024-04-24,2024-05-31,38.0,4.0,,,,,698840.0
387047,Danilho Doekhi,23/24,Traumatismo,2023-10-24,2023-12-31,69.0,11.0,,,,,387047.0
387047,Danilho Doekhi,23/24,Fractura de pómulo,2023-08-27,2023-09-01,6.0,,,,,,387047.0
387047,Danilho Doekhi,22/23,Lesión muscular,2022-09-08,2022-09-19,12.0,3.0,,,,,387047.0
387047,Danilho Doekhi,21/22,Enfermo,2022-03-10,2022-03-17,8.0,1.0,,,,,387047.0
387047,Danilho Doekhi,21/22,Lesión en el muslo,2021-08-12,2021-09-09,29.0,5.0,,,,,387047.0
387047,Danilho Doekhi,20/21,Enfermo,2021-04-05,2021-04-12,8.0,1.0,,,,,387047.0
94201,Robin Knoche,24/25,Molestias en los gemelos,2025-03-30,2025-04-22,24.0,3.0,,,,,94201.0
94201,Robin Knoche,23/24,Problemas musculares,2023-09-18,2023-10-12,25.0,5.0,,,,,94201.0
94201,Robin Knoche,22/23,Infección,2023-05-18,2023-05-23,6.0,1.0,,,,,94201.0
94201,Robin Knoche,21/22,Enfermo,2021-07-06,2021-07-12,7.0,,,,,,94201.0
94201,Robin Knoche,16/17,Sobrecarga,2016-10-29,2016-11-14,17.0,1.0,,,,,94201.0
94201,Robin Knoche,15/16,Rotura del ligamento externo del tobillo,2015-09-17,2015-11-26,71.0,14.0,,,,,94201.0
94201,Robin Knoche,13/14,Infección,2013-08-12,2013-08-15,4.0,,,,,,94201.0
84435,Kevin Vogt,25/26,Falta de condición física,2026-04-02,2026-04-06,5.0,1.0,,,,,84435.0
84435,Kevin Vogt,25/26,Enfermo,2026-03-18,2026-04-01,15.0,1.0,,,,,84435.0
84435,Kevin Vogt,25/26,Operación de rodilla,2025-10-10,2026-02-16,130.0,16.0,,,,,84435.0
84435,Kevin Vogt,25/26,Problemas de rodilla,2025-10-03,2025-10-09,7.0,1.0,,,,,84435.0
84435,Kevin Vogt,24/25,Falta de condición física,2025-03-04,2025-03-10,7.0,1.0,,,,,84435.0
84435,Kevin Vogt,24/25,Problemas de rodilla,2025-03-01,2025-03-03,3.0,1.0,,,,,84435.0
84435,Kevin Vogt,24/25,Falta de condición física,2025-02-11,2025-03-01,19.0,2.0,,,,,84435.0
84435,Kevin Vogt,24/25,Contusión de rodilla,2025-01-15,2025-02-11,28.0,4.0,,,,,84435.0
84435,Kevin Vogt,24/25,Cirugía dental,2024-12-05,2024-12-09,5.0,1.0,,,,,84435.0
84435,Kevin Vogt,23/24,Lesión desconocida,2024-05-10,2024-06-30,52.0,2.0,,,,,84435.0
84435,Kevin Vogt,22/23,Operación de rodilla,2023-05-04,2023-06-28,56.0,4.0,,,,,84435.0
84435,Kevin Vogt,22/23,Problemas de rodilla,2023-04-22,2023-05-03,12.0,1.0,,,,,84435.0
84435,Kevin Vogt,22/23,Problemas de rodilla,2023-04-09,2023-04-19,11.0,1.0,,,,,84435.0
84435,Kevin Vogt,22/23,Lesión del aductor,2023-03-11,2023-03-17,7.0,1.0,,,,,84435.0
84435,Kevin Vogt,22/23,Lesión desconocida,2023-01-25,2023-02-16,23.0,4.0,,,,,84435.0
284248,Paul Jaeckel,21/22,Infección,2021-11-18,2021-11-23,6.0,1.0,,,,,284248.0
284248,Paul Jaeckel,20/21,Lesión en el muslo,2021-02-02,2021-03-16,43.0,6.0,,,,,284248.0
284248,Paul Jaeckel,20/21,Lesión en el muslo,2021-01-19,2021-01-25,7.0,1.0,,,,,284248.0
284248,Paul Jaeckel,17/18,Estiramiento de banda,2018-04-21,2018-06-14,55.0,12.0,,,,,284248.0
995520,Oluwaseun Ogbemudia,25/26,Inflamación del pie,2026-03-20,2026-03-29,10.0,2.0,,,,,995520.0
995520,Oluwaseun Ogbemudia,25/26,Hematoma en el pie,2026-01-25,2026-01-29,5.0,,,,,,995520.0
995520,Oluwaseun Ogbemudia,25/26,Traumatismo,2025-07-19,2025-08-25,38.0,2.0,,,,,995520.0
995520,Oluwaseun Ogbemudia,24/25,Lesión en el pie,2024-11-18,2025-04-02,136.0,28.0,,,,,995520.0
451403,Laurenz Dehl,25/26,Rotura del ligamento de la sindesmosis,2025-08-15,2025-11-23,101.0,16.0,,,,,451403.0
451403,Laurenz Dehl,24/25,Lesión desconocida,2025-02-01,2025-06-30,150.0,16.0,,,,,451403.0
451403,Laurenz Dehl,23/24,Lesión desconocida,2023-08-20,2023-10-23,65.0,10.0,,,,,451403.0
451403,Laurenz Dehl,21/22,Cirugía,2021-12-02,2022-02-10,71.0,10.0,,,,,451403.0
451403,Laurenz Dehl,19/20,Operación de rodilla,2019-10-28,2020-06-01,218.0,23.0,,,,,451403.0
75921,Christopher Trimmel,22/23,Enfermo,2023-03-18,2023-03-21,4.0,1.0,,,,,75921.0
75921,Christopher Trimmel,21/22,Coronavirus,2022-03-17,2022-03-28,12.0,2.0,,,,,75921.0
75921,Christopher Trimmel,20/21,Problemas musculares,2020-10-26,2020-11-05,11.0,1.0,,,,,75921.0
75921,Christopher Trimmel,19/20,Enfermo,2020-01-13,2020-01-19,7.0,1.0,,,,,75921.0
75921,Christopher Trimmel,17/18,Infección gripal,2018-02-12,2018-02-16,5.0,,,,,,75921.0
75921,Christopher Trimmel,16/17,Lesión de hombro,2016-10-30,2016-11-22,24.0,3.0,,,,,75921.0
75921,Christopher Trimmel,15/16,Lesión de rodilla,2016-03-17,2016-04-22,37.0,6.0,,,,,75921.0
75921,Christopher Trimmel,13/14,Fractura del tabique nasal,2014-03-03,2014-03-05,3.0,,,,,,75921.0
75921,Christopher Trimmel,12/13,Problemas de espalda,2012-08-13,2012-08-27,15.0,4.0,,,,,75921.0
75921,Christopher Trimmel,11/12,Molestias en el aductor,2012-05-15,2012-05-21,7.0,1.0,,,,,75921.0
75921,Christopher Trimmel,11/12,Enfermo,2012-05-12,2012-05-14,3.0,1.0,,,,,75921.0
75921,Christopher Trimmel,11/12,Problemas musculares,2012-03-21,2012-04-04,15.0,3.0,,,,,75921.0
75921,Christopher Trimmel,11/12,Infección gripal,2012-02-09,2012-02-13,5.0,1.0,,,,,75921.0
75921,Christopher Trimmel,11/12,Problemas musculares,2011-11-08,2011-11-16,9.0,1.0,,,,,75921.0
75921,Christopher Trimmel,10/11,Molestias en el aductor,2011-05-12,2011-05-21,10.0,1.0,,,,,75921.0
124410,Rani Khedira,23/24,Lesión en el gemelo,2024-01-03,2024-01-22,20.0,1.0,,,,,124410.0
124410,Rani Khedira,23/24,Lesión en el gemelo,2023-08-14,2023-10-10,58.0,9.0,,,,,124410.0
124410,Rani Khedira,20/21,Problemas musculares,2021-04-18,2021-05-03,16.0,2.0,,,,,124410.0
124410,Rani Khedira,18/19,Molestias en el aductor,2019-04-03,2019-04-13,11.0,1.0,,,,,124410.0
124410,Rani Khedira,18/19,Problemas de tobillo,2019-01-08,2019-01-24,17.0,1.0,,,,,124410.0
124410,Rani Khedira,17/18,Problemas en el muslo,2017-11-27,2017-12-04,8.0,1.0,,,,,124410.0
124410,Rani Khedira,17/18,Abdominoplastia,2017-10-02,2017-10-12,11.0,,,,,,124410.0
124410,Rani Khedira,14/15,Rotura del ligamento interno del tobillo,2015-02-26,2015-04-23,57.0,8.0,,,,,124410.0
124410,Rani Khedira,13/14,Desgarro fibrilar,2014-04-17,2014-06-12,57.0,4.0,,,,,124410.0
124410,Rani Khedira,13/14,Lesión muscular,2014-04-03,2014-04-10,8.0,1.0,,,,,124410.0
124410,Rani Khedira,12/13,Problemas en el muslo,2013-04-29,2013-05-09,11.0,1.0,,,,,124410.0
124410,Rani Khedira,12/13,Moratón en la espinilla,2012-10-04,2012-10-11,8.0,1.0,,,,,124410.0
692737,Aljoscha Kemlein,25/26,Falta de condición física,2025-07-01,2025-07-15,15.0,,,,,,692737.0
692737,Aljoscha Kemlein,24/25,Operación con el pie,2025-02-21,2025-06-30,130.0,20.0,,,,,692737.0
692737,Aljoscha Kemlein,24/25,Traumatismo,2025-02-01,2025-02-20,20.0,3.0,,,,,692737.0
353948,Lucas Tousart,25/26,Golpe de muslo,2025-08-12,2025-10-06,56.0,7.0,,,,,353948.0
353948,Lucas Tousart,24/25,Golpe,2024-10-04,2024-11-07,35.0,5.0,,,,,353948.0
353948,Lucas Tousart,23/24,Lesión en el muslo,2023-07-29,2023-09-11,45.0,4.0,,,,,353948.0
353948,Lucas Tousart,21/22,Coronavirus,2022-01-05,2022-01-08,4.0,,,,,,353948.0
353948,Lucas Tousart,21/22,Coronavirus,2021-12-04,2021-12-09,6.0,1.0,,,,,353948.0
353948,Lucas Tousart,20/21,Problemas de rodilla,2020-11-01,2020-11-08,8.0,1.0,,,,,353948.0
353948,Lucas Tousart,18/19,Golpe de muslo,2019-01-04,2019-01-15,12.0,3.0,,,,,353948.0
454863,András Schäfer,25/26,Traumatismo,2025-11-17,2025-11-27,11.0,1.0,,,,,454863.0
454863,András Schäfer,25/26,Traumatismo,2025-10-17,2025-10-22,6.0,1.0,,,,,454863.0
