id_sofascore,match_date,competition,season,home_team_id_ss,away_team_id_ss,home_team_name,away_team_name,home_score,away_score,attendance,referee_id_ss,referee_name,referee_country,data_source
9362861,2021-03-10,Ligue 1,Ligue 1 20/21,1641,1658,Olympique de Marseille,Stade Rennais,1,0,,,,,sofascore
8738634,2021-03-12,Ligue 1,Ligue 1 20/21,1682,1649,Stade de Reims,Olympique Lyonnais,1,1,,,,,sofascore
8738639,2021-03-13,Ligue 1,Ligue 1 20/21,1684,1678,Angers,Saint-Étienne,0,1,,,,,sofascore
8738635,2021-03-13,Ligue 1,Ligue 1 20/21,1641,1715,Olympique de Marseille,Stade Brestois,3,1,,,,,sofascore
8738629,2021-03-14,Ligue 1,Ligue 1 20/21,1663,1642,Nîmes Olympique,Montpellier,1,1,,,,,sofascore
8738647,2021-03-14,Ligue 1,Ligue 1 20/21,1686,1645,Dijon,Bordeaux,1,3,,,,,sofascore
8738643,2021-03-14,Ligue 1,Ligue 1 20/21,1648,1651,RC Lens,Metz,2,2,,,,,sofascore
8738646,2021-03-14,Ligue 1,Ligue 1 20/21,1656,1661,Lorient,Nice,1,1,,,,,sofascore
8738628,2021-03-14,Ligue 1,Ligue 1 20/21,1658,1659,Stade Rennais,RC Strasbourg,1,0,,,,,sofascore
8738633,2021-03-14,Ligue 1,Ligue 1 20/21,1653,1643,AS Monaco,Lille,0,0,,,,,sofascore
8738651,2021-03-14,Ligue 1,Ligue 1 20/21,1644,1647,Paris Saint-Germain,Nantes,1,2,,,,,sofascore
8738844,2021-03-19,Ligue 1,Ligue 1 20/21,1678,1653,Saint-Étienne,AS Monaco,0,4,,,,,sofascore
8738851,2021-03-20,Ligue 1,Ligue 1 20/21,1651,1658,Metz,Stade Rennais,1,3,,,,,sofascore
8738838,2021-03-20,Ligue 1,Ligue 1 20/21,1661,1641,Nice,Olympique de Marseille,3,0,,,,,sofascore
8738803,2021-03-21,Ligue 1,Ligue 1 20/21,1659,1648,RC Strasbourg,RC Lens,1,2,,,,,sofascore
8738885,2021-02-07,Ligue 1,Ligue 1 20/21,1663,1653,Nîmes Olympique,AS Monaco,3,4,,,,,sofascore
8738893,2021-02-07,Ligue 1,Ligue 1 20/21,1647,1643,Nantes,Lille,0,2,,,,,sofascore
8738887,2021-02-07,Ligue 1,Ligue 1 20/21,1641,1644,Olympique de Marseille,Paris Saint-Germain,0,2,,,,,sofascore
8738878,2021-02-13,Ligue 1,Ligue 1 20/21,1644,1661,Paris Saint-Germain,Nice,2,1,,,,,sofascore
8738873,2021-02-13,Ligue 1,Ligue 1 20/21,1682,1648,Stade de Reims,RC Lens,1,1,,,,,sofascore
8738871,2021-02-13,Ligue 1,Ligue 1 20/21,1649,1642,Olympique Lyonnais,Montpellier,1,2,,,,,sofascore
8738868,2021-02-14,Ligue 1,Ligue 1 20/21,1653,1656,AS Monaco,Lorient,2,2,,,,,sofascore
8738875,2021-02-14,Ligue 1,Ligue 1 20/21,1686,1663,Dijon,Nîmes Olympique,0,2,,,,,sofascore
8738870,2021-02-14,Ligue 1,Ligue 1 20/21,1651,1659,Metz,RC Strasbourg,1,2,,,,,sofascore
8738867,2021-02-14,Ligue 1,Ligue 1 20/21,1684,1647,Angers,Nantes,1,3,,,,,sofascore
8738857,2021-02-14,Ligue 1,Ligue 1 20/21,1658,1678,Stade Rennais,Saint-Étienne,0,2,,,,,sofascore
8738876,2021-02-14,Ligue 1,Ligue 1 20/21,1643,1715,Lille,Stade Brestois,0,0,,,,,sofascore
8738874,2021-02-14,Ligue 1,Ligue 1 20/21,1645,1641,Bordeaux,Olympique de Marseille,0,0,,,,,sofascore
9332599,2021-02-17,Ligue 1,Ligue 1 20/21,1641,1661,Olympique de Marseille,Nice,3,2,,,,,sofascore
8738872,2021-02-19,Ligue 1,Ligue 1 20/21,1715,1649,Stade Brestois,Olympique Lyonnais,2,3,,,,,sofascore
8738858,2021-02-20,Ligue 1,Ligue 1 20/21,1678,1682,Saint-Étienne,Stade de Reims,1,1,,,,,sofascore
8738864,2021-02-20,Ligue 1,Ligue 1 20/21,1647,1641,Nantes,Olympique de Marseille,1,1,,,,,sofascore
8738861,2021-02-21,Ligue 1,Ligue 1 20/21,1642,1658,Montpellier,Stade Rennais,2,1,,,,,sofascore
8738859,2021-02-21,Ligue 1,Ligue 1 20/21,1659,1684,RC Strasbourg,Angers,0,0,,,,,sofascore
8738860,2021-02-21,Ligue 1,Ligue 1 20/21,1663,1645,Nîmes Olympique,Bordeaux,2,0,,,,,sofascore
8738869,2021-02-21,Ligue 1,Ligue 1 20/21,1648,1686,RC Lens,Dijon,2,1,,,,,sofascore
8738862,2021-02-21,Ligue 1,Ligue 1 20/21,1661,1651,Nice,Metz,1,2,,,,,sofascore
8738866,2021-02-21,Ligue 1,Ligue 1 20/21,1656,1643,Lorient,Lille,1,4,,,,,sofascore
8738865,2021-02-21,Ligue 1,Ligue 1 20/21,1644,1653,Paris Saint-Germain,AS Monaco,0,2,,,,,sofascore
9343516,2021-02-24,Ligue 1,Ligue 1 20/21,1663,1656,Nîmes Olympique,Lorient,1,0,,,,,sofascore
8738879,2021-02-26,Ligue 1,Ligue 1 20/21,1658,1661,Stade Rennais,Nice,1,2,,,,,sofascore
8738895,2021-02-27,Ligue 1,Ligue 1 20/21,1645,1651,Bordeaux,Metz,1,2,,,,,sofascore
8738863,2021-02-27,Ligue 1,Ligue 1 20/21,1686,1644,Dijon,Paris Saint-Germain,0,4,,,,,sofascore
8738883,2021-02-28,Ligue 1,Ligue 1 20/21,1653,1715,AS Monaco,Stade Brestois,2,0,,,,,sofascore
8738890,2021-02-28,Ligue 1,Ligue 1 20/21,1663,1647,Nîmes Olympique,Nantes,1,1,,,,,sofascore
8738616,2021-01-24,Ligue 1,Ligue 1 20/21,1651,1647,Metz,Nantes,2,0,,,,,sofascore
8738613,2021-01-24,Ligue 1,Ligue 1 20/21,1658,1643,Stade Rennais,Lille,0,1,,,,,sofascore
8738589,2021-01-24,Ligue 1,Ligue 1 20/21,1678,1649,Saint-Étienne,Olympique Lyonnais,0,5,,,,,sofascore
9304444,2021-01-27,Ligue 1,Ligue 1 20/21,1656,1686,Lorient,Dijon,3,2,,,,,sofascore
8738729,2021-01-29,Ligue 1,Ligue 1 20/21,1649,1645,Olympique Lyonnais,Bordeaux,2,1,,,,,sofascore
8738747,2021-01-30,Ligue 1,Ligue 1 20/21,1642,1648,Montpellier,RC Lens,1,2,,,,,sofascore
8738732,2021-01-31,Ligue 1,Ligue 1 20/21,1661,1678,Nice,Saint-Étienne,0,1,,,,,sofascore
8738602,2021-01-31,Ligue 1,Ligue 1 20/21,1715,1651,Stade Brestois,Metz,2,4,,,,,sofascore
8738601,2021-01-31,Ligue 1,Ligue 1 20/21,1684,1663,Angers,Nîmes Olympique,3,1,,,,,sofascore
8738736,2021-01-31,Ligue 1,Ligue 1 20/21,1659,1682,RC Strasbourg,Stade de Reims,0,1,,,,,sofascore
8738595,2021-01-31,Ligue 1,Ligue 1 20/21,1656,1644,Lorient,Paris Saint-Germain,3,2,,,,,sofascore
8738733,2021-01-31,Ligue 1,Ligue 1 20/21,1643,1686,Lille,Dijon,1,0,,,,,sofascore
8738723,2021-01-31,Ligue 1,Ligue 1 20/21,1647,1653,Nantes,AS Monaco,1,2,,,,,sofascore
8738748,2021-02-03,Ligue 1,Ligue 1 20/21,1659,1715,RC Strasbourg,Stade Brestois,2,2,,,,,sofascore
8738715,2021-02-03,Ligue 1,Ligue 1 20/21,1682,1684,Stade de Reims,Angers,0,0,,,,,sofascore
8738722,2021-02-03,Ligue 1,Ligue 1 20/21,1651,1642,Metz,Montpellier,1,1,,,,,sofascore
8738711,2021-02-03,Ligue 1,Ligue 1 20/21,1658,1656,Stade Rennais,Lorient,1,1,,,,,sofascore
