whoscored_match_id,match_date,season,competition,attendance,data_source
1734818,2024-02-11,2023/24,La Liga,41901,whoscored
1734819,2023-12-19,2023/24,La Liga,46401,whoscored
1734820,2024-05-18,2023/24,La Liga,18709,whoscored
1734821,2024-04-14,2023/24,La Liga,50061,whoscored
1734822,2024-02-11,2023/24,La Liga,16735,whoscored
1734823,2023-12-21,2023/24,La Liga,51394,whoscored
1734824,2024-05-19,2023/24,La Liga,20573,whoscored
1734825,2024-04-13,2023/24,La Liga,64214,whoscored
1734826,2024-02-10,2023/24,La Liga,25633,whoscored
1734827,2023-12-21,2023/24,La Liga,17693,whoscored
1734828,2024-05-19,2023/24,La Liga,11473,whoscored
1734829,2024-04-12,2023/24,La Liga,48938,whoscored
1734830,2024-02-10,2023/24,La Liga,14523,whoscored
1734831,2023-12-21,2023/24,La Liga,14192,whoscored
1734832,2024-05-19,2023/24,La Liga,36138,whoscored
1734833,2024-04-13,2023/24,La Liga,23244,whoscored
1734834,2024-02-11,2023/24,La Liga,31528,whoscored
1734835,2023-12-19,2023/24,La Liga,12290,whoscored
1734836,2024-05-19,2023/24,La Liga,21671,whoscored
1734837,2024-04-15,2023/24,La Liga,19480,whoscored
1734838,2024-02-09,2023/24,La Liga,15346,whoscored
1734839,2023-12-19,2023/24,La Liga,16534,whoscored
1734840,2024-05-25,2023/24,La Liga,7558,whoscored
1734841,2024-04-14,2023/24,La Liga,23698,whoscored
1734842,2024-02-11,2023/24,La Liga,11502,whoscored
1734843,2023-12-21,2023/24,La Liga,19275,whoscored
1734844,2024-05-26,2023/24,La Liga,21878,whoscored
1734845,2024-04-14,2023/24,La Liga,26520,whoscored
1734846,2024-02-10,2023/24,La Liga,76585,whoscored
1734847,2023-12-20,2023/24,La Liga,34471,whoscored
1734848,2024-05-26,2023/24,La Liga,9545,whoscored
1734849,2024-04-13,2023/24,La Liga,19607,whoscored
1734850,2024-02-10,2023/24,La Liga,32905,whoscored
1734851,2023-12-20,2023/24,La Liga,14687,whoscored
1734852,2024-05-24,2023/24,La Liga,12813,whoscored
1734853,2024-04-13,2023/24,La Liga,12868,whoscored
1734854,2024-02-19,2023/24,La Liga,46220,whoscored
1734855,2024-01-02,2023/24,La Liga,11204,whoscored
1734856,2024-05-25,2023/24,La Liga,18385,whoscored
1734857,2024-04-14,2023/24,La Liga,13398,whoscored
1734858,2024-02-17,2023/24,La Liga,61196,whoscored
